name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept_95,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Cheapside, Bank",427,51.51397065,-0.09294031,22.0,Cannon Street_diatance,447.0,Lincoln's Inn Fields South_distance,1619.0,Bankside Pier_diatance,637.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.21495664016700153
"Exhibition Road, Knightsbridge",428,51.499917,-0.174554,60.0,Paddington_diatance,1918.0,Hyde Park Alexandra Gate_diatance,218.0,Cadogan Pier_diatance,1982.0,4109.0,0.0,0.0,0.0,2.3082734566487697,-2.681008952975989,0.51076827590076
"South Parade, Chelsea",430,51.48902,-0.17524,9.0,Victoria_diatance,2270.0,Battersea Park Albert Gate_diatance,1258.0,Cadogan Pier_diatance,922.0,10752.0,0.0,0.0,0.0,0.0,0.0,0.08672744650030102
"Crinan Street, King's Cross",431,51.534474,-0.122203,4.0,Kings Cross_diatance,243.0,The Regent's Park Chester Gate_distance,1808.0,Blackfriars Pier_diatance,3033.0,18269.0,0.0,0.0,0.0,0.0,0.0,0.1096261719671239
"Exhibition Road Museums 1, South Kensington",432,51.496468,-0.17379696,56.0,Victoria_diatance,2007.0,Hyde Park Alexandra Gate_diatance,604.0,Cadogan Pier_diatance,1601.0,8106.0,0.0,-1.9666455022386151,0.0,2.599287867723939,0.0,0.49357749414664237
"Wren Street, Holborn",433,51.524564,-0.116279,10.0,Kings Cross_diatance,998.0,Lincoln's Inn Fields West_distance,966.0,Blackfriars Pier_diatance,1879.0,23525.0,0.0,0.0,0.0,0.0,0.0,0.12964108040598776
"Kennington Station, Kennington",435,51.488852,-0.105593,23.0,Vauxhall_diatance,1242.0,Geraldine Mary Harmsworth Park East_diatance,799.0,Millbank Millennium Pier_diatance,1362.0,19750.0,0.0,0.0,0.0,0.0,0.0,0.1547341429085639
"Red Lion Street, Holborn",436,51.51824,-0.11655,18.0,Blackfriars_diatance,1193.0,Lincoln's Inn Fields West_distance,274.0,Festival Pier_diatance,1253.0,5611.0,0.0,0.0,0.0,0.0,0.0,0.3206607971698313
"Vauxhall Walk, Vauxhall",437,51.488124,-0.120903,34.0,Vauxhall_diatance,283.0,Geraldine Mary Harmsworth Park West_diatance,1086.0,St. George Wharf_diatance,484.0,11597.0,0.0,0.0,0.0,0.0,0.0,0.2548120548885935
"Killick Street, King's Cross",439,51.5338,-0.118677,7.0,Kings Cross_diatance,356.0,Lincoln's Inn Fields West_distance,1987.0,Blackfriars Pier_diatance,2855.0,12099.0,0.0,0.0,0.0,0.0,0.0,0.09039959766755265
"Kennington Oval, Oval",440,51.483145,-0.113134,12.0,Vauxhall_diatance,742.0,Geraldine Mary Harmsworth Park West_diatance,1392.0,St. George Wharf_diatance,1040.0,13236.0,0.0,0.0,0.0,0.0,0.0,0.07823612222453678
"Sail Street, Vauxhall",441,51.495656,-0.114605,14.0,Waterloo_diatance,833.0,Geraldine Mary Harmsworth Park West_diatance,267.0,Millbank Millennium Pier_diatance,821.0,17675.0,0.0,0.0,0.0,0.0,0.0,0.3259666774172383
"Walmer Road, Avondale",442,51.510101,-0.211358,16.0,Paddington_diatance,2508.0,Holland Park Abbotsbury Gate_diatance,1119.0,Cadogan Pier_diatance,4347.0,13760.0,0.0,0.0,0.0,0.0,0.0,-0.6615307037950094
"Philpot Street, Whitechapel",443,51.515256,-0.058641,21.0,Fenchurch Street_diatance,1426.0,Mile End Park Football Pitch_diatance,1694.0,Tower Bridge Quay_diatance,1458.0,24194.0,0.0,0.0,0.0,0.0,0.0,0.16597324854327175
"Bethnal Green Garden, Bethnal Green",444,51.52568,-0.055312,22.0,Liverpool Street_diatance,2005.0,Victoria Park Bonner Gate_diatance,1000.0,Tower Bridge Quay_diatance,2528.0,31093.0,0.0,0.0,0.0,0.0,0.0,0.37533385116101486
"Cheshire Street, Bethnal Green",445,51.52388,-0.065076,12.0,Liverpool Street_diatance,1309.0,Victoria Park Bonner Gate_diatance,1566.0,Tower Bridge Quay_diatance,2075.0,14523.0,0.0,0.0,0.0,0.0,0.0,0.051816321792727264
"York Hall, Bethnal Green",446,51.528936,-0.055894,21.0,Liverpool Street_diatance,2141.0,Victoria Park Bonner Gate_diatance,720.0,Tower Bridge Quay_diatance,2830.0,18194.0,0.0,0.0,0.0,0.0,0.0,0.37341699946725787
"Jubilee Crescent, Cubitt Town",447,51.493381,-0.007542,8.0,Fenchurch Street_diatance,5292.0,Mile End Park Pavilion_diatance,2961.0,Greenwich Pier_diatance,1044.0,22503.0,0.0,0.0,0.0,0.0,0.0,-0.19441228663920457
"Fisherman's Walk West, Canary Wharf",448,51.50623,-0.02296,39.0,Fenchurch Street_diatance,3873.0,Mile End Park Pavilion_diatance,1203.0,Canary Wharf Pier_diatance,418.0,4318.0,0.0,0.0,0.0,0.0,0.0,-0.3600130590676256
"Shadwell Station, Shadwell",449,51.511088,-0.057159,22.0,Fenchurch Street_diatance,1463.0,Mile End Park Football Pitch_diatance,1756.0,Tower Bridge Quay_diatance,1267.0,16614.0,0.0,0.0,0.0,0.0,0.0,0.20140580989963242
"Jubilee Street, Stepney",450,51.515975,-0.053177,17.0,Fenchurch Street_diatance,1811.0,Mile End Park Football Pitch_diatance,1308.0,Tower Bridge Quay_diatance,1794.0,22207.0,0.0,0.0,0.0,0.0,0.0,0.19111508099613056
"Hermitage Court, Wapping",451,51.504719,-0.063531,26.0,Fenchurch Street_diatance,1264.0,Mile End Park Football Pitch_diatance,2512.0,Tower Bridge Quay_diatance,705.0,13767.0,0.0,0.0,0.0,0.0,0.0,0.29006669878259367
"St. Katharine's Way, Tower",452,51.505697,-0.070542,43.0,Fenchurch Street_diatance,831.0,Geraldine Mary Harmsworth Park East_diatance,2682.0,Tower Bridge Quay_diatance,208.0,7364.0,0.0,0.0,0.0,0.0,0.0,0.29791628436546036
"Garnet Street, Shadwell",453,51.508447,-0.055167,13.0,Fenchurch Street_diatance,1634.0,Mile End Park Football Pitch_diatance,1801.0,Tower Bridge Quay_diatance,1299.0,17201.0,0.0,0.0,0.0,0.0,0.0,0.1978639937990856
"Napier Avenue, Millwall",454,51.487679,-0.021582,32.0,Fenchurch Street_diatance,4730.0,Mile End Park Pavilion_diatance,3226.0,Masthouse Terrace Pier_diatance,62.0,31597.0,0.0,0.0,0.0,0.0,0.0,0.22473772204839151
"East Ferry Road, Cubitt Town",455,51.49447,-0.014409,7.0,Fenchurch Street_diatance,4806.0,Mile End Park Pavilion_diatance,2637.0,Masthouse Terrace Pier_diatance,958.0,15821.0,0.0,0.0,0.0,0.0,0.0,-0.176512845393842
"Parkway, Camden Town",456,51.538071,-0.144664,20.0,Euston_diatance,1257.0,The Regent's Park St. Mark's Gate_distance,552.0,Embankment Pier_diatance,3816.0,12410.0,0.0,0.0,0.0,0.0,0.0,0.6056320947862484
"Castlehaven Road, Camden Town",457,51.542138,-0.145393,29.0,Euston_diatance,1673.0,The Regent's Park St. Mark's Gate_distance,784.0,Embankment Pier_diatance,4249.0,10028.0,0.0,0.0,0.0,0.0,0.0,0.583628882491261
"Wapping Lane, Wapping",458,51.504749,-0.057544,16.0,Fenchurch Street_diatance,1616.0,Mile End Park Football Pitch_diatance,2195.0,Tower Bridge Quay_diatance,1114.0,20699.0,0.0,0.0,0.0,0.0,0.0,0.2508215822916575
"Gunmakers Lane, Old Ford",459,51.535179,-0.03338,54.0,Stratford International_diatance,2014.0,Victoria Park Gunmaker's Gate_distance,119.0,Canary Wharf Pier_diatance,3349.0,21816.0,0.0,0.0,0.0,0.0,0.0,0.11350388855512195
"Burdett Road, Mile End",460,51.516196,-0.029138,18.0,Stratford_diatance,3338.0,Mile End Park Pavilion_diatance,20.0,Canary Wharf Pier_diatance,1223.0,16999.0,0.0,0.0,0.0,0.0,0.0,-1.170649561633648
"Aston Street, Stepney",461,51.516,-0.038775,22.0,Fenchurch Street_diatance,2783.0,Mile End Park Football Pitch_diatance,392.0,Nelson Dock Pier_diatance,1369.0,20409.0,0.0,0.0,0.0,0.0,0.0,0.20911161712082096
"Bonny Street, Camden Town",462,51.541603,-0.138853,31.0,St Pancras_diatance,1437.0,The Regent's Park St. Mark's Gate_distance,1085.0,Embankment Pier_diatance,4036.0,16596.0,0.0,0.0,0.0,0.0,0.0,0.4611101290832922
"Thurtle Road, Haggerston",463,51.534776,-0.071881,17.0,Liverpool Street_diatance,1938.0,Victoria Park St Agnes Gate_diatance,1438.0,Tower Millennium Pier_diatance,3097.0,22367.0,0.0,0.0,0.0,0.0,0.0,0.06541818193303886
"St. Mary & St. Michael Church, Stepney",464,51.51417,-0.052099,13.0,Fenchurch Street_diatance,1839.0,Mile End Park Football Pitch_diatance,1294.0,Tower Bridge Quay_diatance,1740.0,28828.0,0.0,0.0,0.0,0.0,0.0,0.19510183887270796
"Pitfield Street North,Hoxton",465,51.53558,-0.08249,30.0,Liverpool Street_diatance,1900.0,Victoria Park St Agnes Gate_diatance,2162.0,Blackfriars Pier_diatance,3055.0,30630.0,0.0,0.0,0.0,0.0,0.0,0.274176486792118
"Whiston Road, Haggerston",466,51.534464,-0.076341,18.0,Liverpool Street_diatance,1816.0,Victoria Park St Agnes Gate_diatance,1748.0,Tower Millennium Pier_diatance,3029.0,17077.0,0.0,0.0,0.0,0.0,0.0,0.13991560492772437
"Southern Grove, Bow",467,51.523538,-0.030556,12.0,Stratford_diatance,2744.0,Mile End Park Solebay Street_diatance,405.0,Canary Wharf Pier_diatance,2043.0,10078.0,0.0,0.0,0.0,0.0,0.0,-1.7985515639225953
"Cantrell Road, Bow",468,51.521564,-0.022694,16.0,Stratford_diatance,2596.0,Mile End Park Stadium_diatance,624.0,Canary Wharf Pier_diatance,1868.0,15771.0,0.0,0.0,0.0,0.0,0.0,0.24092225033815695
"Lindfield Street, Poplar",469,51.513757,-0.020467,25.0,Stratford_diatance,3317.0,Mile End Park Pavilion_diatance,679.0,Canary Wharf Pier_diatance,1111.0,24063.0,0.0,0.0,0.0,0.0,0.0,-1.6983187248214817
"Mostyn Grove, Bow",470,51.530535,-0.025492,28.0,Stratford_diatance,1953.0,Mile End Park Art Pavilion_diatance,850.0,Canary Wharf Pier_diatance,2826.0,31188.0,3.892317729686204,-6.924564513906164,-4.386095095477752,-4.86677847945837,0.0,0.33169982599465114
"Hewison Street, Old Ford",471,51.533283,-0.028155,17.0,Stratford International_diatance,1858.0,Victoria Park Gunmaker's Gate_distance,527.0,Canary Wharf Pier_diatance,3123.0,27799.0,2.794464499005828,-6.366731911116432,-4.383128721127682,-4.322460347182707,0.0,0.3220772992772041
"Malmesbury Road, Bow",472,51.529452,-0.027616,24.0,Stratford_diatance,2143.0,Mile End Park Art Pavilion_diatance,669.0,Canary Wharf Pier_diatance,2698.0,15873.0,2.526708419784405,-4.704722168512788,-3.158560453187326,-3.097063438978291,0.0,0.30472825564288963
"Millharbour, Millwall",473,51.496137,-0.019355,9.0,Fenchurch Street_diatance,4419.0,Mile End Park Pavilion_diatance,2345.0,Greenland Pier_diatance,869.0,8154.0,0.0,0.0,0.0,0.0,0.0,-0.006573894519750618
"Gascoyne Road, Victoria Park",474,51.541515,-0.038557746,8.0,Stratford International_diatance,2097.0,Victoria Park Queen's Gate_distance,40.0,Canary Wharf Pier_diatance,4095.0,14145.0,0.0,0.0,0.0,0.0,0.0,-0.7344779776748013
"Lightermans Road, Millwall",475,51.499041,-0.020157,17.0,Fenchurch Street_diatance,4252.0,Mile End Park Pavilion_diatance,2020.0,Canary Wharf Pier_diatance,908.0,23256.0,0.0,0.0,0.0,0.0,0.0,-0.07025791791158804
"Stebondale Street, Cubitt Town",476,51.489096,-0.009205,15.0,Fenchurch Street_diatance,5388.0,Mile End Park Pavilion_diatance,3330.0,Greenwich Pier_diatance,560.0,5590.0,0.0,0.0,0.0,0.0,0.0,-0.19989174840096144
"Spindrift Avenue, Millwall",477,51.49109,-0.018716,33.0,Fenchurch Street_diatance,4702.0,Mile End Park Pavilion_diatance,2897.0,Masthouse Terrace Pier_diatance,480.0,16887.0,0.0,0.0,0.0,0.0,0.0,0.10290026555296719
"Stepney Green Station, Stepney",478,51.521889,-0.04667,34.0,Liverpool Street_diatance,2467.0,Mile End Park Solebay Street_diatance,725.0,Nelson Dock Pier_diatance,2193.0,22245.0,0.0,0.0,0.0,0.0,0.0,0.42051326727180816
"Pott Street, Bethnal Green",479,51.527152,-0.058005,16.0,Liverpool Street_diatance,1913.0,Victoria Park Bonner Gate_diatance,965.0,Tower Bridge Quay_diatance,2588.0,10504.0,0.0,0.0,0.0,0.0,0.0,0.33461224550933333
"Flamborough Street, Limehouse",480,51.5128711,-0.0389866,33.0,Fenchurch Street_diatance,2725.0,Mile End Park Football Pitch_diatance,687.0,Nelson Dock Pier_diatance,1059.0,16814.0,0.0,0.0,0.0,0.0,0.0,0.318734257354483
"Saunders Ness Road, Cubitt Town",481,51.487129,-0.0090011,63.0,Fenchurch Street_diatance,5504.0,Mile End Park Pavilion_diatance,3535.0,Greenwich Pier_diatance,342.0,13687.0,0.0,0.0,0.0,0.0,0.0,-0.1590987943932747
"Exhibition Road Museums 2, South Kensington",482,51.495947,-0.17368958,0.0,Victoria_diatance,2001.0,Hyde Park Alexandra Gate_diatance,662.0,Cadogan Pier_diatance,1544.0,8106.0,0.0,0.0,0.0,2.4758562214837254,0.0,0.4885622600503539
"Albert Gardens, Stepney",483,51.51328,-0.047784,13.0,Fenchurch Street_diatance,2122.0,Mile End Park Football Pitch_diatance,1072.0,Nelson Dock Pier_diatance,1480.0,24248.0,0.0,0.0,0.0,0.0,0.0,0.24986129173578453
"Bromley High Street, Bow",484,51.528828,-0.013258,20.0,Stratford_diatance,1577.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1052.0,Canary Wharf Pier_diatance,2838.0,16477.0,4.636470499746478,-5.786197887480399,-2.466571377854511,-3.9563564858742444,-2.3054544460532047,0.33866840909170653
"Old Ford Road, Bethnal Green",485,51.531127,-0.048017,40.0,Liverpool Street_diatance,2732.0,Victoria Park Cricketer's Gate_distance,288.0,Nelson Dock Pier_diatance,3169.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.3295292263541902
"Granby Street, Shoreditch",486,51.525645,-0.069543,14.0,Liverpool Street_diatance,1167.0,Victoria Park Bonner Gate_diatance,1686.0,Tower Millennium Pier_diatance,2143.0,19435.0,0.0,0.0,0.0,0.0,0.0,0.055591297758774985
"Canton Street, Poplar",487,51.511811,-0.025626,11.0,Fenchurch Street_diatance,3645.0,Mile End Park Pavilion_diatance,561.0,Canary Wharf Pier_diatance,767.0,21913.0,0.0,0.0,0.0,0.0,0.0,-0.689237705993421
"Reardon Street, Wapping",488,51.506946,-0.058681,22.0,Fenchurch Street_diatance,1445.0,Mile End Park Football Pitch_diatance,2095.0,Tower Bridge Quay_diatance,1032.0,19496.0,0.0,0.0,0.0,0.0,0.0,0.24920293787964398
"Pennington Street, Wapping",490,51.508622,-0.065006,7.0,Fenchurch Street_diatance,970.0,Mile End Park Football Pitch_diatance,2365.0,Tower Bridge Quay_diatance,659.0,11416.0,0.0,0.0,0.0,0.0,0.0,0.28669725195353163
"Queen Mary's, Mile End",491,51.522507,-0.041378,28.0,Fenchurch Street_diatance,2838.0,Mile End Park Solebay Street_diatance,353.0,Nelson Dock Pier_diatance,2111.0,19362.0,0.0,0.0,0.0,0.0,0.0,0.12515446173786757
"Maplin Street, Mile End",492,51.525501,-0.032267204,53.0,Stratford_diatance,2674.0,Mile End Park Art Pavilion_diatance,381.0,Canary Wharf Pier_diatance,2270.0,18473.0,0.0,0.0,0.0,0.0,0.0,-1.694037552342214
"South Quay East, Canary Wharf",494,51.50196,-0.016251,12.0,Fenchurch Street_diatance,4421.0,Mile End Park Pavilion_diatance,1834.0,Canary Wharf Pier_diatance,938.0,5272.0,0.0,0.0,0.0,0.0,0.0,-0.5058156234106774
"Bow Church Station, Bow",495,51.528169,-0.018703,30.0,Stratford_diatance,1828.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1222.0,Canary Wharf Pier_diatance,2647.0,24380.0,4.8647572975568005,-6.778813919272495,-3.4172248636555764,-4.8046231660357845,0.0,0.34503530872818294
"Devons Road, Bow",496,51.52512,-0.015578,30.0,Stratford_diatance,2018.0,Mile End Park Stadium_diatance,1239.0,Canary Wharf Pier_diatance,2396.0,16477.0,3.027766045082913,-3.703332805612866,0.0,0.0,-2.3655975113733287,0.3525946961196932
"Merchant Street, Bow",497,51.526578,-0.027581,9.0,Stratford_diatance,2357.0,Mile End Park Art Pavilion_diatance,643.0,Canary Wharf Pier_diatance,2379.0,37079.0,0.0,-2.4588439674337024,0.0,0.0,0.0,0.2276303233940779
"Bow Road Station, Bow",498,51.527058,-0.025296,18.0,Stratford_diatance,2210.0,Mile End Park Art Pavilion_diatance,794.0,Canary Wharf Pier_diatance,2442.0,11029.0,2.7335268490059854,-4.315541861184785,-2.696479955652787,-2.8382811277492723,0.0,0.3078352521895582
"Furze Green, Bow",499,51.519265,-0.021345,29.0,Stratford_diatance,2777.0,Mile End Park Pavilion_diatance,649.0,Canary Wharf Pier_diatance,1646.0,29564.0,0.0,0.0,0.0,0.0,0.0,0.21027134757976124
"Ansell House, Stepney",500,51.520019,-0.05438,32.0,Liverpool Street_diatance,1912.0,Mile End Park Solebay Street_diatance,1290.0,Tower Bridge Quay_diatance,2048.0,10945.0,0.0,0.0,0.0,0.0,0.0,0.3188750593228089
"Cephas Street, Bethnal Green",501,51.522561,-0.054883,18.0,Liverpool Street_diatance,1923.0,Mile End Park Solebay Street_diatance,1286.0,Tower Bridge Quay_diatance,2251.0,18358.0,0.0,0.0,0.0,0.0,0.0,0.3541585858633904
"Bonner Gate, Victoria Park",502,51.53341,-0.049591815,80.0,Liverpool Street_diatance,2783.0,Victoria Park Bonner Gate_diatance,59.0,Nelson Dock Pier_diatance,3445.0,13675.0,0.0,0.0,0.0,0.0,0.0,0.32801901007402523
"Cleveland Way, Stepney",503,51.520893,-0.051394,32.0,Liverpool Street_diatance,2127.0,Mile End Park Solebay Street_diatance,1067.0,Tower Bridge Quay_diatance,2257.0,16570.0,0.0,0.0,0.0,0.0,0.0,0.39016809020620424
"St. John's Park, Cubitt Town",504,51.496454,-0.009506,15.0,Fenchurch Street_diatance,5043.0,Mile End Park Pavilion_diatance,2599.0,Masthouse Terrace Pier_diatance,1342.0,15821.0,0.0,0.0,0.0,0.0,0.0,-0.29631668464637445
"Ackroyd Drive, Bow",505,51.520398,-0.026768,17.0,Stratford_diatance,2856.0,Mile End Park Stadium_diatance,315.0,Canary Wharf Pier_diatance,1696.0,23952.0,0.0,0.0,0.0,0.0,0.0,-1.9456422883378572
"Bell Lane, Liverpool Street",506,51.517475,-0.075855,14.0,Liverpool Street_diatance,434.0,Victoria Park Bonner Gate_diatance,2597.0,Tower Millennium Pier_diatance,1154.0,21817.0,0.0,0.0,0.0,0.0,0.0,0.21231465978279557
"Clarkson Street, Bethnal Green",507,51.528692,-0.059091,10.0,Liverpool Street_diatance,1943.0,Victoria Park Bonner Gate_diatance,900.0,Tower Bridge Quay_diatance,2716.0,18194.0,0.0,0.0,0.0,0.0,0.0,0.3198249231459694
"Fournier Street, Whitechapel",508,51.519362,-0.074431,15.0,Liverpool Street_diatance,526.0,Victoria Park Bonner Gate_diatance,2381.0,Tower Millennium Pier_diatance,1379.0,13062.0,0.0,0.0,0.0,0.0,0.0,0.16555675501620426
"Fore Street, Guildhall",509,51.517842,-0.090075,11.0,Liverpool Street_diatance,570.0,Lincoln's Inn Fields South_distance,1823.0,Blackfriars Pier_diatance,1100.0,7347.0,0.0,0.0,0.0,0.0,0.0,0.18001789941950788
"Westferry DLR, Limehouse",510,51.509303,-0.025996,27.0,Fenchurch Street_diatance,3627.0,Mile End Park Pavilion_diatance,810.0,Canary Wharf Pier_diatance,495.0,4318.0,0.0,0.0,0.0,0.0,0.0,-0.2250081325209756
"Sutton Street, Shadwell",511,51.511066,-0.053558,14.0,Fenchurch Street_diatance,1713.0,Mile End Park Football Pitch_diatance,1542.0,Tower Bridge Quay_diatance,1493.0,47510.0,0.0,0.0,0.0,0.0,0.0,0.1601750271564563
"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,29.0,Liverpool Street_diatance,2072.0,Victoria Park St Agnes Gate_diatance,852.0,Tower Millennium Pier_diatance,3013.0,18316.0,0.0,0.0,0.0,0.0,0.0,0.2863906944802421
"Watney Market, Stepney",513,51.5142228,-0.055656,14.0,Fenchurch Street_diatance,1598.0,Mile End Park Football Pitch_diatance,1524.0,Tower Bridge Quay_diatance,1539.0,19096.0,0.0,0.0,0.0,0.0,0.0,0.1501609031805259
"Portman Square, Marylebone",514,51.516204,-0.155525,16.0,Marylebone_diatance,925.0,Hyde Park Marble Arch_diatance,504.0,Embankment Pier_diatance,2579.0,7737.0,-4.922956986914529,0.0,-4.809445980490526,2.0627412159698304,-3.046124770413442,0.4833556150124909
"Russell Gardens, Olympia",515,51.500088,-0.211316,8.0,Paddington_diatance,3042.0,Holland Park Abbotsbury Gate_diatance,418.0,Chelsea Harbour Pier_diatance,3627.0,10540.0,0.0,0.0,0.0,0.0,0.0,0.11090254930577519
"Chrisp Street Market, Poplar",516,51.5112,-0.014438,18.0,Stratford_diatance,3472.0,Mile End Park Pavilion_diatance,1179.0,Canary Wharf Pier_diatance,1195.0,23235.0,0.0,0.0,0.0,0.0,0.0,0.1634428653650486
"Ford Road, Old Ford",517,51.532513,-0.033085,25.0,Stratford International_diatance,2170.0,Victoria Park Gunmaker's Gate_distance,405.0,Canary Wharf Pier_diatance,3052.0,17285.0,0.0,0.0,0.0,0.0,0.0,-0.10024961527186524
"Antill Road, Mile End",518,51.528224,-0.037471,29.0,Stratford International_diatance,2712.0,Mile End Park Art Pavilion_diatance,96.0,Canary Wharf Pier_diatance,2630.0,14560.0,0.0,0.0,0.0,0.0,0.0,-0.6010899430051888
"Teviot Street, Poplar",519,51.518811,-0.011662,5.0,Stratford_diatance,2604.0,Mile End Park Pavilion_diatance,1259.0,Canary Wharf Pier_diatance,1921.0,17858.0,0.0,0.0,0.0,0.0,-2.0562550570478013,0.35851442440208947
"Bancroft Road, Bethnal Green",520,51.526041,-0.047218,20.0,Liverpool Street_diatance,2542.0,Mile End Park Thoydon Road_diatance,692.0,Nelson Dock Pier_diatance,2625.0,13991.0,0.0,0.0,0.0,0.0,0.0,0.3957316634073804
"Driffield Road, Old Ford",521,51.534137,-0.037366,38.0,Stratford International_diatance,2310.0,Victoria Park Gunmaker's Gate_distance,301.0,Canary Wharf Pier_diatance,3272.0,3987.0,0.0,0.0,0.0,0.0,0.0,-1.349348296642598
"Clinton Road, Mile End",522,51.525941,-0.036017,31.0,Stratford International_diatance,2823.0,Mile End Park Art Pavilion_diatance,179.0,Canary Wharf Pier_diatance,2360.0,9907.0,0.0,0.0,0.0,0.0,0.0,-0.7819689209963852
"Langdon Park, Poplar",523,51.51549,-0.013475,13.0,Stratford_diatance,2992.0,Mile End Park Pavilion_diatance,1105.0,Canary Wharf Pier_diatance,1559.0,14166.0,0.0,0.0,0.0,0.0,0.0,0.3239223279368688
"Lancaster Gate , Bayswater",524,51.511654,-0.179668,40.0,Paddington_diatance,635.0,Kensington Gardens Lancaster Gate_diatance,164.0,Cadogan Pier_diatance,3334.0,22317.0,-5.6085003063475005,2.1406822418407305,-7.028415053109554,4.549837112249954,-4.479237285084758,0.48825675539863567
"Blythe Road, Olympia",525,51.496927,-0.21350087,0.0,Paddington_diatance,3384.0,Holland Park Abbotsbury Gate_diatance,706.0,Putney Pier_diatance,3292.0,10207.0,0.0,0.0,0.0,0.0,0.0,0.23258534082429821
"Lancaster Drive, Blackwall",526,51.503143,-0.008428,10.0,Stratford_diatance,4300.0,Mile End Park Pavilion_diatance,2059.0,Canary Wharf Pier_diatance,1426.0,5380.0,0.0,0.0,0.0,0.0,0.0,0.20086484548435826
"Hansard Mews, Holland Park",527,51.503802,-0.215808,11.0,Paddington_diatance,3072.0,Holland Park Abbotsbury Gate_diatance,798.0,Putney Pier_diatance,4054.0,15197.0,0.0,0.0,0.0,0.0,0.0,0.1617859304052914
"Clarges Street, Mayfair",528,51.507326,-0.145827,3.0,Victoria_diatance,1195.0,Green Park Devonshire Gates_diatance,204.0,Westminster Pier_diatance,1689.0,4530.0,-5.486057151654536,-3.867105950735898,-2.4626654936527634,5.9916329146962575,-4.115076441593467,0.3169578745714488
"Manresa Road, Chelsea",529,51.486892,-0.170983,12.0,Victoria_diatance,2110.0,Battersea Park Albert Gate_diatance,906.0,Cadogan Pier_diatance,553.0,10752.0,0.0,0.0,0.0,0.0,0.0,-0.4751849117138407
"Newby Place, Poplar",530,51.508896,-0.012413,23.0,Stratford_diatance,3697.0,Mile End Park Pavilion_diatance,1434.0,Canary Wharf Pier_diatance,1204.0,19141.0,0.0,0.0,0.0,0.0,0.0,0.2561195540731205
"Twig Folly Bridge, Mile End",531,51.530326,-0.042744,33.0,Stratford International_diatance,2852.0,Victoria Park Cricketer's Gate_distance,240.0,Canary Wharf Pier_diatance,2957.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.059903119126473205
"Jubilee Plaza, Canary Wharf",532,51.50357,-0.020068,37.0,Fenchurch Street_diatance,4123.0,Mile End Park Pavilion_diatance,1554.0,Canary Wharf Pier_diatance,629.0,5272.0,0.0,0.0,0.0,0.0,0.0,-0.4029991161296025
"Wellington Row, Bethnal Green",533,51.528222,-0.069743,27.0,Liverpool Street_diatance,1370.0,Victoria Park Bonner Gate_diatance,1565.0,Tower Millennium Pier_diatance,2414.0,14358.0,0.0,0.0,0.0,0.0,0.0,0.02935626016614877
"Goldsmith's Row, Haggerston",534,51.531864,-0.066035,24.0,Liverpool Street_diatance,1847.0,Victoria Park St Agnes Gate_diatance,1140.0,Tower Millennium Pier_diatance,2876.0,12539.0,0.0,0.0,0.0,0.0,0.0,0.1228464296636466
"Gloucester Avenue, Camden Town",535,51.537349,-0.147154,35.0,Euston_diatance,1300.0,The Regent's Park St. Mark's Gate_distance,364.0,Embankment Pier_diatance,3820.0,11724.0,0.0,0.0,0.0,0.0,0.0,0.6282761235935073
"Queensbridge Road, Haggerston",536,51.53385,-0.06992,5.0,Liverpool Street_diatance,1897.0,Victoria Park St Agnes Gate_diatance,1322.0,Tower Millennium Pier_diatance,3020.0,12539.0,0.0,0.0,0.0,0.0,0.0,0.05787402207923513
"Old Montague Street, Whitechapel",537,51.51793,-0.067937,36.0,Liverpool Street_diatance,968.0,Victoria Park Bonner Gate_diatance,2196.0,Tower Bridge Quay_diatance,1385.0,27374.0,0.0,0.0,0.0,0.0,0.0,0.19250867363327673
"Naval Row, Blackwall",538,51.508981,-0.00699,12.0,Stratford_diatance,3645.0,Mile End Park Pavilion_diatance,1750.0,Canary Wharf Pier_diatance,1565.0,14392.0,0.0,0.0,0.0,0.0,0.0,0.32777064605253137
"Hoxton Station, Hoxton",539,51.531091,-0.075901,6.0,Liverpool Street_diatance,1460.0,Victoria Park St Agnes Gate_diatance,1804.0,Tower Millennium Pier_diatance,2657.0,15473.0,0.0,0.0,0.0,0.0,0.0,0.09436170132326768
"Albany Street, The Regent's Park",540,51.528302,-0.144466,36.0,Euston_diatance,691.0,The Regent's Park Chester Gate_distance,124.0,Embankment Pier_diatance,2861.0,4780.0,0.0,0.0,0.0,0.0,0.0,0.632046217549052
"Green Park Station, Mayfair",541,51.506613,-0.142844,67.0,Victoria_diatance,1122.0,Green Park Devonshire Gates_diatance,165.0,Westminster Pier_diatance,1467.0,1810.0,-2.656690689242315,-2.5230747597413474,0.0,3.5707358866210335,0.0,0.3053712725900078
