name,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_min_rail_distance,beta_min_park_distance,beta_min_pier_distance,beta_population_density,se_Intercept,se_min_rail_distance,se_min_park_distance,se_min_pier_distance,se_population_density,t_Intercept,t_min_rail_distance,t_min_park_distance,t_min_pier_distance,t_population_density,p_Intercept,p_min_rail_distance,p_min_park_distance,p_min_pier_distance,p_population_density,sumW
"Freston Road, Avondale",-0.219486603,51.5129814,-0.259069777,-0.476858606,-0.172281162,-0.086788615,-0.683115329,0.12597677,1.63E-05,0,0,0,0,0,1.46000655,0.256539299,0.524725528,0.633819093,0.197673825,0,0,0,0,0,0.868697361,0.827105777,0.812261405,0.813452559,0.839018681,23.47791347
"Clapham Common North Side, Clapham Common",-0.159322467,51.46134382,0.19702953,0.376690606,-0.258192504,0.455222034,0.348946128,0.200338936,0.000850548,0,0,0,0,0,0.215067245,0.307973433,0.167450449,0.308760656,0.241020542,0,0,0,0,0,0.391543214,0.65559719,0.431632393,0.588103233,0.839855836,23.51665096
"Cleaver Street, Kennington",-0.110121,51.488105,-0.332634182,-0.286238487,-0.134532269,-0.198101913,0.115119793,0.05242304,3.00E-05,0,0,0,0,0,0.360628961,0.654124678,0.220360161,0.58760443,0.117677006,0,0,0,0,0,0.716555968,0.838077198,0.834642309,0.832254093,0.840356131,21.54545235
"Mile End Park Leisure Centre, Mile End",-0.032566533,51.52059714,0.152890888,-0.045570602,-0.019113949,0.172004837,-0.667558956,0.144254157,7.64E-05,0,0,0,0,0,0.464672538,0.499760857,0.393485274,0.381915154,0.164703909,0,0,0,0,0,0.738644505,0.855764038,0.98994919,0.762405789,0.840708835,22.43671321
"Snowsfields, London Bridge",-0.083632928,51.50215353,-0.156079611,-0.003371,0.06415521,-0.220234821,0.226521896,0.136421272,0.000116238,0,0,0,0,0,0.50745402,0.726371104,0.218111322,0.76551643,0.123951219,0,0,0,0,0,0.846857521,0.800128202,0.58092222,0.889800737,0.840749154,17.7040857
"Battersea Power Station, Battersea Park",-0.147714557,51.48350749,0.917960694,0.814630304,0.350047426,0.567913268,0.268434089,0.376554399,0.004093487,0,0,0,0,0,0.667303767,0.412678974,0.408548205,0.633502761,0.150289777,0,0,0,0,0,0.595211751,0.899923341,0.31524456,0.812779683,0.840915921,15.68576089
"Page Street, Westminster",-0.127554,51.493978,0.005762079,0.369141825,-0.024028801,0.02979088,0.341625865,0.232849741,4.60E-06,0,0,0,0,0,1.095116295,0.599448575,0.441813254,0.620069862,0.126119707,0,0,0,0,0,0.416740129,0.697797852,0.456982584,0.488472358,0.840994906,23.1553642
"Craven Street, Strand",-0.12602103,51.50810309,0.329445459,0.166213072,0.149311842,0.180133617,0.689255802,0.149495357,8.79E-05,0,0,0,0,0,0.61829775,0.951023723,0.45932491,0.956827096,0.244499897,0,0,0,0,0,0.281261365,0.965863193,0.59271078,0.686473772,0.84103195,19.7942353
"Sidney Road, Stockwell",-0.11902256,51.469202,-0.156079611,0.061432762,-0.075508716,-0.080570895,0.160644718,0.081755657,8.25E-06,0,0,0,0,0,0.341441347,0.425682474,0.279047306,0.599670499,0.184317963,0,0,0,0,0,0.43304295,0.590251339,0.7385762,0.632900228,0.841131836,20.80145922
"Kennington Lane Rail Bridge, Vauxhall",-0.122492418,51.4863434,-0.14136673,-0.042527273,-0.130353831,-0.011012899,0.062472837,0.254939786,7.30E-07,0,0,0,0,0,0.473967556,0.610091233,0.266819597,0.599085857,0.128506709,0,0,0,0,0,0.714511578,0.962756607,0.929637013,0.982612513,0.841798396,20.61949357
"Claverton Street, Pimlico",-0.138089062,51.48483991,-0.347347063,-0.217905107,-0.035339473,-0.31200759,0.216948045,0.060231922,8.70E-05,0,0,0,0,0,0.545534377,0.325466352,0.317595279,0.476105076,0.11083586,0,0,0,0,0,0.704885533,0.796740843,0.632481398,0.747307266,0.84291231,19.97507229
"Stamford Street, South Bank",-0.111606696,51.50556905,-0.156079611,-0.047455026,-0.209581769,0.053502158,0.40601434,0.18874583,1.08E-05,0,0,0,0,0,1.263527544,0.810640261,0.559442154,1.080477238,0.284311285,0,0,0,0,0,0.557612334,0.972014221,0.867833255,0.688807589,0.843028109,21.5560484
"Blythe Road West, Shepherd's Bush",-0.221791551,51.49968,-0.229644015,-0.302327367,-0.060629397,-0.169014619,0.362018814,0.12644756,6.20E-05,0,0,0,0,0,1.002425015,0.39776379,0.319207073,0.280965563,0.207036071,0,0,0,0,0,0.755353251,0.800852351,0.828554533,0.948922872,0.843620828,21.06950731
"Bunhill Row, Moorgate",-0.089887855,51.52085887,-0.30320842,-0.231540088,-0.198455483,-0.104752937,0.152530081,0.073149324,1.22E-05,0,0,0,0,0,0.50774974,0.999462617,0.575415467,0.836092107,0.169271798,0,0,0,0,0,0.779822302,0.738766455,0.796618293,0.852567214,0.844007963,20.6451439
"Globe Town Market, Bethnal Green",-0.047548,51.528869,0.02047496,-0.100265496,0.094769432,-0.074294472,0.23433864,0.112931709,1.04E-05,0,0,0,0,0,0.392245347,0.658983327,0.538805383,0.339400433,0.19281662,0,0,0,0,0,0.486654834,0.833220666,0.881572664,0.575623931,0.844656688,19.95041563
"Union Grove, Wandsworth Road",-0.133972,51.472993,-0.229644015,-0.206468774,-0.142835102,-0.086808914,0.276252906,0.067099925,7.61E-06,0,0,0,0,0,0.274583878,0.377605682,0.230614492,0.46690952,0.151767216,0,0,0,0,0,0.260256829,0.429803713,0.840327903,0.361840981,0.845004683,20.13801227
"Ada Street, Hackney Central",-0.060291813,51.53571683,-0.229644015,-0.475583582,0.047496962,-0.277140977,0.337301965,0.124992967,0.000164272,0,0,0,0,0,0.334246052,0.694844333,0.354128337,0.538935636,0.211461233,0,0,0,0,0,0.685439514,0.896279766,0.565361826,0.844228533,0.845823137,21.08114179
"Kennington Road Post Office, Oval",-0.110683213,51.48478899,-0.067802326,-0.027042144,-0.148373926,0.0805716,0.083848718,0.103110961,1.09E-05,0,0,0,0,0,0.325418828,0.724239611,0.189930875,0.658684847,0.121850493,0,0,0,0,0,0.677660996,0.861904147,0.896379534,0.862977768,0.846447778,19.35874186
"Little Brook Green, Brook Green",-0.223868,51.496664,-0.273782658,-0.426518945,-0.043605332,-0.230177326,0.435195227,0.124821516,0.000113115,0,0,0,0,0,0.84768168,0.373225613,0.286543174,0.241046128,0.209334123,0,0,0,0,0,0.468258226,0.594779381,0.829783891,0.669681941,0.846836791,21.49487126
"Limerston Street, West Chelsea",-0.18119,51.485587,-0.008950802,0.100257551,-0.090361138,0.081410336,0.158094517,0.090525174,9.50E-06,0,0,0,0,0,0.657983541,0.568801761,0.329041969,0.486685398,0.231970339,0,0,0,0,0,0.872074485,0.880650911,0.951658658,0.865835525,0.846932734,18.1061342
"Wapping Lane, Wapping",-0.057544,51.504749,-0.185505373,0.121113984,-0.150741573,-0.034763799,0.288905041,0.071624968,1.32E-06,0,0,0,0,0,0.356069093,0.310134304,0.261686059,0.503353519,0.113673737,0,0,0,0,0,0.822904569,0.658661462,0.720591427,0.791714696,0.847773907,20.6572052
"Bath Street, St. Luke's",-0.090847761,51.52589324,-0.038376564,0.028685207,-0.113040642,0.074664078,0.221271291,0.100403653,9.06E-06,0,0,0,0,0,0.511111699,0.725494912,0.61438225,0.865271253,0.138638982,0,0,0,0,0,0.804029062,0.717278124,0.87634931,0.913954739,0.848065857,20.52646351
"Old Street Station, St. Luke's",-0.089659871,51.52548,-0.097228087,-0.022703427,-0.125007113,0.027779025,0.188650297,0.086078195,1.04E-06,0,0,0,0,0,0.493978225,0.69983063,0.576063133,0.786902366,0.138651109,0,0,0,0,0,0.812232999,0.739244454,0.893112777,0.935098133,0.848117931,21.18636297
"Abingdon Green, Westminster",-0.12597218,51.49764,0.079326483,-0.013165132,-0.042454665,0.121781149,0.638286136,0.255536868,8.96E-05,0,0,0,0,0,1.419406481,0.718748182,0.624965247,0.775321055,0.161578608,0,0,0,0,0,0.230801859,0.686241828,0.279818519,0.234143744,0.848417133,15.02474855
"Black Prince Road, Vauxhall",-0.116911864,51.4908679,0.005762079,0.087068453,-0.112303725,0.118065804,0.201990566,0.069830296,1.47E-05,0,0,0,0,0,0.508699816,0.575778583,0.281384318,0.513033372,0.113244385,0,0,0,0,0,0.696797688,0.935476144,0.959410702,0.831694084,0.849106991,22.48456558
"Cantrell Road, Bow",-0.022694,51.521564,-0.185505373,-0.249958698,-0.0671432,-0.118362173,-1.699700811,0.069566313,1.47E-05,0,0,0,0,0,0.553026294,0.395599752,0.237672209,0.355141784,0.157340422,0,0,0,0,0,0.872169446,0.959566981,0.771520739,0.913034304,0.849311338,23.3748926
"Vauxhall Cross, Vauxhall",-0.124469948,51.48591714,0.079326483,0.675265852,-0.031000242,0.110326726,0.029349442,0.599214004,0.000594863,0,0,0,0,0,0.504167654,0.571424344,0.279760804,0.590936652,0.122307031,0,0,0,0,0,0.738686809,0.955604719,0.939538422,0.991084875,0.850104288,20.21742504
"Aintree Street, Fulham",-0.209973497,51.48102131,-0.170792492,0.018360404,-0.09194985,-0.078842642,0.163757385,0.051349385,4.65E-06,0,0,0,0,0,0.525830119,0.415630175,0.41573793,0.77713865,0.234782363,0,0,0,0,0,0.643353417,0.801566667,0.889709526,0.821819166,0.850174576,21.80182112
"Wynne Road, Stockwell",-0.11268674,51.469217,-0.30320842,0.021513516,-0.024032171,-0.279176249,0.153425339,0.187438617,0.000289869,0,0,0,0,0,0.364487715,0.600745166,0.277628908,0.777387063,0.197943737,0,0,0,0,0,0.636920553,0.896177797,0.858227514,0.937850891,0.850944683,18.56197028
"Albert Embankment, Vauxhall",-0.122806861,51.49043573,0.02047496,0.084993889,-0.102957891,0.123432851,0.175908479,0.161772102,4.60E-05,0,0,0,0,0,0.745111277,0.629455982,0.333115436,0.622975633,0.121902482,0,0,0,0,0,0.63455524,0.921402447,0.807213692,0.827866151,0.851089658,20.6829619
"Millbank Tower, Pimlico",-0.125674815,51.49188409,-0.229644015,-0.083308025,-0.075136581,-0.154507435,0.265893894,0.197300174,9.58E-05,0,0,0,0,0,0.945347726,0.583826527,0.374675277,0.619787921,0.117391945,0,0,0,0,0,0.533331286,0.817149808,0.604162879,0.667146157,0.851994411,22.37601666
"London Fields, Hackney Central",-0.058826101,51.54119,-0.244356896,-0.511476623,0.022448623,-0.26680552,0.241817081,0.299107553,0.000567823,0,0,0,0,0,0.399911113,0.511480105,0.261616239,0.450927838,0.206485005,0,0,0,0,0,0.846587496,0.912586745,0.552737562,0.949800113,0.852406344,17.47979795
"Buckingham Gate, Westminster",-0.137424571,51.49886563,0.123465126,-0.10816063,0.243853461,-0.120388335,0.38509717,0.143870424,3.73E-05,0,0,0,0.808195368,0,0.729563193,0.562594209,0.486103073,0.375473565,0.137586251,0,0,0,2.152469423,0,0.249130735,0.140154498,0.248529668,0.031663417,0.85318309,18.89220445
"Parsons Green Station, Parsons Green",-0.201968,51.475089,-0.111940968,0.205278302,-0.182229706,0.070288738,0.207810798,0.201739943,2.05E-05,0,0,0,0,0,0.608429529,0.440645183,0.28942137,0.652295788,0.268566686,0,0,0,0,0,0.799729298,0.830107926,0.788260182,0.914752877,0.853696039,20.78523294
"Watney Market, Stepney",-0.055656,51.5142228,-0.214931135,-0.07239272,-0.103098313,-0.111832821,0.345708076,0.064534772,1.21E-05,0,0,0,0,0,0.39964,0.741277197,0.66374044,0.454458807,0.134161885,0,0,0,0,0,0.75475449,0.927116046,0.892888753,0.935565837,0.853976914,21.26731055
"Denyer Street, Knightsbridge",-0.165101392,51.49358391,-0.244356896,-0.096548956,-0.139519065,-0.104837832,0.271357149,0.261556473,6.91E-05,0,0,-0.954875914,0,0,0.410410719,0.224524822,0.442879172,0.446426454,0.240264568,0,0,-2.156064169,0,0,0.803062563,0.402980025,0.031380668,0.431596115,0.854487683,24.36993367
"Hatton Garden, Holborn",-0.108028472,51.51882555,-0.053089445,-0.030598914,-0.224008758,0.170919314,0.316585551,0.125375289,6.27E-05,0,0,0,0,0,0.319898083,0.822272281,0.280063482,0.742786368,0.182974183,0,0,0,0,0,0.549941872,0.919601331,0.724209686,0.89829925,0.854733389,19.40015034
"Vincent Street, Pimlico",-0.129925,51.493072,-0.185505373,0.2175854,-0.066321967,-0.119183406,0.145199258,0.202597222,5.93E-05,0,0,0,0,0,1.024880751,0.566983002,0.417198602,0.590429378,0.114623617,0,0,0,0,0,0.525181484,0.74998108,0.559576868,0.624840945,0.855282369,25.63848562
"Smith Square, Westminster",-0.127575233,51.49580589,-0.288495539,-0.359324333,-0.158208567,-0.130286973,0.45873609,0.308160192,0.000143175,0,0,0,0,0,1.210804103,0.676369342,0.479128542,0.646157056,0.140873653,0,0,0,0,0,0.316647205,0.626294364,0.346927228,0.348104273,0.855836939,20.03773171
"Garnet Street, Shadwell",-0.055167,51.508447,-0.229644015,-0.045926696,-0.107647643,-0.121996372,0.284025919,0.060965666,1.35E-05,0,0,0,0,0,0.329685027,0.339754156,0.277160653,0.436890913,0.128670323,0,0,0,0,0,0.846813192,0.729451151,0.829018072,0.891385825,0.855851319,20.29319038
"Courland Grove, Wandsworth Road",-0.132102704,51.4729184,-0.038376564,-0.000710431,-0.171292745,0.132916181,0.250147939,0.075264533,2.04E-05,0,0,0,0,0,0.296028597,0.373848726,0.2391145,0.496712141,0.14958771,0,0,0,0,0,0.280167156,0.404059503,0.773582726,0.375080758,0.85603795,20.60480391
"Sloane Avenue, Knightsbridge",-0.167894973,51.4931848,0.094039364,0.24203781,-0.093647969,0.187687333,0.075876091,0.225693628,0.000173725,0,0,0,0,0,0.408408208,0.255967686,0.467499223,0.446550886,0.229944362,0,0,0,0,0,0.888499321,0.789774684,0.308661814,0.593183655,0.856297231,23.22659376
"Great Dover Street, The Borough",-0.089446947,51.49738251,-0.200218254,0.134244673,-0.100209873,-0.10000838,0.283688185,0.186642512,3.70E-05,0,0,0,0,0,0.39878687,0.842743309,0.249299698,0.844175271,0.120525145,0,0,0,0,0,0.975956431,0.744005924,0.442854693,0.702891884,0.856770919,23.52550129
"Ackroyd Drive, Bow",-0.026768,51.520398,-0.170792492,-0.167221739,-0.08558344,-0.085209052,-1.556229601,0.10384605,1.23E-05,0,0,0,0,0,0.50472776,0.395797985,0.266079318,0.354307693,0.162090483,0,0,0,0,0,0.808965025,0.952830106,0.871963192,0.88122882,0.857422597,23.26692416
"Horseferry Road, Westminster",-0.13045856,51.49481649,-0.111940968,0.214689673,-0.055290775,-0.056650193,0.231704971,0.214103215,1.46E-05,0,0,0,0,0,1.09513834,0.623366226,0.444545129,0.594172668,0.126078464,0,0,0,0,0,0.428874793,0.688853406,0.459079845,0.487387599,0.85749022,23.98780641
"Bricklayers Arms, Borough",-0.085814489,51.49506109,-0.008950802,0.172758559,-0.01580755,0.006856748,0.28206281,0.117876773,9.33E-08,0,0,0,0,0,0.400452823,0.902063161,0.259800381,0.969836318,0.114951422,0,0,0,0,0,0.989580856,0.575056758,0.500821113,0.605549758,0.857590006,20.27352458
"Southwark Station 1, Southwark",-0.105312,51.504043,-0.185505373,-0.207720664,-0.173422427,-0.012082946,0.211827593,0.18735732,5.43E-07,0,0,0,0,0,1.021560245,0.814595258,0.548390688,1.155154107,0.226206214,0,0,0,0,0,0.951683809,0.984243403,0.827479395,0.959464988,0.858330061,23.45511682
"Pitfield Street Central, Hoxton",-0.08299,51.53213,-0.023663683,0.316118523,-0.099925936,0.076262253,0.272153018,0.142874609,1.48E-05,0,0,0,0,0,0.573077215,0.732751079,0.375163347,0.735380722,0.140876917,0,0,0,0,0,0.836540874,0.622401796,0.698304775,0.806342013,0.859274301,21.91654678
"Tower Wharf, Bermondsey",-0.074704305,51.500845,-0.420911467,0.17947628,-0.06504934,-0.355862127,0.268736733,0.351409681,0.00138591,0,0,0,0,0,0.496310368,0.510049008,0.211135483,0.792302153,0.131894987,0,0,0,0,0,0.624023329,0.821700697,0.809178847,0.761798876,0.859497369,18.85663334
"Kennington Oval, Oval",-0.113134,51.483145,-0.244356896,-0.163315636,-0.14359246,-0.100764437,0.067582791,0.102687347,1.70E-05,0,0,0,0,0,0.316205597,0.699511627,0.196513668,0.667978965,0.131280766,0,0,0,0,0,0.674862562,0.892510554,0.957019269,0.900683779,0.85980354,19.60307686
"Ethelburga Estate, Battersea Park",-0.16478637,51.47729232,1.138653908,1.128270827,0.309940487,0.828713421,0.396754648,0.150912898,0.001883343,0,0,0,0,0,0.382921664,0.261298659,0.278221669,0.420313157,0.241016493,0,0,0,0,0,0.2026752,0.842626344,0.088645537,0.568842134,0.859958348,19.11533396
"Palissy Street, Shoreditch",-0.073955,51.526293,-0.038376564,0.119445237,-0.097167764,0.0587912,-0.009518519,0.12001703,7.02E-06,0,0,0,0,0,0.506320536,1.060823499,0.487900481,0.861401458,0.179492644,0,0,0,0,0,0.740789017,0.804101504,0.828731124,0.879028085,0.86008134,18.96820362
"Queen Street 2, Bank",-0.093051,51.511246,-0.214931135,-0.191814705,-0.140074807,-0.074856328,0.26340402,0.179051049,1.95E-05,0,0,0,0,0,0.811634766,1.158643824,0.282259927,0.697149299,0.336382645,0,0,0,0,0,0.760939249,0.911108165,0.658855183,0.738819449,0.860377769,17.36395391
"Queen's Gate (South), South Kensington",-0.178433004,51.49247977,-0.023663683,-0.079765264,-0.053960132,0.030296449,0.221371121,0.110620647,1.68E-06,0,0,0,0,0,0.480758098,0.41057432,0.432402097,0.372291001,0.197635094,0,0,0,0,0,0.940962182,0.869423719,0.612292459,0.495496542,0.860442243,23.60661919
"St. Chad's Street, King's Cross",-0.120973687,51.53005939,-0.332634182,-0.17946897,-0.207734481,-0.124899701,0.081739348,0.142351151,3.96E-05,0,0,0,0,0,0.340162596,0.562467128,0.375513696,0.637956575,0.155215133,0,0,0,0,0,0.565834467,0.974739547,0.96199677,0.997566665,0.860472671,23.49505742
"Harrington Square 1, Camden Town",-0.139174593,51.53301907,-0.317921301,-0.488954558,-0.105174009,-0.212747292,0.477143125,0.138402397,0.000110551,0,0,0,0,0,0.712096465,0.566124359,0.302677609,0.339025734,0.21135178,0,0,0,0,0,0.814053365,0.88201736,0.667908842,0.84935297,0.862019473,19.13267159
"Fashion Street, Whitechapel",-0.073438925,51.51838043,-0.30320842,-0.031192179,-0.081238233,-0.221970187,0.237992969,0.068920693,5.13E-05,0,0,0,0,0,0.472835443,0.789931043,0.619609998,0.406538147,0.1795642,0,0,0,0,0,0.831057005,0.759029544,0.850691799,0.835352578,0.863027621,22.63222668
"Fanshaw Street, Hoxton",-0.083353323,51.52953709,-0.126653849,0.053063482,-0.099945434,-0.026708415,0.212697905,0.08811471,9.90E-07,0,0,0,0,0,0.512525615,0.70038139,0.38220464,0.680444959,0.141662844,0,0,0,0,0,0.864348459,0.666155734,0.781171733,0.802376771,0.863825563,22.03283347
"Kensington Olympia Station, Olympia",-0.209494128,51.49815779,-0.214931135,-0.414964132,-0.139427654,-0.07550348,-0.415988615,0.195447413,2.26E-05,0,0,0,0,0,0.694043216,0.334218722,0.410847939,0.242808201,0.205894452,0,0,0,0,0,0.885051892,0.8940353,0.967206972,0.998106555,0.864518273,20.37148543
"Bonner Gate, Victoria Park",-0.049591815,51.53341,0.756119004,0.447200784,0.262516732,0.493602272,0.105563841,0.170301393,0.000789643,0,0,0,0,0,0.361145086,0.43448065,0.331244637,0.313674382,0.211768742,0,0,0,0,0,0.559980155,0.959964189,0.379586837,0.920395006,0.864881753,18.81311417
"Tallis Street, Temple",-0.107349,51.511891,-0.14136673,-0.25510683,-0.282807832,0.141441102,0.298120796,0.159959012,5.94E-05,0,0,0,0,0,1.202640097,1.124336421,0.449459806,1.23744161,0.183540294,0,0,0,0,0,0.895952502,0.830395854,0.769443625,0.855975394,0.865951727,16.73148201
"Eversholt Street , Camden Town",-0.136792671,51.53300545,-0.259069777,-0.318001248,-0.176475495,-0.082594282,0.383947918,0.267632289,4.46E-05,0,0,0,0,0,0.67460734,0.545201309,0.287556233,0.324300088,0.195483157,0,0,0,0,0,0.905626683,0.8093444,0.85437993,0.91543218,0.866537309,20.52453778
"Great Suffolk Street, The Borough",-0.100292412,51.50173215,-0.156079611,-0.163615323,-0.175906978,0.019827367,0.220431109,0.059879034,3.49E-07,0,0,0,0,0,0.844125829,0.87941894,0.480019671,1.127251275,0.193811566,0,0,0,0,0,0.88088728,0.919055588,0.627535751,0.795555165,0.86692613,19.86783619
"Risinghill Street, Angel",-0.1117812,51.5333196,-0.391485705,-0.230265744,-0.190656888,-0.200828818,0.176990552,0.077417618,4.81E-05,0,0,0,0,0,0.299644681,0.504063975,0.434907286,0.647617019,0.169411129,0,0,0,0,0,0.709898194,0.788545234,0.930413155,0.866888435,0.867244412,24.83262501
"Park Street, Bankside",-0.092754157,51.50597426,-0.111940968,-0.021509249,-0.073910205,-0.038030763,0.253259901,0.064751774,1.40E-06,0,0,0,0,0,0.804218137,0.961346077,0.274347494,0.857038328,0.178228845,0,0,0,0,0,0.917415849,0.966842928,0.537833553,0.992166552,0.867688197,19.37179409
"Southwark Station 2, Southwark",-0.104778,51.504044,-0.273782658,-0.291637884,-0.169266135,-0.104516523,0.21107336,0.136194608,2.61E-05,0,0,0,0,0,0.978785931,0.816462295,0.527512345,1.134767449,0.21566349,0,0,0,0,0,0.973321502,0.991283112,0.799232262,0.938891147,0.867913428,23.5261095
"Ashmole Estate, Oval",-0.117661574,51.48267821,-0.170792492,-0.057274066,-0.145283474,-0.025509018,0.064904057,0.122052344,1.35E-06,0,0,0,0,0,0.357128227,0.645354314,0.24145793,0.674373548,0.152185576,0,0,0,0,0,0.738583897,0.925619029,0.983841833,0.952166012,0.868240758,19.46569238
"Birkenhead Street, King's Cross",-0.122299441,51.53019988,-0.229644015,-0.147378469,-0.18745673,-0.042187285,0.086435608,0.119614939,3.60E-06,0,0,0,0,0,0.348121962,0.520395065,0.319921511,0.517855052,0.150046259,0,0,0,0,0,0.583859495,0.992273828,0.929644772,0.996490546,0.86849421,24.07821211
"Crisp Road, Hammersmith",-0.22660621,51.48810829,0.579564434,0.670247869,0.117826675,0.461737759,0.413341209,0.164425941,0.000657794,0,0,0,0,0,0.576795176,0.313423632,0.328491549,0.375299564,0.232539768,0,0,0,0,0,0.294677635,0.675736875,0.499131224,0.588326298,0.868590807,21.720106
"Storey's Gate, Westminster",-0.129698963,51.50070305,0.638415957,0.439694369,0.452053678,0.18636228,0.569687503,0.35436381,0.000386802,0,0,0,0,0,1.172599324,0.58456748,0.678818361,0.583089081,0.156219911,0,0,0,0,0,0.212950638,0.718474137,0.26430208,0.219460835,0.868936753,15.87648459
"Sirdar Road, Avondale",-0.214594781,51.51092871,-0.185505373,-0.413004209,-0.160006361,-0.025499011,-0.292903125,0.062134783,6.02E-07,0,0,0,0,0,1.473861957,0.243803643,0.547250842,0.652069149,0.19461354,0,0,0,0,0,0.896761514,0.777232399,0.889025148,0.85347006,0.869208661,25.23230698
"St. Peter's Terrace, Fulham",-0.208485293,51.47893931,-0.082515207,0.246566206,-0.143695541,0.061180335,0.162799707,0.144113051,9.65E-06,0,0,0,0,0,0.547236461,0.408895133,0.353885285,0.716521846,0.238399808,0,0,0,0,0,0.673513694,0.810573283,0.863719663,0.828512062,0.869876927,22.20873879
"Holborn Circus, Holborn",-0.108657431,51.51795029,-0.273782658,-0.08946462,-0.187391672,-0.086390986,0.283934281,0.608022654,0.000386931,0,0,0,0,0,0.354582025,0.917869479,0.286248687,0.884843881,0.193225741,0,0,0,0,0,0.590540639,0.916346623,0.727850217,0.905618568,0.87160073,20.66425009
"Strand, Strand",-0.1150573,51.512582,-0.244356896,-0.429910171,-0.237683467,-0.006673429,0.521970741,0.156822945,1.29E-07,0,0,0,0,0,0.878450275,1.427292448,0.531259279,1.546880064,0.188443121,0,0,0,0,0,0.58827282,0.996403809,0.965228131,0.840753404,0.871879224,21.89654125
"Old Ford Road, Bethnal Green",-0.048017,51.531127,0.167603769,-0.082038246,0.167411772,0.000191997,0.081948454,0.116743069,7.23E-11,0,0,0,0,0,0.352125453,0.479826236,0.384810379,0.296398472,0.195090071,0,0,0,0,0,0.483226625,0.896613086,0.594178826,0.728304342,0.871888057,19.97014624
"Temple Gardens, Temple",-0.10832249,51.510981,-0.420911467,-0.536073237,-0.256671827,-0.16423964,0.311420561,0.098741241,4.30E-05,0,0,0,0,0,1.23368205,0.932284632,0.47202598,1.138996729,0.179074918,0,0,0,0,0,0.837769712,0.845651449,0.827802738,0.823757702,0.872131248,17.9522846
"Brushfield Street, Liverpool Street",-0.079249,51.518908,0.064613602,0.36179999,-0.147267701,0.211881303,0.130824456,0.308262592,0.000378898,0,0,0,0,0,0.541677523,1.071994937,0.512782494,0.449943173,0.202917309,0,0,0,0,0,0.877071098,0.862200341,0.882499356,0.914205706,0.872754991,22.68125817
"Chancery Lane, Holborn",-0.111257,51.514274,-0.185505373,-0.382100581,-0.324216314,0.138710941,0.301776026,0.139512562,4.75E-05,0,0,0,0,0,0.64314156,1.533337906,0.39461173,1.600133797,0.198743747,0,0,0,0,0,0.726621362,0.87099827,0.764553797,0.848698761,0.873434274,23.12614244
"Carey Street, Holborn",-0.112753217,51.51501025,-0.420911467,-0.614629809,-0.333170526,-0.087740942,0.306213022,0.17440542,2.58E-05,0,0,0,0,0,0.611097989,1.617389221,0.462494775,1.666547691,0.20564047,0,0,0,0,0,0.724349875,0.88498667,0.782814781,0.858148286,0.8740336,23.21266827
"Barbican Centre, Barbican",-0.092176447,51.52004497,-0.111940968,-0.063067261,-0.168664095,0.056723127,0.171487855,0.059699904,2.85E-06,0,0,0,0,0,0.46345915,0.879525624,0.455605469,0.770490176,0.186291036,0,0,0,0,0,0.737013553,0.717123117,0.760127634,0.811904773,0.874207991,21.25546507
"Duke Street Hill, London Bridge",-0.087262995,51.50630441,0.108752245,0.258410723,-0.001390759,0.110143004,0.248123791,0.29372223,9.36E-05,0,0,0,0,0,0.880303745,1.053792613,0.236309426,0.687494188,0.15145514,0,0,0,0,0,0.817821375,0.900653723,0.598924457,0.755329874,0.874931903,16.67563341
"Portugal Street, Holborn",-0.11614642,51.51494305,-0.420911467,-0.668845908,-0.325896319,-0.095015148,0.423063181,0.146212885,2.37E-05,0,0,0,0,0,0.661101376,1.570560206,0.567815214,1.585832981,0.208279478,0,0,0,0,0,0.781251794,0.916885173,0.762087423,0.862264427,0.875342649,23.25760432
"Berry Street, Clerkenwell",-0.099994052,51.52285301,0.108752245,0.409169045,-0.102280043,0.211032288,0.232986243,0.257642338,0.000272764,0,0,0,0,0,0.315070754,0.820890339,0.323482317,0.701731403,0.168847423,0,0,0,0,0,0.589917788,0.923630185,0.876087043,0.959333084,0.875401465,18.23759706
"Clapham Road, Lingham Street, Stockwell",-0.123670736,51.47143307,-0.200218254,-0.023411601,-0.118659349,-0.081558905,0.138188217,0.061749635,6.11E-06,0,0,0,0,0,0.383937557,0.427034723,0.298598003,0.641639447,0.171129436,0,0,0,0,0,0.430605913,0.536484281,0.72869434,0.570306182,0.876885307,20.91310138
"Watney Street, Shadwell",-0.056667,51.511542,-0.097228087,0.447144019,-0.16507506,0.067846973,0.333774597,0.379813523,5.96E-05,0,0,0,0,0,0.330082995,0.443871332,0.393624961,0.436678332,0.134419763,0,0,0,0,0,0.781337181,0.917122808,0.969261143,0.993405222,0.877064822,20.60789807
"Pitfield Street North,Hoxton",-0.08249,51.53558,0.02047496,0.291360762,-0.005339506,0.025814466,0.305154855,0.157487977,1.94E-06,0,0,0,0,0,0.574616695,0.78077757,0.3454268,0.776964663,0.144508401,0,0,0,0,0,0.789586665,0.597162773,0.612808057,0.816836414,0.878803153,20.81675144
