name,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_min_rail_distance,beta_min_park_distance,beta_min_pier_distance,beta_population_density,se_Intercept,se_min_rail_distance,se_min_park_distance,se_min_pier_distance,se_population_density,t_Intercept,t_min_rail_distance,t_min_park_distance,t_min_pier_distance,t_population_density,p_Intercept,p_min_rail_distance,p_min_park_distance,p_min_pier_distance,p_population_density,sumW
"Northington Street , Holborn",-0.114079481,51.5222641,-0.25906977728041514,-0.2669475931325873,-0.2247759078041977,-0.03429386947621743,0.24320908514537562,0.16823567960958496,3.7467034033737506e-06,-0.17958810022609345,0.04993721346234994,0.10416618198474945,-0.05293259488006343,0.019451507868673255,0.34367522669707207,0.5832337784458105,0.4594744294862101,0.6718525491267827,0.15778461313264197,-0.5225517764316163,0.08562126424745427,0.22670724484326438,-0.07878602968591956,0.12327886403169935,0.6014330825002466,0.9317892434650622,0.8207101899887677,0.9372228181947753,0.9019177129196414,14.796820564985929
"Red Lion Square, Holborn",-0.119123345,51.51943538,-0.288495539070417,-0.48828384767932387,-0.2816419251102483,-0.0068536139601686474,0.32574602778605877,0.2060510808162167,2.0115361908240773e-07,-0.15754309059533844,0.015507880286934882,0.1418713529146292,-0.06882546564980507,0.010823408207132078,0.5056592510883221,0.7150458514543595,0.5891009738877909,0.7034499666029654,0.16986057293476794,-0.3115597910178861,0.021687952255638996,0.24082688571764638,-0.09783988757888575,0.06371936712640563,0.7554575056350729,0.9827023646397952,0.8097519347035635,0.9220843141116146,0.9492098430798991,19.30886502898314
"British Museum, Bloomsbury",-0.124678402,51.51908011,-0.15607961101540882,-0.32631135092814323,-0.24014270999458726,0.08406309897917844,0.34713203925022534,0.1688085812014964,2.2620490124175004e-05,-0.1398280070569792,-0.006555687336795679,0.19596660360887655,-0.12771975410372843,0.006825689292252024,0.4361634409360659,0.6105036604158036,0.481158439878898,0.5884698975640601,0.2012497675101762,-0.3205862617850073,-0.010738162212378404,0.4072808193039263,-0.21703702199962577,0.0339165077142605,0.7486089451032467,0.9914350687527502,0.6839123605375819,0.8282356726280503,0.9729523185646696,19.729012310605476
"Doric Way , Somers Town",-0.132250369,51.5288338,-0.18550537280541063,-0.2988497743754266,-0.22819964496577022,0.04269427216035959,0.07466724977100991,0.15082414632803312,4.994748575685101e-06,-0.07177021843943379,0.14901694939761684,0.023676457861201906,0.06034501074885888,-0.011476661675896956,0.48760556448384584,0.5793091150427916,0.28786932326511144,0.3556047953605845,0.14935643470240445,-0.14718908820371246,0.257232184904616,0.08224724188272475,0.16969684193282275,-0.07684075814185323,0.8830204230030954,0.7970666925725491,0.9344709935437345,0.8652921123896814,0.9387697314821014,22.44835804186601
"Ampton Street , Clerkenwell",-0.11829517,51.52728093,-0.20021825370041155,0.017083608609616885,-0.22442853348952754,0.024210279789115996,0.08087536910601156,0.2150785129559682,2.6806678545283437e-06,-0.2523797666143891,-0.18067816725290642,0.14061210297498072,-0.2916258991486868,-0.015726829483873453,0.3391534762448483,0.7580101714880242,0.5607381182787143,1.0899318242659015,0.15996966022678366,-0.7441461883533406,-0.23835849972596437,0.2507625188860259,-0.26756343163491414,-0.09831132642013524,0.4570098782268017,0.8116650212577075,0.8020630908168224,0.7891053971942062,0.9217100860972447,20.989912404736337
"Bouverie Street, Temple",-0.107927706,51.51382102,-0.30320841996541786,-0.44877472962364406,-0.30293752873697044,-0.00027089122844742297,0.2678092945533958,0.14118066133070412,1.8401798345385878e-10,-0.15182186193246605,0.22846980856900675,0.13245321125263065,-0.19981230545223191,0.024996119228127646,0.9582588065320755,1.5077195719879164,0.4036857586267291,1.6473713574873643,0.2260287309124845,-0.15843513349165778,0.1515333572726466,0.3281096952818305,-0.12129159860894602,0.11058823861558481,0.8741545238782437,0.8795937844900925,0.7429158853260469,0.903490995896723,0.9119710334624566,18.33181053458285
"Bolsover Street, Fitzrovia",-0.143613641,51.52351808,-0.05308944475040252,-0.10421122426375533,-0.08533899625169483,0.032249551501292315,0.5919477982896102,0.42227372593780055,1.723836138774958e-05,-0.3659847882963345,0.10962463631037403,-0.37003649422305906,0.17288789404782123,-0.11080732589899987,0.4053940444881882,0.5331312884317698,0.5595848481635475,0.6272738182506814,0.18840247731908175,-0.9027877771573876,0.20562409051781586,-0.6612696813315254,0.2756179024496268,-0.5881415545897236,0.3669144153987157,0.8371376661682991,0.5086326756494614,0.7829138167229913,0.5566058006481571,20.825646691280173
"Hereford Road, Bayswater",-0.193487,51.513735,-0.023663682960400716,-0.1648139156957107,0.31222567082946284,-0.33588935378986357,0.5278073370360475,0.11447412754635095,0.00021577250887510734,-9.070270021927747,0.19090626049197348,-4.213743382904355,4.248581761831397,-0.899677968123177,1.7767537584548332,0.25131460987711146,0.7428185919087753,0.8306585080168951,0.18158305749722567,-5.1049674040457775,0.7596305705638179,-5.6726412461978875,5.1147152780923335,-4.9546360796184015,4.151042795533299e-07,0.44770262817345663,1.9747322795651196e-08,3.9488497877089263e-07,8.872332084045406e-07,21.80689395417483
"Windsor Terrace, Hoxton",-0.093421615,51.52915444,-0.05308944475040252,0.2160046520608962,-0.05799960090661757,0.004910156156215054,0.3225764024214537,0.0744332237347643,2.7443577425199047e-08,-0.16795935480127294,0.36244638443527394,0.17057020447244603,-0.18631973645885488,-0.02880147610246934,0.3874583724041786,0.6324675278414459,0.4452215037982689,0.642320857135861,0.13453856336870704,-0.4334900643882991,0.573067182867507,0.38311313136782327,-0.2900726862422986,-0.21407598967396446,0.6647774229319283,0.5667626943475583,0.7017392096863779,0.7718369447242949,0.8305431800541262,20.68439750528808
"Fanshaw Street, Hoxton",-0.08335332299999999,51.52953709,-0.12665384922540704,0.053063482113479415,-0.09994543404201278,-0.026708415183394257,0.21269790463363417,0.08811471030125112,9.90291464727751e-07,-0.08758919923701483,0.3022792888810236,0.10620983189186833,-0.17035395315772933,-0.024304027140078666,0.5125256149525766,0.7003813895492345,0.38220463960488593,0.680444959374856,0.1416628444709965,-0.17089721309854797,0.4315924057827559,0.277887343287265,-0.25035669793812315,-0.17156246742634465,0.8643484591671948,0.6661557335014829,0.781171733029771,0.8023767712652616,0.8638255631491019,22.032833467474386
"Leonard Circus , Shoreditch",-0.084439283,51.52469624,0.0793264833046056,0.17380291817498306,-0.1412130887572712,0.2205395720618768,0.062081876585962655,0.10857322571208325,8.706091918757103e-05,-0.11321188920837708,0.08068924830847868,0.01008947908310173,0.035075709842512556,-0.014346651712502004,0.4731818257094642,0.7703981639100513,0.4842016666110587,0.6498085744638509,0.14136395942023702,-0.2392566304477841,0.10473707244959067,0.02083734893710359,0.053978527247740764,-0.10148733645648159,0.810968807104037,0.916611096848833,0.9833806790454767,0.9569659536601647,0.9191894269431419,21.37474689567791
"Pancras Road, King's Cross",-0.129386874,51.5341235,-0.288495539070417,-0.4599583895070542,-0.1397960908573247,-0.14869944821309228,0.09952504218818486,0.14510501672444903,5.751411014643594e-05,-0.12508271231387696,0.07448557810481263,0.030768125690014362,0.024785125205675735,-0.03657718907411105,0.5901480255724538,0.49217869213901294,0.2504034635217685,0.31305352487071536,0.1796252879952372,-0.21195142048055582,0.1513384859899108,0.12287420172740372,0.0791721646191701,-0.2036305103938422,0.8321997426030354,0.879747445637358,0.9022380458394593,0.9369157851239637,0.8386948222477271,21.631118565473926
"De Vere Gardens, Kensington",-0.184980612,51.50173726,-0.12665384922540704,-0.3515633428363142,0.8145022014029322,-0.9411560506283392,0.5138582645167998,0.19057248732585866,0.0033754086251983144,0.5333816358574891,-1.1940509809480842,-0.4744702041683128,-0.0065894135612285624,-0.36267169048178904,0.4989271599634611,0.3248347146533093,0.5100734983377588,0.3178781848443537,0.18766878799073827,1.069057126287836,-3.6758724578512947,-0.9301996785061938,-0.020729367019806696,-1.932509365913779,0.28537129676290646,0.00025310261982441776,0.352552580431838,0.9834667901969498,0.053654747011343845,22.443337368401902
"Penywern Road, Earl's Court",-0.19236925600000002,51.49159394,-0.18550537280541063,-0.04666944072791743,-0.18193008246473294,-0.0035752903406776892,0.18878584980140037,0.14196609990812187,3.22921669868567e-08,-0.04959311827929001,-0.00930298571816171,-0.15557419740795275,-0.17638566912912323,-0.06016095148466804,0.6687964366886069,0.5853484453893655,0.4637006287632352,0.46790554719245636,0.23288244181550272,-0.07415278485160452,-0.015893073247975394,-0.33550568568969674,-0.3769685360378368,-0.2583318476724388,0.9409076337235667,0.9873237190302174,0.7373329582984549,0.7062984790950234,0.7962182659240097,19.133806768568626
"Abingdon Villas, Kensington",-0.19724558600000003,51.4973875,-0.288495539070417,-0.44504485171284935,-0.03293646971098078,-0.2555590693594362,0.08934268228907566,0.05616936963403217,5.3950169224325996e-05,-0.040586180368101986,-0.0028949452247564295,-0.4934314170936168,-0.531433969959806,-0.08733789495308697,0.6324662894872797,0.40825497080619627,0.4983563145203632,0.30696022290137126,0.24102914730818412,-0.06417129425349122,-0.0070910226005078975,-0.9901177184210331,-1.7312795936122314,-0.36235408011220815,0.9488501089495669,0.9943440247141231,0.3224205081567112,0.0837933159586687,0.7171846074994714,20.872781422034222
"Shoreditch High Street, Shoreditch",-0.07813092099999999,51.5263778,0.12346512598960831,0.2459887081967937,-0.13499874854843752,0.2584638745380458,0.007801524065859803,0.07208286126103217,7.326762701063832e-05,-0.12377607424381558,-0.04346023236482774,-0.0324554547351058,0.024264707147314542,0.008971119053004004,0.588203438775873,0.9316974943050729,0.4199892349267692,0.8656676584149489,0.14770586725055507,-0.21043072189684833,-0.04664629091574783,-0.07727687291976625,0.028030049305230606,0.06073637574454776,0.8333859161473695,0.9628069561443724,0.938422905190394,0.9776452817489291,0.9515845618762446,21.400413783799674
"Commercial Street, Shoreditch",-0.0755789,51.52127071,-0.33263418175541964,-0.1000770412320206,-0.1300732401098496,-0.20256094164557004,0.1274599767782532,0.10401452784331716,6.964697865030698e-05,-0.11528975246189713,0.16765444475838684,0.08838619182383721,-0.020877202586797827,0.02360728280771875,0.4630836524628667,0.820055970388406,0.5432637966786598,0.4615094494339237,0.17449818488230742,-0.24896096385337607,0.20444268539253493,0.16269479461764613,-0.04523678250229827,0.1352866955243173,0.8034558511654857,0.8380603675646799,0.8708004571473,0.9639300369814247,0.892419753284591,23.502200758466962
"Pindar Street, Liverpool Street",-0.083493552,51.520955,-0.24435689638541425,-0.13493701983866624,-0.1924693658041017,-0.05188753058131254,0.06726276233345838,0.14069124585583956,6.720373462626114e-06,-0.11131273337810799,0.16380514024016848,0.06767263701642665,0.02275179093880062,-0.012834548149744792,0.4762664405700422,0.9803251441861428,0.480835624838236,0.5404578987002518,0.16048158904312057,-0.2337194559517526,0.16709266431818195,0.14073964889600943,0.04209724937597627,-0.07997520604245896,0.815263485796756,0.8673400063122106,0.8881115896257776,0.9664318369699726,0.9362772812968327,22.83518100628615
"Wenlock Road , Hoxton",-0.093903825,51.53099181,0.0057620788296010896,0.28102198142324697,0.011750910298076317,-0.005988831468475227,0.3571123594358707,0.11361339849345822,6.79463558923853e-08,-0.16234785435332133,0.3707592565206961,0.16065850966789197,-0.14353656617042987,-0.02994872718170002,0.3757159291474045,0.5850545174152819,0.3949462660120087,0.5285652205485485,0.13292827931303294,-0.43210266522830193,0.6337174493732259,0.4067857414887092,-0.2715588551616519,-0.2252998935702292,0.6657850097205424,0.5264491300114376,0.6842758214938773,0.7860323663353789,0.8218043974598989,20.979415090668954
"Crawford Street, Marylebone",-0.157183945,51.52026,-0.15607961101540882,-0.24066326347931655,-0.38007911458974264,0.22399950357433382,0.6614923003942348,0.13231484218687178,0.00011552530874600586,-1.18687697799835,0.7118197704979509,-1.2731850971223357,0.8333682912281888,-0.2977861179552049,0.4611103313794313,0.6718149130256142,0.4953570205069763,0.5089089717012174,0.19688419655636127,-2.5739544252841973,1.0595474388804038,-2.570237312513077,1.6375586550230103,-1.5124937560438418,0.010235962478298187,0.28967519719186113,0.010345513080846965,0.101913029766026,0.13080923232388228,23.03135915042065
"Bruton Street, Mayfair",-0.144165239,51.51073687,-0.18550537280541063,-0.40988284948456744,-0.1785721383146729,-0.0069332344907377386,0.415457998418997,0.13749013193828133,1.163895426435069e-07,-1.2435197141402246,-1.7794918266710031,-0.38506643597651113,1.437098574526892,-0.7915895144659578,0.3478182494168498,0.6493803962243421,0.47866787498790037,0.4011105861121459,0.34306955553931134,-3.575199737866265,-2.7402918797940434,-0.8044543118466948,3.5827989195106804,-2.3073732474499677,0.0003712793665862617,0.006277357613612997,0.42137727558160076,0.0003608091801178034,0.02129235937029499,22.713216740250726
"Boston Place, Marylebone",-0.162298,51.522511,-0.15607961101540882,-0.3398445707630702,0.09780774945847481,-0.2538873604738836,0.5430579125538196,0.1810611376516809,0.0002279834096429868,-0.8657041834863526,-0.0037334404551514627,-0.9026984310991302,0.17295427749879633,-0.20333079128835532,0.63183780905532,0.4899286646322403,0.5230725790188953,0.28771466903025367,0.15104475464506592,-1.370136720340768,-0.0076203756274475795,-1.72576133276243,0.6011312460422722,-1.346162544777899,0.17103445350980745,0.9939218075256054,0.08478237418255234,0.5479254489512446,0.17863722161184137,22.532923299081414
"Nesham Street, Wapping",-0.06691,51.507131,0.02047495972460199,0.2657346263496917,-0.0022856446994205526,0.022760604424022543,0.31606243028164466,0.12155239565612197,1.069050397319936e-06,-0.18372580625917886,-0.0840664983179741,-0.10459269973147503,-0.28366564617598883,0.0067078847729677826,0.4148304949544957,0.3652745851298053,0.28145787871065564,0.5365306277360639,0.1100687333158428,-0.4428936842729762,-0.23014603736556136,-0.37161048825710236,-0.5287035474059326,0.06094269072507151,0.6579641886707214,0.8180380231023759,0.7102827768359667,0.5971599935765631,0.9514203032211228,21.241245060121653
"Warwick Avenue Station, Maida Vale",-0.18384640800000002,51.52334476,0.1087522450946074,-0.09619427579723513,-0.37203528792515494,0.48078753301976235,0.42958403642732146,0.2707017026671683,0.001541295051358912,1.4038813631623077,0.7330204258277501,-0.3523828352864059,-0.5346543180612388,-0.1920664999577141,1.1908203458081041,0.34682727483045506,0.44104055620266247,0.5110944582278023,0.13610541533923237,1.1789195306447489,2.1135028269794636,-0.7989805706767759,-1.046096879850995,-1.4111598680993185,0.2387860628270853,0.03487148020887436,0.4245424278667984,0.2958370791614331,0.15859216380793706,22.505292699113514
"Godliman Street, St. Paul's",-0.09914140800000001,51.51248445,-0.08251520654040433,-0.11984205618216424,-0.17719607377138863,0.0946808672309843,0.2728488308833857,0.14136824256198993,2.2519628366960623e-05,-0.18272074063178376,0.2955977067695316,0.1115382232149272,-0.26363898302239314,0.010421963056202093,0.6945170333578295,1.032861784412434,0.25115906988432507,0.7280720464068365,0.21381008788628586,-0.26309036619069104,0.28619289747242305,0.44409394917053063,-0.36210562446875666,0.0487440193268382,0.7925497027083096,0.7748056050515624,0.6570965867414549,0.7173701850206624,0.9611356467294979,20.477795062082194
