name,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_min_rail_distance,beta_min_park_distance,beta_min_pier_distance,beta_population_density,se_Intercept,se_min_rail_distance,se_min_park_distance,se_min_pier_distance,se_population_density,t_Intercept,t_min_rail_distance,t_min_park_distance,t_min_pier_distance,t_population_density,p_Intercept,p_min_rail_distance,p_min_park_distance,p_min_pier_distance,p_population_density,sumW
"Grove End Road, St. John's Wood",-0.176770502,51.53088935,0.308488549,0.142716016,0.11235358,0.196134968,0.403280917,0.203813201,0.000167987,0,0.879056463,0,0,0,1.173269263,0.447682238,0.484102691,0.42996513,0.136154164,0,1.963572349,0,0,0,0.14765963,0.049930962,0.541623442,0.287994003,0.382224877,20.54849327
"Albany Street, The Regent's Park",-0.144466,51.528302,0.571372269,0.289813117,0.446530063,0.124842206,0.672364996,0.217123922,7.50E-05,0,0,0,0,0,0.372957802,0.367315165,0.37240864,0.266965229,0.192732637,0,0,0,0,0,0.077710176,0.830734806,0.10447029,0.399056309,0.383383652,16.2850793
"York Hall, Bethnal Green",-0.055894,51.528936,-0.3049068,-0.435101357,0.239677993,-0.544584792,0.412837536,0.107633484,0.000544447,0,0,0,0,0,0.335309496,0.779127451,0.567404381,0.361961094,0.250343324,0,0,0,0,0,0.773800477,0.55156673,0.166198588,0.349978876,0.38354108,19.88542539
"Lisson Grove, St. John's Wood",-0.172190727,51.52644828,-0.480162613,-0.645302659,-0.115181152,-0.364981461,0.392639864,0.105724926,0.000239188,0,0,0,0,0,0.818115605,0.392550476,0.435469922,0.301542781,0.123314763,0,0,0,0,0,0.478449901,0.143373491,0.890730525,0.755111189,0.384377488,26.63266928
"New Cavendish Street, Marylebone",-0.147983,51.519167,-0.239185869,-0.334726688,-0.275944826,0.036758957,0.423155148,0.098521162,2.22E-06,0,0,0,0,0,0.418904676,0.643740381,0.584458465,0.601903627,0.191078775,0,0,0,0,0,0.113366416,0.929230078,0.312978186,0.96556542,0.388868242,19.81390873
"Macclesfield Rd, St Lukes",-0.097122,51.529423,-0.282999823,-0.135089476,-0.116883806,-0.166116017,0.462122355,0.097206774,4.47E-05,0,0,0,0,0,0.324909183,0.538168545,0.358374937,0.505181515,0.127719208,0,0,0,0,0,0.326336829,0.411989521,0.456462388,0.898344468,0.395880481,22.02593793
"Queen Street 1, Bank",-0.0929401,51.51155322,-0.43634866,-0.323859616,-0.203312707,-0.233035953,0.494322608,0.162510116,0.000170896,0,0,0,0,0,0.790125756,1.146848959,0.28294691,0.67415956,0.329105426,0,0,0,0,0,0.152276135,0.500392718,0.749006998,0.643168761,0.398003677,17.19611378
"Kensington Olympia Station, Olympia",-0.209494128,51.49815779,-0.392534706,-0.644095163,-0.117347391,-0.275187315,0.054496144,0.195447413,0.000310557,0,0,0,0,0,0.681555663,0.328277458,0.403699354,0.238491902,0.202234354,0,0,0,0,0,0.66865844,0.951582917,0.884641508,0.928120248,0.39889473,20.37148543
"Woodstock Street, Mayfair",-0.147301667,51.51410514,-0.447302148,-0.598259401,-0.087322111,-0.359980037,0.557525503,0.182488061,0.000480581,0,0,0,0,0,0.415923287,0.637399526,0.45099384,0.384395757,0.255599433,0,0,0,0,0,0.161179622,0.669014426,0.416182838,0.211222435,0.399738355,22.42175481
"Albert Bridge Road, Battersea Park",-0.163347594,51.47439218,1.228581571,1.211692171,0.853000482,0.375581089,0.370959546,0.23577001,0.000773413,0,0,-0.786433259,0,0,0.355749038,0.289394622,0.297995548,0.375892032,0.249964505,0,0,-2.639077203,0,0,0.122403134,0.73281987,0.008477427,0.340011949,0.399763146,19.76663425
"Fisherman's Walk West, Canary Wharf",-0.02296,51.50623,0.724721106,0.712640863,0.432794296,0.29192681,0.237970947,0.165997596,0.000276235,0,0,0,0,0,0.536008808,0.317779088,0.202204011,0.398789197,0.118330762,0,0,0,0,0,0.412592154,0.35251777,0.64865112,0.249259249,0.404075096,22.37091774
"Victoria Park Road, Hackney Central",-0.054162264,51.53642464,1.316209478,0.998347348,0.683927514,0.632281963,0.319774869,0.1599729,0.001230963,0,0,-0.603221061,0,0,0.359421127,0.46326702,0.279533748,0.368239699,0.219646128,0,0,-2.157954331,0,0,0.687093027,0.860476043,0.031232867,0.994729605,0.404209269,18.49722171
"Bell Lane, Liverpool Street",-0.075855,51.517475,-0.085837032,0.24046409,-0.020073926,-0.065763106,0.424083641,0.175094199,1.51E-05,0,0,0,0,0,0.452949935,0.789853244,0.521034109,0.374440822,0.181379028,0,0,0,0,0,0.380373466,0.944623019,0.831727576,0.624698555,0.405999531,23.30248091
"Prince Albert Road, The Regent's Park",-0.160854428,51.53589283,0.76853506,0.336319279,0.742427604,0.026107456,0.60569657,0.242502445,3.91E-06,0,0,0,0,0,0.850605282,0.508120555,0.491466596,0.371843329,0.174209039,0,0,0,0,0,0.617417681,0.557118202,0.138248742,0.898071069,0.406791834,16.42741712
"Westferry DLR, Limehouse",-0.025996,51.509303,0.428976921,0.368693927,0.443708744,-0.014731823,0.314472323,0.190796048,8.59E-07,0,0,0,0,0,0.485765995,0.30196697,0.204393705,0.38977625,0.120068094,0,0,0,0,0,0.593538166,0.474963979,0.623682211,0.20486084,0.406853032,20.68192212
"Import Dock, Canary Wharf",-0.016460175,51.505772,-0.195371916,-0.220861818,0.225963128,-0.421335044,0.160700378,0.093148539,0.0002731,0,0,0,0,0,0.554354197,0.330665842,0.198177717,0.371013406,0.113988603,0,0,0,0,0,0.315764048,0.300963553,0.464562327,0.250155485,0.410682563,26.51043993
"Prince Consort Road, Knightsbridge",-0.176415994,51.49980661,-0.37062773,-0.59951076,0.290145023,-0.660772753,0.597554254,0.124774448,0.000965947,0,-1.085826706,0,1.463897459,0,0.52262803,0.396253958,0.613911288,0.525962264,0.207675204,0,-2.740229299,0,2.783274694,0,0.061527074,0.006278542,0.366531303,0.005510157,0.413839131,20.52685806
"New Globe Walk, Bankside",-0.096440751,51.5073853,-0.272046335,-0.102100699,-0.179213336,-0.092832999,0.421601326,0.203976243,3.77E-05,0,0,0,0,0,0.88515756,0.934060883,0.322541611,0.911012255,0.199317896,0,0,0,0,0,0.548995966,0.581120032,0.477030649,0.926040854,0.417444737,18.78674264
"Upper Bank Street, Canary Wharf",-0.017676,51.503083,0.198953665,0.205614107,0.211859899,-0.012906234,0.171112844,0.088909833,2.42E-07,0,0,0,0,0,0.532834923,0.309222466,0.189059524,0.378991898,0.114380737,0,0,0,0,0,0.376902674,0.342151477,0.554331787,0.277497134,0.418470649,25.99928512
"Jubilee Plaza, Canary Wharf",-0.020068,51.50357,1.250488548,1.262960055,0.303383009,0.947105538,0.1864225,0.099468287,0.001494331,0,0,0,0,0,0.505233916,0.293627854,0.18249128,0.382080548,0.115091782,0,0,0,0,0,0.40537235,0.358669867,0.639924217,0.277814044,0.418506317,24.93799172
"Shoreditch Park, Hoxton",-0.086379717,51.53404294,0.76853506,0.801059543,0.296404291,0.472130768,0.45438655,0.283603791,0.001672991,0,0,0,0,0,0.506260876,0.706347753,0.388733298,0.620019983,0.140027094,0,0,0,0,0,0.347275843,0.386633172,0.355310562,0.969229204,0.418596436,19.48255798
"St. John's Wood Road, St. John's Wood",-0.174653609,51.5272947,-0.140604474,-0.255776744,-0.126076175,-0.014528299,0.35693997,0.178668692,7.59E-07,0,0,0,0,0,0.94239772,0.41400976,0.454877652,0.345668759,0.126453511,0,0,0,0,0,0.285790806,0.098393576,0.797366682,0.516674109,0.41861355,24.85002863
"South Quay East, Canary Wharf",-0.016251,51.50196,-0.545883544,-0.535841466,0.15665162,-0.702535164,0.162552449,0.091264501,0.000740844,0,0,0,0,0,0.540171546,0.312477986,0.191314654,0.381220806,0.114239684,0,0,0,0,0,0.379546441,0.343911098,0.529343713,0.281504882,0.42162691,26.23267298
"Nesham Street, Wapping",-0.06691,51.507131,-0.315860288,-0.066863733,0.117018227,-0.432878515,0.27532805,0.121552396,0.000400892,0,0,0,0,0,0.407533397,0.358781254,0.276560627,0.52699295,0.108112088,0,0,0,0,0,0.427272351,0.851571893,0.343835304,0.122261806,0.423015655,21.24124506
"Lancaster Drive, Blackwall",-0.008428,51.503143,-0.228232381,-0.232011698,0.069889515,-0.298121896,0.121206018,0.120684441,0.000188414,0,0,0,0,0,0.576297601,0.347334901,0.204727404,0.374874354,0.11273918,0,0,0,0,0,0.301355938,0.295683921,0.370623182,0.257929078,0.423718434,26.89661931
"Westferry Circus, Canary Wharf",-0.027772743,51.50570304,0.735674595,0.759577243,0.650028497,0.085646098,0.295437932,0.361341854,8.83E-05,0,0,0,0,0,0.354383614,0.213182457,0.157568334,0.41160575,0.117165353,0,0,0,0,0,0.859354835,0.521903419,0.967856465,0.211794478,0.42433375,19.52083129
"Heron Quays DLR, Canary Wharf",-0.021596,51.502661,-0.282999823,-0.002578044,0.028279866,-0.311279689,0.188567627,0.21487009,0.000458731,0,0,0,0,0,0.43071884,0.251622717,0.164013834,0.382309807,0.114606949,0,0,0,0,0,0.481354786,0.39585797,0.759911677,0.275862053,0.425000731,24.46815473
"Hollybush Gardens, Bethnal Green",-0.057133,51.527607,-0.43634866,-0.526551225,0.043969736,-0.480318396,0.399917419,0.098995984,0.000382108,0,0,0,0,0,0.423816512,0.939437524,0.74932422,0.389228855,0.261361446,0,0,0,0,0,0.630770036,0.97856928,0.644305164,0.380764349,0.426332005,19.45498852
"Preston's Road, Cubitt Town",-0.009152,51.499286,-0.118697497,-0.007164547,-0.144999054,0.026301557,0.13891632,0.182487282,2.57E-06,0,0,0,0,0,0.540140845,0.319329536,0.195527682,0.381231421,0.11368927,0,0,0,0,0,0.368781911,0.338201776,0.433526331,0.281977813,0.426591676,26.41675195
"Waterloo Station 3, Waterloo",-0.11282408,51.50379168,-0.315860288,-0.269826678,-0.163303839,-0.152556449,0.413736015,0.188984932,9.08E-05,0,0,0,-1.879079952,0,1.111391987,0.81670598,0.502503793,0.899532431,0.278719225,0,0,0,-2.088951869,0,0.245865894,0.261884054,0.847769876,0.037032364,0.42669113,21.74115075
"Fournier Street, Whitechapel",-0.074431,51.519362,-0.293953311,-0.091362047,-0.232849279,-0.061104032,0.359278413,0.051117284,2.88E-06,0,0,0,0,0,0.459940125,0.805897636,0.586787001,0.415654875,0.179314143,0,0,0,0,0,0.434371159,0.937694823,0.828102562,0.930347698,0.426887047,23.15385298
"Warwick Avenue Station, Maida Vale",-0.183846408,51.52334476,0.746628083,0.52387275,-0.081139548,0.827767631,0.374497673,0.273119789,0.004810696,0,0.759722637,0,0,0,1.164092794,0.341316696,0.431329421,0.500064914,0.133589202,0,2.225858406,0,0,0,0.328354516,0.026305819,0.85566819,0.525056509,0.426975598,22.5052927
"Fashion Street, Whitechapel",-0.073438925,51.51838043,-0.261092846,-0.015475347,-0.150877632,-0.110215214,0.382523352,0.068920693,1.31E-05,0,0,0,0,0,0.464634291,0.775888774,0.608829039,0.399311291,0.176372163,0,0,0,0,0,0.451485021,0.956687727,0.882291632,0.771222755,0.427144497,22.63222668
"Bow Church Station, Bow",-0.018703,51.528169,0.133232735,0.141292425,0.106130913,0.027101822,0.468908458,0.200671739,3.13E-06,2.612510041,-3.226001196,-1.715045651,-1.829480086,0,0.504916662,0.355919969,0.290772732,0.361221885,0.15663997,5.174141072,-9.063838712,-5.898234127,-5.064698914,0,2.91E-07,9.81E-19,5.45E-09,5.10E-07,0.427926035,22.71545201
"Stewart's Road, Wandsworth Road",-0.137235175,51.47311696,-0.261092846,-0.324321638,0.087770831,-0.348863678,0.218444454,0.130633507,0.000285709,0,0,0,0,0,0.23997509,0.387476735,0.226069544,0.420268205,0.15611232,0,0,0,0,0,0.617683294,0.223629144,0.644824945,0.224565598,0.428352695,19.71811258
"Waterloo Station 1, Waterloo",-0.11386436,51.50402794,-0.042023079,0.015860749,-0.055891322,0.013868243,0.415701427,0.146537738,5.26E-07,0,0,0,-1.987460415,0,1.184403529,0.857752119,0.523778307,0.905018188,0.280509516,0,0,0,-2.196044722,0,0.301361069,0.222784484,0.979775911,0.02837946,0.429069054,21.23293382
"Kensington Church Street, Kensington",-0.191496313,51.50315739,0.045604828,-0.228956627,0.465835907,-0.420231079,0.516736837,0.087666226,0.000252618,0,-0.999504536,0,0,0,0.6749312,0.356578879,0.493818838,0.263701891,0.195868223,0,-2.803039088,0,0,0,0.607753208,0.00518671,0.293292626,0.240720349,0.429454939,19.7642439
"Lightermans Road, Millwall",-0.020157,51.499041,0.593279246,0.785895722,0.039771652,0.553507594,0.161587469,0.060507033,0.000285253,0,0,0,0,0,0.375931784,0.219545611,0.153993793,0.384372914,0.11335135,0,0,0,0,0,0.580692195,0.427504604,0.741716451,0.267511947,0.429842193,25.30248065
"Waterloo Station 2, Waterloo",-0.11342629,51.50391973,-0.326813776,-0.273961917,-0.113010233,-0.213803543,0.415499518,0.167711654,0.000150317,0,0,0,-1.941426824,0,1.14629041,0.837642137,0.512026327,0.899343926,0.279282899,0,0,0,-2.158714557,0,0.273958291,0.237432959,0.942307585,0.031173591,0.430304424,21.50944652
"Baylis Road, Waterloo",-0.110699309,51.50144456,0.045604828,0.031607961,-0.18108743,0.226692258,0.429073166,0.150194284,0.000145161,0,0,0,0,0,0.936883106,0.639984849,0.461712105,0.780210673,0.261252329,0,0,0,0,0,0.261932129,0.288684088,0.706973657,0.069433128,0.430486946,24.41190658
"Alpha Grove, Millwall",-0.022793,51.497304,-0.140604474,0.335328411,-0.161274539,0.020670065,0.156089734,0.450661586,8.67E-06,0,0,0,0,0,0.30578107,0.171489928,0.136862004,0.384261539,0.111423061,0,0,0,0,0,0.876161672,0.536701813,0.908654295,0.249102385,0.430531312,24.85935025
"De Vere Gardens, Kensington",-0.184980612,51.50173726,0.220860642,0.023587749,0.50879777,-0.287937128,0.565715581,0.189242364,0.000324187,0,-1.042102958,0,0,0,0.494956254,0.322459125,0.502652377,0.312083514,0.183251249,0,-3.231736605,0,0,0,0.332145238,0.001281531,0.632836935,0.951345248,0.431465938,22.44333737
"St. John's Park, Cubitt Town",-0.009506,51.496454,-0.184418428,-0.045668943,-0.111279314,-0.073139113,0.142772076,0.192690754,2.15E-05,0,0,0,0,0,0.531299667,0.30846153,0.194354045,0.392523422,0.114973327,0,0,0,0,0,0.424195834,0.365251372,0.468969319,0.290802605,0.431665717,25.10914675
"Newby Place, Poplar",-0.012413,51.508896,0.078465293,0.152357336,0.067054191,0.011411102,0.079547759,0.04261465,8.22E-08,0,0,0,0,0,0.550399721,0.341605655,0.203196862,0.364990461,0.113034753,0,0,0,0,0,0.285088544,0.28328998,0.373989297,0.217587808,0.433462185,26.66853971
"Millharbour, Millwall",-0.019355,51.496137,-0.184418428,-0.081720405,0.212420205,-0.396838632,0.150228834,0.068556224,0.000169015,0,0,0,0,0,0.331362496,0.190136006,0.144673552,0.385918038,0.112567093,0,0,0,0,0,0.755855577,0.49593055,0.777937301,0.263711129,0.433973078,25.32555404
"Clarkson Street, Bethnal Green",-0.059091,51.528692,-0.534930055,-0.627727491,0.106435182,-0.641365237,0.395066212,0.110527351,0.000780511,0,0,0,0,0,0.331028856,0.774900838,0.5361002,0.425380309,0.252924677,0,0,0,0,0,0.852045664,0.636402803,0.248865941,0.508356105,0.434140963,20.23838968
"St. George Street, Mayfair",-0.142783033,51.51196,-0.611604474,-0.73934194,-0.285497512,-0.326106962,0.333642014,0.127343754,0.000241532,0,0,0,0,0,0.329819736,0.699303477,0.4831916,0.43052244,0.326072626,0,0,0,0,0,0.09821494,0.223935444,0.929631728,0.378653876,0.434185349,22.01457491
"Brushfield Street, Liverpool Street",-0.079249,51.518908,0.308488549,0.585346993,-0.155855031,0.46434358,0.368843452,0.308262592,0.001886604,0,0,0,0,0,0.532085717,1.052938538,0.503860289,0.441944724,0.199310134,0,0,0,0,0,0.483753534,0.92965237,0.760217144,0.946498644,0.435044622,22.68125817
"Jubilee Crescent, Cubitt Town",-0.007542,51.493381,-0.348720753,-0.088355456,-0.067083705,-0.281637048,0.139892076,0.194555439,0.000323084,0,0,0,0,0,0.524274017,0.302989434,0.194857602,0.40068049,0.116099203,0,0,0,0,0,0.469087646,0.384714334,0.472348978,0.292541652,0.43631776,23.4389344
"Twig Folly Bridge, Mile End",-0.042744,51.530326,0.133232735,0.015324331,0.357150897,-0.223918163,0.262534908,0.315787187,0.000459361,-0.981619344,0,0,0.785683781,0,0.422871527,0.530336628,0.449009605,0.334032406,0.166204418,-2.321318132,0,0,2.352118434,0,0.020523914,0.267722125,0.859419824,0.018911992,0.436864643,20.53656093
"East Ferry Road, Cubitt Town",-0.014409,51.49447,-0.337767265,-0.152835054,0.085866195,-0.42363346,0.144339428,0.073636645,0.000209158,0,0,0,0,0,0.391892598,0.227714617,0.160887927,0.392079272,0.114291512,0,0,0,0,0,0.612654503,0.441992261,0.623519822,0.27827483,0.43711139,24.82101958
"Gas Holders, Battersea Park",-0.14785703,51.477966,0.253721107,0.155442264,0.925349512,-0.671628405,0.295518398,0.199967961,0.001914112,0,0,0,0,0,0.312658408,0.461599229,0.349021427,0.441419968,0.160724622,0,0,0,0,0,0.437039566,0.168960215,0.106897773,0.566040712,0.438679157,17.57537513
"Greenland Road, Camden Town",-0.141728,51.539099,0.188000177,-0.032506013,0.025474127,0.16252605,0.500093919,0.083783932,3.58E-05,0,0,0,0,0,1.12549782,0.804228259,0.323281037,0.521684166,0.228229935,0,0,0,0,0,0.8040956,0.873912929,0.791651321,0.72385556,0.439481755,18.81840169
"Teviot Street, Poplar",-0.011662,51.518811,-0.337767265,-0.333794648,0.123325041,-0.461092306,0.245029447,0.110849736,0.000404877,0,0,0,0,0,0.593364587,0.389035211,0.217007604,0.375976752,0.142138134,0,0,0,0,0,0.65743661,0.80683449,0.540896553,0.837238351,0.439994412,20.8295164
"Marylebone Lane, Marylebone",-0.148105415,51.51475963,0.275628084,0.156744328,-0.170334729,0.445962812,0.581846992,0.109545035,0.00037319,0,0,0,0,0,0.442590434,0.677247648,0.464254417,0.413972253,0.252161659,0,0,0,0,0,0.199205234,0.461304138,0.37849456,0.157073693,0.443651734,21.85310521
"Mudchute DLR, Cubitt Town",-0.014582,51.490645,-0.195371916,-0.025946908,0.319701681,-0.515073597,0.13932376,0.140971163,0.000688362,0,0,0,0,0,0.34389705,0.192044768,0.150072838,0.398104051,0.114456821,0,0,0,0,0,0.859714507,0.540738219,0.71263628,0.271746091,0.445769388,23.16275851
"Commercial Street, Shoreditch",-0.0755789,51.52127071,-0.491116102,-0.282197711,-0.197054139,-0.294061963,0.28586556,0.104014528,0.000152171,0,0,0,0,0,0.455010539,0.805478183,0.53381123,0.453305392,0.171396205,0,0,0,0,0,0.461545235,0.981545125,0.903497187,0.90776011,0.445939119,23.50220076
"Spindrift Avenue, Millwall",-0.018716,51.49109,-0.184418428,0.087809222,0.276040757,-0.460459185,0.139957602,0.109852029,0.000399236,0,0,0,0,0,0.338789926,0.180724042,0.148801833,0.406430537,0.114705693,0,0,0,0,0,0.994818579,0.587629889,0.800900082,0.252488664,0.446196353,22.44728136
"Stebondale Street, Cubitt Town",-0.009205,51.489096,0.012744363,0.216025363,0.339886338,-0.327141976,0.137041732,0.188991894,0.000417666,0,0,0,0,0,0.380526309,0.218059066,0.159729391,0.399237117,0.115500117,0,0,0,0,0,0.721376844,0.489064171,0.605860926,0.285548136,0.447154597,22.27100813
"Napier Avenue, Millwall",-0.021582,51.487679,0.089418781,0.564362268,0.312105494,-0.222686713,0.133769771,0.341577118,0.000530678,0,0,0,0,0,0.339670583,0.154249748,0.14620843,0.420803282,0.115131899,0,0,0,0,0,0.699416466,0.707545751,0.880355566,0.230889792,0.4499684,19.95084044
"Clapham Common North Side, Clapham Common",-0.159322467,51.46134382,0.83425599,0.98461207,-0.109052772,0.943308762,0.267310737,0.200338936,0.003786385,0,0,0,0,0,0.211247414,0.30249872,0.16453688,0.303271949,0.236736022,0,0,0,0,0,0.862021307,0.272738864,0.213711479,0.347213836,0.450781173,23.51665096
"Saunders Ness Road, Cubitt Town",-0.0090011,51.487129,2.203442035,2.517471339,0.347013782,1.856428253,0.135619584,0.205961639,0.015290555,0,0,0,0,0,0.356836071,0.200527769,0.153893828,0.400238184,0.115486767,0,0,0,0,0,0.827827097,0.531630217,0.643218576,0.283753205,0.450828257,21.43462297
"Canton Street, Poplar",-0.025626,51.511811,-0.228232381,-0.194518376,0.086253015,-0.314485396,0.31333721,0.178843445,0.000356275,0,0,0,0,0,0.520320939,0.333321131,0.214650653,0.380704952,0.125386866,0,0,0,0,0,0.614684094,0.557995505,0.556712219,0.232837905,0.451227551,21.04864061
"Murray Grove , Hoxton",-0.089782579,51.53089041,-0.020116102,0.176518267,-0.065681271,0.045565169,0.45624779,0.13723571,5.20E-06,0,0,0,0,0,0.419386058,0.648089651,0.431188023,0.586084685,0.136335688,0,0,0,0,0,0.484846478,0.393380374,0.587229178,0.92698737,0.45260192,20.65241121
"Naval Row, Blackwall",-0.00699,51.508981,0.177046688,0.216735362,0.081139305,0.095907383,0.034279183,0.062938234,8.95E-06,0,0,0,0,0,0.558111799,0.348213874,0.202346605,0.367309114,0.11217732,0,0,0,0,0,0.27739427,0.280668582,0.327622735,0.222233688,0.452709202,25.70876304
"Blenheim Crescent, Ladbroke Grove",-0.208565479,51.51510818,-0.074883544,-0.302138511,-0.106262258,0.031378714,0.385874221,0.115257282,1.97E-06,0,0,0,0,0,2.010150365,0.230341717,0.709353704,0.928396848,0.19982481,0,0,0,0,0,0.60716794,0.199919149,0.689087941,0.557444052,0.453066442,24.99900357
"Blythe Road, Olympia",-0.21350087,51.496927,-0.699232381,-0.973913344,-0.272129322,-0.427103059,0.275366086,0.114699794,0.000362585,0,0,0,0,0,0.821443437,0.399236357,0.407200162,0.264863863,0.202491174,0,0,0,0,0,0.781399395,0.992276749,0.821863645,0.821404711,0.459597487,19.35774363
"Chrisp Street Market, Poplar",-0.014438,51.5112,0.374209479,0.458783279,0.05483946,0.319370018,0.05646728,0.067848917,0.000108174,0,0,0,0,0,0.550040562,0.344660515,0.21370995,0.368300507,0.115645948,0,0,0,0,0,0.325773845,0.320422045,0.379485204,0.211453166,0.461267245,25.40467207
"Curlew Street, Shad Thames",-0.074189225,51.50227992,1.294302501,1.804593752,0.639177751,0.65512475,0.202914234,0.434595707,0.007924626,0,0,0,0,0,0.551824288,0.4672726,0.215205832,0.753858353,0.131492283,0,0,0,0,0,0.604376341,0.773836995,0.643982979,0.443265595,0.463649737,19.05535318
"Pitfield Street North,Hoxton",-0.08249,51.53558,0.122279246,0.257503331,-0.010672296,0.132951543,0.398545901,0.157487977,5.33E-05,0,0,0,0,0,0.564496563,0.766898018,0.339416516,0.763152892,0.141939537,0,0,0,0,0,0.493835415,0.432112407,0.360407037,0.963310254,0.465722177,20.81675144
"Pott Street, Bethnal Green",-0.058005,51.527152,-0.206325404,-0.344082883,0.149088975,-0.355414379,0.386462138,0.196669691,0.000522857,0,0,0,0,0,0.438305234,0.95389396,0.773192602,0.401553396,0.25963958,0,0,0,0,0,0.60830397,0.919791688,0.802885507,0.418618673,0.466418627,19.74575402
"Jubilee Gardens, South Bank",-0.116542278,51.5046364,2.466325756,2.551853719,0.420639749,2.045686007,0.42805494,0.143617414,0.011130455,0,0,0,-2.29798903,0,1.364137108,0.838185335,0.595071498,0.954077194,0.287476404,0,0,0,-2.408598638,0,0.311061431,0.165316936,0.711804303,0.016242477,0.466832378,20.8137789
"East India DLR, Blackwall",-0.002275,51.509474,1.480511803,1.524477253,0.05938033,1.421131473,0.003031426,0.132435736,0.004826518,0,0,0,0,0,0.560900608,0.351942965,0.202583211,0.37030776,0.112058964,0,0,0,0,0,0.28113459,0.288580469,0.306432807,0.233313717,0.470170986,23.91133567
"Manresa Road, Chelsea",-0.170983,51.486892,-0.359674241,-0.319681297,-0.179708104,-0.179966138,0.224532281,0.14724195,8.91E-05,0,0,0,0,0,0.389382603,0.322721727,0.383243952,0.390168144,0.222462529,0,0,0,0,0,0.72176701,0.982132003,0.504220622,0.871191994,0.470644097,21.64874066
"Belvedere Road 1, South Bank",-0.114686385,51.50613324,0.253721107,0.34920089,0.502084817,-0.24836371,0.416930572,0.197093505,0.000256143,0,0,0,-2.012302172,0,1.25705306,0.856584341,0.583323228,0.999118138,0.292783931,0,0,0,-2.014078312,0,0.186605716,0.48011373,0.507133769,0.044340703,0.472012395,21.8618753
"Broadwick Street, Soho",-0.135580879,51.5136846,-0.184418428,-0.144119651,-0.239181502,0.054763074,0.252998546,0.201932413,1.29E-05,0,0,0,0,0,0.314545656,0.773954711,0.47355404,0.614388861,0.265049805,0,0,0,0,0,0.288192521,0.49961539,0.421788479,0.936222225,0.472584993,21.41056286
"Concert Hall Approach 1, South Bank",-0.115851,51.505044,-0.151557963,0.034823517,0.168246486,-0.319804448,0.421220906,0.222744901,0.000512169,0,0,0,-2.226793151,0,1.325247078,0.86985742,0.588870855,0.959824098,0.289760444,0,0,0,-2.320001296,0,0.271022039,0.242808435,0.658167577,0.020595428,0.474964461,21.04402422
"Windsor Terrace, Hoxton",-0.093421615,51.52915444,-0.282999823,-0.09928732,-0.174964194,-0.108035629,0.43806808,0.074433224,1.38E-05,0,0,0,0,0,0.380730144,0.621224421,0.437474833,0.630902592,0.132146928,0,0,0,0,0,0.446488965,0.449106949,0.613854719,0.916371928,0.476203714,20.68439751
"Westminster Pier, Westminster",-0.12382322,51.501513,2.378697849,2.418381667,1.152361768,1.226336081,0.506482835,0.380339147,0.020232309,-2.947034335,0,0,-2.445873803,0,1.430372507,0.577537263,0.616019724,0.86797991,0.151304679,-2.060326468,0,0,-2.817892183,0,0.039695133,0.699118127,0.288245539,0.004955059,0.478890656,18.53905603
"Concert Hall Approach 2, South Bank",-0.115533,51.504942,-0.009162614,0.17333965,0.09688918,-0.106051794,0.420951531,0.211189194,5.18E-05,0,0,0,-2.179038028,0,1.299249347,0.867149211,0.575532381,0.949044586,0.2864444,0,0,0,-2.296033359,0,0.271072161,0.248746579,0.697493514,0.021935647,0.481379843,21.24937491
"Finsbury Circus, Liverpool Street",-0.086685542,51.51707521,-0.425395172,-0.338975845,-0.478123566,0.052728394,0.302278243,0.084847992,3.83E-06,0,0,0,0,0,0.52204828,0.909686811,0.342121216,0.454610145,0.179893892,0,0,0,0,0,0.27182552,0.924022216,0.775670376,0.719311652,0.483358672,23.85361682
"Belvedere Road 2, South Bank",-0.114842,51.50621,0.428976921,0.524163953,0.523992869,-0.095015948,0.421684349,0.198612843,3.79E-05,0,0,0,-2.036784877,0,1.248785131,0.847998098,0.581115979,0.992953529,0.290990784,0,0,0,-2.051238872,0,0.181370455,0.462804801,0.51071296,0.040573811,0.485458704,22.23101717
"Park Street, Bankside",-0.092754157,51.50597426,-0.282999823,-0.134075855,-0.093724258,-0.189275564,0.351089646,0.064751774,3.60E-05,0,0,0,0,0,0.789873731,0.944256635,0.269573961,0.841803121,0.175060547,0,0,0,0,0,0.700479441,0.638461564,0.238358285,0.80173127,0.487390503,19.37179409
"Aberfeldy Street, Poplar",-0.005659,51.513548,0.045604828,0.0348759,0.17545288,-0.129848052,-0.03208014,0.122975744,3.66E-05,0,0,0,0,0,0.553602039,0.348427981,0.211856235,0.362873385,0.1156855,0,0,0,0,0,0.353011603,0.376397031,0.372225319,0.286945282,0.487525222,22.76803121
"Dorothy Road, Clapham Junction",-0.163750945,51.46506424,-0.43634866,-0.390235077,-0.280061295,-0.156287365,0.324565264,0.169633406,8.16E-05,0,0,0,0,0,0.241462944,0.314740967,0.173018035,0.30248133,0.237174357,0,0,0,0,0,0.981568862,0.214545019,0.233698942,0.379513169,0.488170096,24.82320792
