name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_estimate,min_park_distance_estimate,min_pier_distance_estimate,population_density_estimate,localR2
"York Hall, Bethnal Green",446,51.528936,-0.055894,36.0,Liverpool Street_diatance,2140.9710140438665,Victoria Park Bonner Gate_diatance,719.9003420363327,Tower Bridge Quay_diatance,2829.670542135196,18194.0,0.12296199881927124,-0.48444235365511173,-0.9302955326314335,0.0028869610102906975,-0.16241846290217435,0.3762518607480636
"Jubilee Crescent, Cubitt Town",447,51.493381,-0.007542,32.0,Fenchurch Street_diatance,5291.637062522654,Mile End Park Pavilion_diatance,2961.4647446254385,Greenwich Pier_diatance,1044.3763936739126,22503.0,0.5447151004781883,-0.3461230076738444,0.1950196855599176,-0.42714657931818245,-0.09033468460185387,0.09901974157756085
"Fisherman's Walk West, Canary Wharf",448,51.50623,-0.02296,130.0,Fenchurch Street_diatance,3872.824483320912,Mile End Park Pavilion_diatance,1202.7846840935952,Canary Wharf Pier_diatance,417.7637524643944,4318.0,0.4100203581878756,-0.30005976961903014,0.0928248987717494,-0.5009821259439093,-0.08722507517484591,0.019961423781497182
"Shadwell Station, Shadwell",449,51.511088,-0.057159,57.0,Fenchurch Street_diatance,1463.4401489911552,Mile End Park Football Pitch_diatance,1756.3438491639604,Tower Bridge Quay_diatance,1266.9399744962327,16614.0,-0.3200033307331504,0.27351420454849595,0.24146363975812596,0.039884097432442964,-0.0023369256550180915,0.001948073872223888
"Jubilee Street, Stepney",450,51.515975,-0.053177,50.0,Fenchurch Street_diatance,1811.404767959653,Mile End Park Football Pitch_diatance,1307.5895892279225,Tower Bridge Quay_diatance,1793.9801330441562,22207.0,-0.4655311333693062,0.6886939231590864,0.4732008605007595,0.16541668627139405,-0.013110717862623631,0.05026946044956812
"Hermitage Court, Wapping",451,51.504719,-0.063531,38.0,Fenchurch Street_diatance,1263.5873928185877,Mile End Park Football Pitch_diatance,2512.177935383077,Tower Bridge Quay_diatance,705.0126181541588,13767.0,-0.22042312182818033,-0.010491754942729012,-0.11053052083866306,-0.49688769590457504,0.042136226051286405,0.2572040401563359
"St. Katharine's Way, Tower",452,51.505697,-0.070542,63.0,Fenchurch Street_diatance,830.9113045493647,Geraldine Mary Harmsworth Park East_diatance,2682.475662660958,Tower Bridge Quay_diatance,208.1164540597565,7364.0,-0.1770506840400824,-0.15116028746003132,-0.41455328545614706,-0.8759682275395894,0.11261194762188771,0.3332017479652666
"Garnet Street, Shadwell",453,51.508447,-0.055167,50.0,Fenchurch Street_diatance,1634.2555502555188,Mile End Park Football Pitch_diatance,1800.6887337042465,Tower Bridge Quay_diatance,1299.421569948351,17201.0,-0.2576478880705703,0.20528560139711116,0.18300238849452544,0.04341343539260137,-0.012492336052262371,0.018685574451468033
"Napier Avenue, Millwall",454,51.487679,-0.021582,72.0,Fenchurch Street_diatance,4729.838722835358,Mile End Park Pavilion_diatance,3225.6970675446737,Masthouse Terrace Pier_diatance,61.75663135827869,31597.0,0.0834847396649589,-0.14931876166508296,0.05510211530113805,-0.5025781072481115,-0.08727304547540543,0.16186190034019785
"East Ferry Road, Cubitt Town",455,51.49447,-0.014409,33.0,Fenchurch Street_diatance,4806.295834503756,Mile End Park Pavilion_diatance,2637.4756061892385,Masthouse Terrace Pier_diatance,958.018061568554,15821.0,0.41878216589335465,-0.29111008157626095,0.14744619049038746,-0.4535869782707852,-0.08781049558525544,0.09953167257569026
"Parkway, Camden Town",456,51.538071,-0.144664,29.0,Euston_diatance,1256.9992402187552,The Regent's Park St. Mark's Gate_distance,552.1274164443462,Embankment Pier_diatance,3815.601995433812,12410.0,-0.6101914991253917,0.002833752856105889,-0.3990993613789793,0.2452966779447472,-0.16353992766385836,0.5729980476759772
"Castlehaven Road, Camden Town",457,51.542138,-0.145393,98.0,Euston_diatance,1673.441335397167,The Regent's Park St. Mark's Gate_distance,783.9831250466556,Embankment Pier_diatance,4249.183016944323,10028.0,-0.6610290964634403,-0.056497457651828564,-0.338645622138775,0.295781290562464,-0.1902540206208385,0.5663374610762957
"Wapping Lane, Wapping",458,51.504749,-0.057544,65.0,Fenchurch Street_diatance,1615.6843139199784,Mile End Park Football Pitch_diatance,2195.312722635746,Tower Bridge Quay_diatance,1113.8145415148124,20699.0,-0.22189153885335727,0.03643493916000101,0.10055479257800398,-0.08523332920192528,0.010258031655784776,0.14170238517635123
"Gunmakers Lane, Old Ford",459,51.535179,-0.03338,127.0,Stratford International_diatance,2014.4137564791656,Victoria Park Gunmaker's Gate_distance,118.702421073382,Canary Wharf Pier_diatance,3348.8861885666856,21816.0,-0.2542425256531961,-0.5970537534415394,-0.95779047507141,-0.07055633557018758,-0.01595073129794832,0.13089869250957836
"Burdett Road, Mile End",460,51.516196,-0.029138,45.0,Stratford_diatance,3337.514188815224,Mile End Park Pavilion_diatance,20.13211137002684,Canary Wharf Pier_diatance,1223.084055586793,16999.0,0.09918974158699433,-0.01689926816065096,0.09140780579507485,-0.17354191629496793,-0.09762483565095172,-0.3108809613777367
"Aston Street, Stepney",461,51.516,-0.038775,56.0,Fenchurch Street_diatance,2782.533222275892,Mile End Park Football Pitch_diatance,391.9038141500378,Nelson Dock Pier_diatance,1369.152275954414,20409.0,-0.25970193671800634,0.3913367967742621,0.24139920419076477,0.15098545994226759,-0.07367275790229535,0.2727572606561013
"Bonny Street, Camden Town",462,51.541603,-0.138853,87.0,St Pancras_diatance,1437.070695865694,The Regent's Park St. Mark's Gate_distance,1085.0972150274797,Embankment Pier_diatance,4036.408622063585,16596.0,-0.13118779666702754,0.2194973777190493,-0.013607059682599747,0.1016959767360676,-0.109173878540711,0.3805267181328507
"Thurtle Road, Haggerston",463,51.534776,-0.071881,55.0,Liverpool Street_diatance,1937.992490089047,Victoria Park St Agnes Gate_diatance,1437.7620534918126,Tower Millennium Pier_diatance,3096.533854418034,22367.0,-0.16323029053817173,0.2916052729795651,0.08629574542287266,-0.06286440486542984,-0.04166306345561918,0.1657934429867131
"St. Mary & St. Michael Church, Stepney",464,51.51417,-0.052099,9.0,Fenchurch Street_diatance,1839.112496319668,Mile End Park Football Pitch_diatance,1294.3906754116406,Tower Bridge Quay_diatance,1740.066544920844,28828.0,-0.3404694754903618,0.45016317712137444,0.28227571190362766,0.09807267863918895,-0.02141848245251107,0.054262602247858525
"Pitfield Street North,Hoxton",465,51.53558,-0.08249,75.0,Liverpool Street_diatance,1899.6478823542143,Victoria Park St Agnes Gate_diatance,2161.879178072597,Blackfriars Pier_diatance,3055.03888511411,30630.0,-0.23575616593670337,0.6796227897993197,0.2529574381010194,-0.18974409116926122,-0.0858124431616516,0.3967153271844298
"Whiston Road, Haggerston",466,51.534464,-0.076341,36.0,Liverpool Street_diatance,1816.2963659552,Victoria Park St Agnes Gate_diatance,1748.1640828318273,Tower Millennium Pier_diatance,3028.765854565354,17077.0,0.10561760885094307,0.9174979652164411,0.18564507537646033,-0.6015440457398131,-0.061334096947623644,0.30834667602397703
"Southern Grove, Bow",467,51.523538,-0.030556,30.0,Stratford_diatance,2743.965878978446,Mile End Park Solebay Street_diatance,404.8983758173613,Canary Wharf Pier_diatance,2042.9693608651623,10078.0,-0.1933938004420975,0.2247071171073129,0.06145401347083035,0.2192946376081902,-0.12476738400651761,-0.5923566762980107
"Cantrell Road, Bow",468,51.521564,-0.022694,30.0,Stratford_diatance,2596.044197566975,Mile End Park Stadium_diatance,623.7108473790987,Canary Wharf Pier_diatance,1867.560259019579,15771.0,0.8017583266779905,-0.5453098525980526,-0.037062516216830974,-0.2795969753185755,-0.21909316848343555,0.2710540079312361
"Lindfield Street, Poplar",469,51.513757,-0.020467,78.0,Stratford_diatance,3316.563351133321,Mile End Park Pavilion_diatance,678.573267550324,Canary Wharf Pier_diatance,1111.4346616710038,24063.0,0.4557107703453759,-0.30952100763610746,0.12426103576286249,-0.47343725460616093,-0.08122596804397024,-0.4171496657596854
"Mostyn Grove, Bow",470,51.530535,-0.025492,53.0,Stratford_diatance,1952.7221069525092,Mile End Park Art Pavilion_diatance,849.8038323091766,Canary Wharf Pier_diatance,2826.318763368667,31188.0,2.4498989124100894,-3.2657969248888317,-1.8882177462675191,-2.1043499237067005,-0.00899736057008552,0.36629724550365134
"Hewison Street, Old Ford",471,51.533283,-0.028155,49.0,Stratford International_diatance,1857.5440695406892,Victoria Park Gunmaker's Gate_distance,527.2140867181361,Canary Wharf Pier_diatance,3123.082877910204,27799.0,1.593117249084239,-2.8480161350051185,-2.111285981737072,-1.6847368320450558,0.10720552635257231,0.35083926997205483
"Malmesbury Road, Bow",472,51.529452,-0.027616,15.0,Stratford_diatance,2142.6943018225898,Mile End Park Art Pavilion_diatance,669.023298128412,Canary Wharf Pier_diatance,2697.980795592165,15873.0,1.5365469370381866,-2.2437300527772397,-1.4221160084095577,-1.2919040433186146,-0.04798472426206674,0.330093972577049
"Millharbour, Millwall",473,51.496137,-0.019355,47.0,Fenchurch Street_diatance,4418.785109606843,Mile End Park Pavilion_diatance,2344.905572415726,Greenland Pier_diatance,869.2199772396306,8154.0,0.31883708606415956,-0.24436878487879057,0.1023163228462586,-0.46509290145531573,-0.08740027793814822,0.12809096007726098
"Gascoyne Road, Victoria Park",474,51.541515,-0.038557746,14.0,Stratford International_diatance,2096.8700888071,Victoria Park Queen's Gate_distance,39.722531332870965,Canary Wharf Pier_diatance,4094.6040304890657,14145.0,-0.8979778271928844,0.21533058623436768,-0.6640903251685231,0.3167613389089154,-0.1005218965267673,-0.24252822532962637
"Lightermans Road, Millwall",475,51.499041,-0.020157,118.0,Fenchurch Street_diatance,4252.407398215925,Mile End Park Pavilion_diatance,2020.499165829112,Canary Wharf Pier_diatance,907.641358747918,23256.0,0.3540753334953022,-0.2625241057316866,0.10392194850625301,-0.4713830021947275,-0.08747385614044456,0.11297023450317119
"Stebondale Street, Cubitt Town",476,51.489096,-0.009205,65.0,Fenchurch Street_diatance,5387.547351497788,Mile End Park Pavilion_diatance,3329.9642482554677,Greenwich Pier_diatance,560.0287227811867,5590.0,0.43524146231669214,-0.29927257099600496,0.16751126137147535,-0.44395341161825796,-0.0879214937802062,0.09917683994884711
"Spindrift Avenue, Millwall",477,51.49109,-0.018716,47.0,Fenchurch Street_diatance,4702.152912405221,Mile End Park Pavilion_diatance,2896.664924782623,Masthouse Terrace Pier_diatance,479.82891600311433,16887.0,0.2511631808110282,-0.21533005449216497,0.09530554552149574,-0.4684029580764001,-0.08767445849368036,0.148750321549081
"Stepney Green Station, Stepney",478,51.521889,-0.04667,64.0,Liverpool Street_diatance,2466.5135801277847,Mile End Park Solebay Street_diatance,725.1186864559636,Nelson Dock Pier_diatance,2193.456507051864,22245.0,-0.4682395717301842,0.691554359823313,0.38521368413966206,0.4862762297879698,-0.059058989259392555,0.39235980164590006
"Pott Street, Bethnal Green",479,51.527152,-0.058005,45.0,Liverpool Street_diatance,1912.749022826801,Victoria Park Bonner Gate_diatance,965.363888611801,Tower Bridge Quay_diatance,2588.1415205361504,10504.0,0.0695998934929237,-0.21058246475430098,-0.6391981081786418,-0.05002583289037572,-0.12345462842850026,0.352459264709632
"Flamborough Street, Limehouse",480,51.5128711,-0.0389866,88.0,Fenchurch Street_diatance,2725.4805871835465,Mile End Park Football Pitch_diatance,687.4887875166863,Nelson Dock Pier_diatance,1058.514366679372,16814.0,-0.18185426148996264,0.21248236975759388,0.12143184254821071,-0.07719546596024841,-0.07832346828313118,0.30552819319175417
"Saunders Ness Road, Cubitt Town",481,51.487129,-0.0090011,265.0,Fenchurch Street_diatance,5504.052873763186,Mile End Park Pavilion_diatance,3535.304493705385,Greenwich Pier_diatance,342.3117118264244,13687.0,0.4147725940701354,-0.2891557088153564,0.16308542424640377,-0.44175547917097274,-0.08810655779145264,0.10650961357150845
"Exhibition Road Museums 2, South Kensington",482,51.495947,-0.17368958,25.0,Victoria_diatance,2001.231467799012,Hyde Park Alexandra Gate_diatance,662.1172940261548,Cadogan Pier_diatance,1543.6897948644892,8106.0,0.5408953903311834,-0.5741594881138953,0.03109768542804993,0.7878246697607244,-0.02478345654307053,0.4825027047307027
"Albert Gardens, Stepney",483,51.51328,-0.047784,58.0,Fenchurch Street_diatance,2122.0815352933546,Mile End Park Football Pitch_diatance,1072.272761459634,Nelson Dock Pier_diatance,1480.4498597656948,24248.0,-0.2852506754695501,0.3709703940011093,0.21305177684439233,0.09015401988565921,-0.03324944119749365,0.11215666026409486
"Bromley High Street, Bow",484,51.528828,-0.013258,51.0,Stratford_diatance,1576.60150941391,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1051.6592392434889,Canary Wharf Pier_diatance,2838.060774535692,16477.0,3.4555670096443043,-2.635178922623121,-0.5418532070477708,-1.6476497372290337,-0.5073865275555585,0.3844133702154014
"Old Ford Road, Bethnal Green",485,51.531127,-0.048017,96.0,Liverpool Street_diatance,2732.449102591817,Victoria Park Cricketer's Gate_distance,287.950636585015,Nelson Dock Pier_diatance,3168.626545310069,13675.0,-0.3978764379409097,0.12252890865833978,-0.4018072654873638,0.320134768793737,-0.16228140554971393,0.3526631394662103
"Granby Street, Shoreditch",486,51.525645,-0.069543,49.0,Liverpool Street_diatance,1167.1068259395984,Victoria Park Bonner Gate_diatance,1686.415797171746,Tower Millennium Pier_diatance,2142.945105391819,19435.0,-0.18403448762968058,-0.24970029878998412,-0.15012689626422474,0.13612040954743895,0.04577123869437438,0.07563454423693707
"Canton Street, Poplar",487,51.511811,-0.025626,43.0,Fenchurch Street_diatance,3645.47685626472,Mile End Park Pavilion_diatance,561.058923972582,Canary Wharf Pier_diatance,766.6309176077241,21913.0,0.40787144445098744,-0.29936497057415773,0.09776974556050502,-0.5072925984112566,-0.08804000099609441,-0.10455552831139248
"Reardon Street, Wapping",488,51.506946,-0.058681,70.0,Fenchurch Street_diatance,1445.2699041127262,Mile End Park Football Pitch_diatance,2095.1243897019103,Tower Bridge Quay_diatance,1032.4559219593443,19496.0,-0.2631180413062562,0.07956153948656189,0.13674938009453114,-0.06541774609178455,0.015886452602818492,0.1418547540801657
"Pennington Street, Wapping",490,51.508622,-0.065006,26.0,Fenchurch Street_diatance,970.4875481788888,Mile End Park Football Pitch_diatance,2364.6323135619864,Tower Bridge Quay_diatance,658.5849613449183,11416.0,-0.24774890212896555,-0.0534905834946169,-0.1534700905276243,-0.5242984004365924,0.05789941154881842,0.29201189392177584
"Queen Mary's, Mile End",491,51.522507,-0.041378,45.0,Fenchurch Street_diatance,2837.6696702788763,Mile End Park Solebay Street_diatance,353.07591654888967,Nelson Dock Pier_diatance,2111.2028428446997,19362.0,-0.4409473691728618,0.5657407982553142,0.2667394141641042,0.4518556112547323,-0.07550027053242633,0.30983899038298035
"Maplin Street, Mile End",492,51.525501,-0.032267204,54.0,Stratford_diatance,2673.7566259470696,Mile End Park Art Pavilion_diatance,380.7819995474145,Canary Wharf Pier_diatance,2270.4551592772286,18473.0,-0.3180872505051009,0.241538294496659,-0.021451567847532587,0.2939883503131106,-0.11308337543698518,-0.4587675697380428
"South Quay East, Canary Wharf",494,51.50196,-0.016251,14.0,Fenchurch Street_diatance,4420.85597285181,Mile End Park Pavilion_diatance,1833.6818617148813,Canary Wharf Pier_diatance,938.0081900647884,5272.0,0.4738545188936557,-0.31897508582644124,0.14993589887932307,-0.46509200969583214,-0.08646322958794396,0.021613827597987245
"Bow Church Station, Bow",495,51.528169,-0.018703,76.0,Stratford_diatance,1827.7352629122552,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1222.346936020776,Canary Wharf Pier_diatance,2647.329564724741,24380.0,3.5368107285715364,-3.1833807176194147,-0.981938729914017,-2.1621213506072623,-0.35734252739896843,0.3898436876090446
"Devons Road, Bow",496,51.52512,-0.015578,57.0,Stratford_diatance,2018.3973328242823,Mile End Park Stadium_diatance,1239.161335234829,Canary Wharf Pier_diatance,2395.685831648392,16477.0,2.4845325749456992,-1.8194879804548842,-0.3727553237167253,-0.8693245738687798,-0.5037077942715164,0.3983328097965734
"Merchant Street, Bow",497,51.526578,-0.027581,28.0,Stratford_diatance,2357.096055064121,Mile End Park Art Pavilion_diatance,642.5926825008446,Canary Wharf Pier_diatance,2378.6460305018645,37079.0,0.9552696783716116,-1.1869441435143353,-0.6613781454839153,-0.6228868334909131,-0.14647363467001448,0.24989167186554326
"Bow Road Station, Bow",498,51.527058,-0.025296,43.0,Stratford_diatance,2209.541353189024,Mile End Park Art Pavilion_diatance,794.1346562708638,Canary Wharf Pier_diatance,2442.429289383497,11029.0,1.9292322557455845,-2.1942990849441637,-1.033816943467688,-1.3603701569930664,-0.15888868966450542,0.33697245744192295
"Furze Green, Bow",499,51.519265,-0.021345,66.0,Stratford_diatance,2777.252273130445,Mile End Park Pavilion_diatance,648.7114958276853,Canary Wharf Pier_diatance,1646.182896089236,29564.0,0.6389379330076418,-0.36396850154952104,0.06932121927036798,-0.2081039722913111,-0.17840318752119913,0.24011391470292615
"Ansell House, Stepney",500,51.520019,-0.05438,63.0,Liverpool Street_diatance,1911.6187927899368,Mile End Park Solebay Street_diatance,1289.8017734485802,Tower Bridge Quay_diatance,2047.753967195646,10945.0,-0.585480710656375,0.9913715198670151,0.7069224736039312,0.4032565278530954,-0.02124657887637131,0.29272618358942504
"Cephas Street, Bethnal Green",501,51.522561,-0.054883,53.0,Liverpool Street_diatance,1923.0553986524435,Mile End Park Solebay Street_diatance,1285.6495762278644,Tower Bridge Quay_diatance,2250.580402943734,18358.0,-0.5811745984550274,0.970624350473974,0.6316418982476837,0.4451730655333535,-0.03344924144972278,0.3448642513250665
"Bonner Gate, Victoria Park",502,51.53341,-0.049591815,336.0,Liverpool Street_diatance,2782.879884842716,Victoria Park Bonner Gate_diatance,59.03282150560728,Nelson Dock Pier_diatance,3444.6564224969416,13675.0,-0.28781599548777176,-0.020483826794378966,-0.6682506440574314,0.1309413924408018,-0.2155569802492604,0.34053326563006175
"Cleveland Way, Stepney",503,51.520893,-0.051394,71.0,Liverpool Street_diatance,2127.433108274135,Mile End Park Solebay Street_diatance,1066.5672605637778,Tower Bridge Quay_diatance,2257.4882862781405,16570.0,-0.5865954758172185,0.9954827482389023,0.6546907978694896,0.465102856462873,-0.03645625205022476,0.364313815190612
"St. John's Park, Cubitt Town",504,51.496454,-0.009506,47.0,Fenchurch Street_diatance,5043.239229793068,Mile End Park Pavilion_diatance,2598.883613601108,Masthouse Terrace Pier_diatance,1342.288475106793,15821.0,0.5484721882388549,-0.3497877294047561,0.1915740864306134,-0.4367696445454736,-0.08974586314295713,0.08029001272981445
"Ackroyd Drive, Bow",505,51.520398,-0.026768,73.0,Stratford_diatance,2856.018827783189,Mile End Park Stadium_diatance,315.1351375302268,Canary Wharf Pier_diatance,1695.6883663284068,23952.0,0.08135782225653601,0.009433952769004175,0.06813420960671102,-0.04332665340497105,-0.11489498628083612,-0.7555268583403993
"Bell Lane, Liverpool Street",506,51.517475,-0.075855,56.0,Liverpool Street_diatance,433.52300559725046,Victoria Park Bonner Gate_diatance,2596.7737196801118,Tower Millennium Pier_diatance,1153.8195963650878,21817.0,-0.17415435668736054,-0.02686115358432888,-0.1046636425412325,-0.3161096732661662,0.16099095867496152,0.38180910511224336
"Clarkson Street, Bethnal Green",507,51.528692,-0.059091,15.0,Liverpool Street_diatance,1942.820434488908,Victoria Park Bonner Gate_diatance,899.8375474917283,Tower Bridge Quay_diatance,2716.3721408709066,18194.0,0.10966922102939827,-0.2897247124696696,-0.7117450806562979,-0.04967869947343718,-0.15366069489240392,0.3433619485234536
"Fournier Street, Whitechapel",508,51.519362,-0.074431,37.0,Liverpool Street_diatance,525.6064417708834,Victoria Park Bonner Gate_diatance,2381.258204900338,Tower Millennium Pier_diatance,1379.3272559086697,13062.0,-0.17911402956330674,-0.03485695646668557,-0.08343299176418305,-0.21719488881023072,0.13671695102424225,0.3394639290375646
"Fore Street, Guildhall",509,51.517842,-0.090075,8.0,Liverpool Street_diatance,570.3640388085379,Lincoln's Inn Fields South_distance,1823.343502692259,Blackfriars Pier_diatance,1100.280477877748,7347.0,-0.4223228103218315,0.20048118918398328,0.13802074685934757,-0.1759501493890413,0.03810438094663523,0.2804524229317177
"Westferry DLR, Limehouse",510,51.509303,-0.025996,103.0,Fenchurch Street_diatance,3627.187640076192,Mile End Park Pavilion_diatance,810.4703751892993,Canary Wharf Pier_diatance,494.9318408608761,4318.0,0.42063585006653614,-0.3261385199499967,0.08661003462505223,-0.5576179635725265,-0.09010508965280618,0.06137193029382188
"Sutton Street, Shadwell",511,51.511066,-0.053558,70.0,Fenchurch Street_diatance,1712.6334255753447,Mile End Park Football Pitch_diatance,1541.5662680580913,Tower Bridge Quay_diatance,1492.8894418451637,47510.0,-0.29575022805884943,0.30587366015453155,0.20129334307301094,0.017721767630314716,-0.017485529366649093,-0.05712511735662014
"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,110.0,Liverpool Street_diatance,2071.554053670865,Victoria Park St Agnes Gate_diatance,851.6495952882552,Tower Millennium Pier_diatance,3012.8884772764964,18316.0,0.034934996601237084,-0.36431767621876965,-0.596852425369401,0.13851585219109316,-0.1343734397899929,0.32312257476978445
"Watney Market, Stepney",513,51.5142228,-0.055656,47.0,Fenchurch Street_diatance,1598.1150148532656,Mile End Park Football Pitch_diatance,1524.1466239606136,Tower Bridge Quay_diatance,1539.300205953271,19096.0,-0.39392804867093684,0.47643982215167024,0.34893612871211055,0.07981148903775032,-0.005078523780109992,-0.12449345023975733
"Portman Square, Marylebone",514,51.516204,-0.155525,24.0,Marylebone_diatance,924.9206813516709,Hyde Park Marble Arch_diatance,503.6552424328734,Embankment Pier_diatance,2578.822028444326,7737.0,-1.9313097941671857,0.8145360577242314,-1.665010299628377,1.3979879178167336,-0.5661504883764188,0.5221798712656424
"Russell Gardens, Olympia",515,51.500088,-0.211316,32.0,Paddington_diatance,3041.628755899273,Holland Park Abbotsbury Gate_diatance,418.2368438965109,Chelsea Harbour Pier_diatance,3627.271770432641,10540.0,-0.23150189317984676,0.015100913876751592,-0.029298691748318947,-0.015083732572406954,0.18182598265133873,0.16180757944773497
"Chrisp Street Market, Poplar",516,51.5112,-0.014438,98.0,Stratford_diatance,3471.849481193175,Mile End Park Pavilion_diatance,1179.164390428747,Canary Wharf Pier_diatance,1195.1257292463374,23235.0,0.6854247132607659,-0.38050861928548196,0.16793884983581542,-0.32485835484874886,-0.11123697831747781,0.19799624207532387
"Ford Road, Old Ford",517,51.532513,-0.033085,43.0,Stratford International_diatance,2170.474009563948,Victoria Park Gunmaker's Gate_distance,404.9353338483015,Canary Wharf Pier_diatance,3051.85630919428,17285.0,-0.3526976255921177,-0.2469029828624553,-0.6162710201317384,0.13188799583469113,-0.05948091562333325,-0.008932588721820732
"Antill Road, Mile End",518,51.528224,-0.037471,54.0,Stratford International_diatance,2712.406811914478,Mile End Park Art Pavilion_diatance,96.0706166163964,Canary Wharf Pier_diatance,2630.1913658112912,14560.0,-0.5472948783486283,0.3384078116919314,-0.09585102020196612,0.47598217746949656,-0.11678482893330629,0.12573821002426697
"Teviot Street, Poplar",519,51.518811,-0.011662,33.0,Stratford_diatance,2604.0518030870207,Mile End Park Pavilion_diatance,1259.1269536444872,Canary Wharf Pier_diatance,1921.367719685592,17858.0,0.6133734951046763,-0.10862244288831255,-0.20004272289750344,0.7145978468644114,-0.36660855058692343,0.3989477519559646
"Bancroft Road, Bethnal Green",520,51.526041,-0.047218,69.0,Liverpool Street_diatance,2541.8234274707083,Mile End Park Thoydon Road_diatance,692.2225809957508,Nelson Dock Pier_diatance,2624.805802539984,13991.0,-0.446787989614916,0.4550661879273499,0.09904422683352922,0.5070754854052354,-0.08897367473463196,0.3907833455443703
"Driffield Road, Old Ford",521,51.534137,-0.037366,122.0,Stratford International_diatance,2310.052279597125,Victoria Park Gunmaker's Gate_distance,301.3158176901109,Canary Wharf Pier_diatance,3272.3360304348184,3987.0,-0.8351828088871223,0.45081914597894657,-0.21449251217076723,0.5477578351562632,-0.12304216920664003,-0.17424601097995288
"Clinton Road, Mile End",522,51.525941,-0.036017,94.0,Stratford International_diatance,2822.66737960791,Mile End Park Art Pavilion_diatance,178.97681929550637,Canary Wharf Pier_diatance,2360.375399397441,9907.0,-0.4342008792807458,0.3344372878205632,-0.014247326614763831,0.40286697377816133,-0.11323291161074836,0.038568691369954694
"Langdon Park, Poplar",523,51.51549,-0.013475,73.0,Stratford_diatance,2991.8375718395505,Mile End Park Pavilion_diatance,1105.273710135774,Canary Wharf Pier_diatance,1558.524223682324,14166.0,0.7530058086139229,-0.32032206085293985,0.07586692715203305,0.0492955160033621,-0.1949796153771604,0.351460240745594
"Lancaster Gate , Bayswater",524,51.511654,-0.179668,114.0,Paddington_diatance,635.1380539557553,Kensington Gardens Lancaster Gate_diatance,98.95108796484588,Cadogan Pier_diatance,3334.256314362472,22317.0,-3.5921639383945108,0.7082368712918921,-2.6389270828811995,1.63786219536892,-0.4482937007316633,0.4697793907852447
"Blythe Road, Olympia",525,51.496927,-0.21350087,0.0,Paddington_diatance,3383.5559671185497,Holland Park Abbotsbury Gate_diatance,705.5462352414661,Putney Pier_diatance,3292.447784985171,10207.0,-0.3335579119235428,0.06446314155325855,0.027556392134133707,0.02415381737293753,0.16157557294869435,0.2565070769527315
"Lancaster Drive, Blackwall",526,51.503143,-0.008428,43.0,Stratford_diatance,4299.803633619191,Mile End Park Pavilion_diatance,2058.907263912552,Canary Wharf Pier_diatance,1426.004582182804,5380.0,0.8027346778627499,-0.4456542844079114,0.24270620169066162,-0.3489253600441904,-0.10469338557242462,0.2163337385416637
"Hansard Mews, Holland Park",527,51.503802,-0.215808,29.0,Paddington_diatance,3071.9092516854157,Holland Park Abbotsbury Gate_diatance,798.1927371429381,Putney Pier_diatance,4054.362369802938,15197.0,-0.5519012698673883,0.14906071580743185,0.05035069481402876,0.09228015106360339,0.12737271342557724,0.259660692872275
"Clarges Street, Mayfair",528,51.507326,-0.145827,1.0,Victoria_diatance,1194.7933627446905,Green Park Devonshire Gates_diatance,203.6262377657501,Westminster Pier_diatance,1688.567923524403,4530.0,-1.8990724205397116,-1.5857861444385515,-0.75106505578409,2.034638974337536,-0.9822706881899997,0.3190168373199572
"Manresa Road, Chelsea",529,51.486892,-0.170983,31.0,Victoria_diatance,2109.8008693097654,Battersea Park Albert Gate_diatance,905.8189862049514,Cadogan Pier_diatance,552.9181665366043,10752.0,-0.17367367475040998,-0.0971296327929999,-0.39421911347505717,0.013388193522796871,0.17927686847829974,0.14257994953222988
"Newby Place, Poplar",530,51.508896,-0.012413,71.0,Stratford_diatance,3697.108752112744,Mile End Park Pavilion_diatance,1433.591922286128,Canary Wharf Pier_diatance,1204.0220900008635,19141.0,0.8062161895080552,-0.4251111344756519,0.2073768351261609,-0.27715857861815596,-0.11951993392985961,0.2663885915991361
"Twig Folly Bridge, Mile End",531,51.530326,-0.042744,76.0,Stratford International_diatance,2852.090088898149,Victoria Park Cricketer's Gate_distance,240.40590764695528,Canary Wharf Pier_diatance,2956.701702319819,30000.0,-0.6644042707357772,0.46472151146438656,-0.06875332703071603,0.5619941124655883,-0.14317077094537062,0.31847843584843616
"Jubilee Plaza, Canary Wharf",532,51.50357,-0.020068,178.0,Fenchurch Street_diatance,4123.157420300256,Mile End Park Pavilion_diatance,1553.5407633231637,Canary Wharf Pier_diatance,628.5689581853729,5272.0,0.41661612272634513,-0.2922933811374115,0.11567713525515795,-0.4712003412994178,-0.08660884202087762,0.02916280051102963
