name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density
"Crinan Street, King's Cross",431,51.534474,-0.122203,20.0,Kings Cross_diatance,242.78062649340788,The Regent's Park Chester Gate_distance,1807.7157476322113,Blackfriars Pier_diatance,3033.001028201796,18269.0
"Exhibition Road Museums 1, South Kensington",432,51.496468,-0.17379696,27.0,Victoria_diatance,2007.3894725138173,Hyde Park Alexandra Gate_diatance,603.7737331476425,Cadogan Pier_diatance,1600.8949674979276,8106.0
"Wren Street, Holborn",433,51.524564,-0.116279,65.0,Kings Cross_diatance,997.5481761015262,Lincoln's Inn Fields West_distance,966.4181828674846,Blackfriars Pier_diatance,1878.8672962819908,23525.0
"Kennington Station, Kennington",435,51.488852,-0.105593,32.0,Vauxhall_diatance,1242.4742579330707,Geraldine Mary Harmsworth Park East_diatance,798.687754242998,Millbank Millennium Pier_diatance,1362.0952029125408,19750.0
"Red Lion Street, Holborn",436,51.51824,-0.11655,33.0,Blackfriars_diatance,1193.4354109279907,Lincoln's Inn Fields West_distance,274.08683179879307,Festival Pier_diatance,1252.6830456152372,5611.0
"Vauxhall Walk, Vauxhall",437,51.488124,-0.120903,94.0,Vauxhall_diatance,283.32912381272536,Geraldine Mary Harmsworth Park West_diatance,1086.147369618072,Millbank Millennium Pier_diatance,483.73642016478465,11597.0
"Killick Street, King's Cross",439,51.5338,-0.118677,24.0,Kings Cross_diatance,355.6533583453131,Lincoln's Inn Fields West_distance,1987.0448354367338,Blackfriars Pier_diatance,2854.6511193454417,12099.0
"Kennington Oval, Oval",440,51.483145,-0.113134,48.0,Vauxhall_diatance,742.389012488668,Geraldine Mary Harmsworth Park West_diatance,1391.6300002538128,St. George Wharf_diatance,1039.712080438444,13236.0
"Sail Street, Vauxhall",441,51.495656,-0.114605,39.0,Waterloo_diatance,833.4290808162486,Geraldine Mary Harmsworth Park West_diatance,266.83296862440295,Millbank Millennium Pier_diatance,821.1141319909316,17675.0
"Walmer Road, Avondale",442,51.510101,-0.211358,24.0,Paddington_diatance,2508.2776275914875,Holland Park Abbotsbury Gate_diatance,1119.139534582241,Cadogan Pier_diatance,4346.567799299643,13760.0
"Philpot Street, Whitechapel",443,51.515256,-0.058641,48.0,Fenchurch Street_diatance,1426.3763405784955,Mile End Park Football Pitch_diatance,1694.0388589115546,Tower Bridge Quay_diatance,1457.884491642628,24194.0
"Bethnal Green Garden, Bethnal Green",444,51.52568,-0.055312,40.0,Liverpool Street_diatance,2005.323759376945,Victoria Park Bonner Gate_diatance,1000.0452655328771,Tower Bridge Quay_diatance,2527.664909781737,31093.0
"Cheshire Street, Bethnal Green",445,51.52388,-0.065076,27.0,Liverpool Street_diatance,1308.7507775307604,Victoria Park Bonner Gate_diatance,1565.6130761234847,Tower Bridge Quay_diatance,2075.1533297314663,14523.0
"York Hall, Bethnal Green",446,51.528936,-0.055894,36.0,Liverpool Street_diatance,2140.9710140438665,Victoria Park Bonner Gate_diatance,719.9003420363327,Tower Bridge Quay_diatance,2829.670542135196,18194.0
"Jubilee Crescent, Cubitt Town",447,51.493381,-0.007542,32.0,Fenchurch Street_diatance,5291.637062522654,Mile End Park Pavilion_diatance,2961.4647446254385,Greenwich Pier_diatance,1044.3763936739126,22503.0
"Fisherman's Walk West, Canary Wharf",448,51.50623,-0.02296,130.0,Fenchurch Street_diatance,3872.8244833209114,Mile End Park Pavilion_diatance,1202.7846840935952,Canary Wharf Pier_diatance,417.7637524643944,4318.0
"Shadwell Station, Shadwell",449,51.511088,-0.057159,57.0,Fenchurch Street_diatance,1463.4401489911552,Mile End Park Football Pitch_diatance,1756.3438491639604,Tower Bridge Quay_diatance,1266.9399744962327,16614.0
"Jubilee Street, Stepney",450,51.515975,-0.053177,50.0,Fenchurch Street_diatance,1811.404767959653,Mile End Park Football Pitch_diatance,1307.5895892279223,Tower Bridge Quay_diatance,1793.9801330441562,22207.0
"Hermitage Court, Wapping",451,51.504719,-0.063531,38.0,Fenchurch Street_diatance,1263.5873928185877,Mile End Park Football Pitch_diatance,2512.177935383077,Tower Bridge Quay_diatance,705.0126181541588,13767.0
"St. Katharine's Way, Tower",452,51.505697,-0.070542,63.0,Fenchurch Street_diatance,830.9113045493647,Geraldine Mary Harmsworth Park East_diatance,2682.475662660958,Tower Bridge Quay_diatance,208.1164540597565,7364.0
"Garnet Street, Shadwell",453,51.508447,-0.055167,50.0,Fenchurch Street_diatance,1634.2555502555188,Mile End Park Football Pitch_diatance,1800.6887337042465,Tower Bridge Quay_diatance,1299.421569948351,17201.0
"Napier Avenue, Millwall",454,51.487679,-0.021582,72.0,Fenchurch Street_diatance,4729.838722835358,Mile End Park Pavilion_diatance,3225.6970675446737,Masthouse Terrace Pier_diatance,61.75663135827869,31597.0
"East Ferry Road, Cubitt Town",455,51.49447,-0.014409,33.0,Fenchurch Street_diatance,4806.295834503756,Mile End Park Pavilion_diatance,2637.4756061892385,Masthouse Terrace Pier_diatance,958.0180615685539,15821.0
"Parkway, Camden Town",456,51.538071,-0.144664,29.0,Euston_diatance,1256.9992402187552,The Regent's Park St. Mark's Gate_distance,552.1274164443462,Embankment Pier_diatance,3815.6019954338117,12410.0
"Castlehaven Road, Camden Town",457,51.542138,-0.145393,98.0,Euston_diatance,1673.441335397167,The Regent's Park St. Mark's Gate_distance,783.9831250466556,Embankment Pier_diatance,4249.183016944323,10028.0
"Wapping Lane, Wapping",458,51.504749,-0.057544,65.0,Fenchurch Street_diatance,1615.6843139199784,Mile End Park Football Pitch_diatance,2195.312722635746,Tower Bridge Quay_diatance,1113.8145415148124,20699.0
"Gunmakers Lane, Old Ford",459,51.535179,-0.03338,127.0,Stratford International_diatance,2014.4137564791658,Victoria Park Gunmaker's Gate_distance,118.702421073382,Canary Wharf Pier_diatance,3348.8861885666856,21816.0
"Burdett Road, Mile End",460,51.516196,-0.029138,45.0,Stratford_diatance,3337.514188815224,Mile End Park Pavilion_diatance,20.13211137002684,Canary Wharf Pier_diatance,1223.084055586793,16999.0
"Aston Street, Stepney",461,51.516,-0.038775,56.0,Fenchurch Street_diatance,2782.533222275892,Mile End Park Football Pitch_diatance,391.9038141500378,Nelson Dock Pier_diatance,1369.152275954414,20409.0
"Bonny Street, Camden Town",462,51.541603,-0.138853,87.0,St Pancras_diatance,1437.070695865694,The Regent's Park St. Mark's Gate_distance,1085.0972150274797,Embankment Pier_diatance,4036.4086220635845,16596.0
"Thurtle Road, Haggerston",463,51.534776,-0.071881,55.0,Liverpool Street_diatance,1937.992490089047,Victoria Park St Agnes Gate_diatance,1437.7620534918126,Tower Millennium Pier_diatance,3096.533854418034,22367.0
"St. Mary & St. Michael Church, Stepney",464,51.51417,-0.052099,9.0,Fenchurch Street_diatance,1839.112496319668,Mile End Park Football Pitch_diatance,1294.3906754116406,Tower Bridge Quay_diatance,1740.066544920844,28828.0
"Pitfield Street North,Hoxton",465,51.53558,-0.08249,75.0,Liverpool Street_diatance,1899.6478823542145,Victoria Park St Agnes Gate_diatance,2161.879178072597,Blackfriars Pier_diatance,3055.03888511411,30630.0
"Whiston Road, Haggerston",466,51.534464,-0.076341,36.0,Liverpool Street_diatance,1816.2963659552,Victoria Park St Agnes Gate_diatance,1748.1640828318273,Tower Millennium Pier_diatance,3028.765854565354,17077.0
"Southern Grove, Bow",467,51.523538,-0.030556,30.0,Stratford_diatance,2743.965878978446,Mile End Park Solebay Street_diatance,404.8983758173613,Canary Wharf Pier_diatance,2042.9693608651623,10078.0
"Cantrell Road, Bow",468,51.521564,-0.022694,30.0,Stratford_diatance,2596.044197566975,Mile End Park Stadium_diatance,623.7108473790987,Canary Wharf Pier_diatance,1867.560259019579,15771.0
"Lindfield Street, Poplar",469,51.513757,-0.020467,78.0,Stratford_diatance,3316.5633511333212,Mile End Park Pavilion_diatance,678.573267550324,Canary Wharf Pier_diatance,1111.4346616710038,24063.0
"Mostyn Grove, Bow",470,51.530535,-0.025492,53.0,Stratford_diatance,1952.7221069525094,Mile End Park Art Pavilion_diatance,849.8038323091766,Canary Wharf Pier_diatance,2826.318763368667,31188.0
"Hewison Street, Old Ford",471,51.533283,-0.028155,49.0,Stratford International_diatance,1857.5440695406894,Victoria Park Gunmaker's Gate_distance,527.2140867181361,Canary Wharf Pier_diatance,3123.082877910204,27799.0
"Malmesbury Road, Bow",472,51.529452,-0.027616,15.0,Stratford_diatance,2142.6943018225898,Mile End Park Art Pavilion_diatance,669.023298128412,Canary Wharf Pier_diatance,2697.980795592165,15873.0
"Millharbour, Millwall",473,51.496137,-0.019355,47.0,Fenchurch Street_diatance,4418.785109606843,Mile End Park Pavilion_diatance,2344.905572415726,Greenland Pier_diatance,869.2199772396306,8154.0
"Gascoyne Road, Victoria Park",474,51.541515,-0.038557746,14.0,Stratford International_diatance,2096.8700888070994,Victoria Park Queen's Gate_distance,39.722531332870965,Canary Wharf Pier_diatance,4094.6040304890657,14145.0
"Lightermans Road, Millwall",475,51.499041,-0.020157,118.0,Fenchurch Street_diatance,4252.407398215925,Mile End Park Pavilion_diatance,2020.499165829112,Canary Wharf Pier_diatance,907.641358747918,23256.0
"Stebondale Street, Cubitt Town",476,51.489096,-0.009205,65.0,Fenchurch Street_diatance,5387.5473514977875,Mile End Park Pavilion_diatance,3329.9642482554673,Greenwich Pier_diatance,560.0287227811867,5590.0
"Spindrift Avenue, Millwall",477,51.49109,-0.018716,47.0,Fenchurch Street_diatance,4702.152912405221,Mile End Park Pavilion_diatance,2896.664924782623,Masthouse Terrace Pier_diatance,479.82891600311433,16887.0
"Stepney Green Station, Stepney",478,51.521889,-0.04667,64.0,Liverpool Street_diatance,2466.5135801277847,Mile End Park Solebay Street_diatance,725.1186864559636,Nelson Dock Pier_diatance,2193.4565070518634,22245.0
"Pott Street, Bethnal Green",479,51.527152,-0.058005,45.0,Liverpool Street_diatance,1912.7490228268007,Victoria Park Bonner Gate_diatance,965.363888611801,Tower Bridge Quay_diatance,2588.1415205361504,10504.0
"Flamborough Street, Limehouse",480,51.5128711,-0.0389866,88.0,Fenchurch Street_diatance,2725.4805871835465,Mile End Park Football Pitch_diatance,687.4887875166863,Nelson Dock Pier_diatance,1058.514366679372,16814.0
"Saunders Ness Road, Cubitt Town",481,51.487129,-0.0090011,265.0,Fenchurch Street_diatance,5504.052873763186,Mile End Park Pavilion_diatance,3535.3044937053855,Greenwich Pier_diatance,342.3117118264244,13687.0
"Exhibition Road Museums 2, South Kensington",482,51.495947,-0.17368958,25.0,Victoria_diatance,2001.231467799012,Hyde Park Alexandra Gate_diatance,662.1172940261548,Cadogan Pier_diatance,1543.6897948644892,8106.0
"Albert Gardens, Stepney",483,51.51328,-0.047784,58.0,Fenchurch Street_diatance,2122.0815352933546,Mile End Park Football Pitch_diatance,1072.272761459634,Nelson Dock Pier_diatance,1480.4498597656948,24248.0
"Bromley High Street, Bow",484,51.528828,-0.013258,51.0,Stratford_diatance,1576.60150941391,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1051.6592392434889,Canary Wharf Pier_diatance,2838.060774535692,16477.0
"Old Ford Road, Bethnal Green",485,51.531127,-0.048017,96.0,Liverpool Street_diatance,2732.449102591817,Victoria Park Cricketer's Gate_distance,287.950636585015,Nelson Dock Pier_diatance,3168.626545310069,13675.0
"Granby Street, Shoreditch",486,51.525645,-0.069543,49.0,Liverpool Street_diatance,1167.1068259395984,Victoria Park Bonner Gate_diatance,1686.415797171746,Tower Millennium Pier_diatance,2142.945105391819,19435.0
"Canton Street, Poplar",487,51.511811,-0.025626,43.0,Fenchurch Street_diatance,3645.4768562647196,Mile End Park Pavilion_diatance,561.058923972582,Canary Wharf Pier_diatance,766.6309176077241,21913.0
"Reardon Street, Wapping",488,51.506946,-0.058681,70.0,Fenchurch Street_diatance,1445.2699041127262,Mile End Park Football Pitch_diatance,2095.1243897019103,Tower Bridge Quay_diatance,1032.4559219593443,19496.0
"Pennington Street, Wapping",490,51.508622,-0.065006,26.0,Fenchurch Street_diatance,970.4875481788888,Mile End Park Football Pitch_diatance,2364.6323135619864,Tower Bridge Quay_diatance,658.5849613449183,11416.0
"Queen Mary's, Mile End",491,51.522507,-0.041378,45.0,Fenchurch Street_diatance,2837.6696702788763,Mile End Park Solebay Street_diatance,353.07591654888967,Nelson Dock Pier_diatance,2111.2028428446993,19362.0
"Maplin Street, Mile End",492,51.525501,-0.032267204,54.0,Stratford_diatance,2673.7566259470696,Mile End Park Art Pavilion_diatance,380.7819995474145,Canary Wharf Pier_diatance,2270.4551592772286,18473.0
"South Quay East, Canary Wharf",494,51.50196,-0.016251,14.0,Fenchurch Street_diatance,4420.85597285181,Mile End Park Pavilion_diatance,1833.6818617148815,Canary Wharf Pier_diatance,938.0081900647883,5272.0
"Bow Church Station, Bow",495,51.528169,-0.018703,76.0,Stratford_diatance,1827.7352629122552,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1222.346936020776,Canary Wharf Pier_diatance,2647.329564724741,24380.0
"Devons Road, Bow",496,51.52512,-0.015578,57.0,Stratford_diatance,2018.3973328242826,Mile End Park Stadium_diatance,1239.161335234829,Canary Wharf Pier_diatance,2395.685831648392,16477.0
"Merchant Street, Bow",497,51.526578,-0.027581,28.0,Stratford_diatance,2357.096055064121,Mile End Park Art Pavilion_diatance,642.5926825008446,Canary Wharf Pier_diatance,2378.6460305018645,37079.0
"Bow Road Station, Bow",498,51.527058,-0.025296,43.0,Stratford_diatance,2209.541353189024,Mile End Park Art Pavilion_diatance,794.1346562708638,Canary Wharf Pier_diatance,2442.429289383497,11029.0
"Furze Green, Bow",499,51.519265,-0.021345,66.0,Stratford_diatance,2777.252273130445,Mile End Park Pavilion_diatance,648.7114958276853,Canary Wharf Pier_diatance,1646.182896089236,29564.0
"Ansell House, Stepney",500,51.520019,-0.05438,63.0,Liverpool Street_diatance,1911.6187927899368,Mile End Park Solebay Street_diatance,1289.8017734485802,Tower Bridge Quay_diatance,2047.753967195646,10945.0
"Cephas Street, Bethnal Green",501,51.522561,-0.054883,53.0,Liverpool Street_diatance,1923.0553986524433,Mile End Park Solebay Street_diatance,1285.6495762278644,Tower Bridge Quay_diatance,2250.580402943734,18358.0
"Bonner Gate, Victoria Park",502,51.53341,-0.049591815,336.0,Liverpool Street_diatance,2782.879884842716,Victoria Park Bonner Gate_diatance,59.03282150560728,Nelson Dock Pier_diatance,3444.6564224969416,13675.0
"Cleveland Way, Stepney",503,51.520893,-0.051394,71.0,Liverpool Street_diatance,2127.433108274135,Mile End Park Solebay Street_diatance,1066.5672605637778,Tower Bridge Quay_diatance,2257.4882862781405,16570.0
"St. John's Park, Cubitt Town",504,51.496454,-0.009506,47.0,Fenchurch Street_diatance,5043.239229793068,Mile End Park Pavilion_diatance,2598.8836136011078,Masthouse Terrace Pier_diatance,1342.288475106793,15821.0
"Ackroyd Drive, Bow",505,51.520398,-0.026768,73.0,Stratford_diatance,2856.018827783189,Mile End Park Stadium_diatance,315.1351375302268,Canary Wharf Pier_diatance,1695.6883663284068,23952.0
"Bell Lane, Liverpool Street",506,51.517475,-0.075855,56.0,Liverpool Street_diatance,433.52300559725046,Victoria Park Bonner Gate_diatance,2596.7737196801113,Tower Millennium Pier_diatance,1153.8195963650878,21817.0
"Clarkson Street, Bethnal Green",507,51.528692,-0.059091,15.0,Liverpool Street_diatance,1942.820434488908,Victoria Park Bonner Gate_diatance,899.8375474917283,Tower Bridge Quay_diatance,2716.3721408709066,18194.0
"Fournier Street, Whitechapel",508,51.519362,-0.074431,37.0,Liverpool Street_diatance,525.6064417708834,Victoria Park Bonner Gate_diatance,2381.258204900338,Tower Millennium Pier_diatance,1379.3272559086697,13062.0
"Fore Street, Guildhall",509,51.517842,-0.090075,8.0,Liverpool Street_diatance,570.3640388085379,Lincoln's Inn Fields South_distance,1823.343502692259,Blackfriars Pier_diatance,1100.280477877748,7347.0
"Westferry DLR, Limehouse",510,51.509303,-0.025996,103.0,Fenchurch Street_diatance,3627.1876400761917,Mile End Park Pavilion_diatance,810.4703751892993,Canary Wharf Pier_diatance,494.9318408608761,4318.0
"Sutton Street, Shadwell",511,51.511066,-0.053558,70.0,Fenchurch Street_diatance,1712.6334255753447,Mile End Park Football Pitch_diatance,1541.5662680580913,Tower Bridge Quay_diatance,1492.8894418451637,47510.0
"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,110.0,Liverpool Street_diatance,2071.554053670865,Victoria Park St Agnes Gate_diatance,851.6495952882552,Tower Millennium Pier_diatance,3012.8884772764964,18316.0
"Watney Market, Stepney",513,51.5142228,-0.055656,47.0,Fenchurch Street_diatance,1598.1150148532656,Mile End Park Football Pitch_diatance,1524.1466239606136,Tower Bridge Quay_diatance,1539.300205953271,19096.0
"Portman Square, Marylebone",514,51.516204,-0.155525,24.0,Marylebone_diatance,924.9206813516707,Hyde Park Marble Arch_diatance,503.6552424328734,Embankment Pier_diatance,2578.822028444326,7737.0
"Russell Gardens, Olympia",515,51.500088,-0.211316,32.0,Paddington_diatance,3041.628755899273,Holland Park Abbotsbury Gate_diatance,418.2368438965109,Chelsea Harbour Pier_diatance,3627.271770432641,10540.0
"Chrisp Street Market, Poplar",516,51.5112,-0.014438,98.0,Stratford_diatance,3471.849481193175,Mile End Park Pavilion_diatance,1179.164390428747,Canary Wharf Pier_diatance,1195.1257292463374,23235.0
"Ford Road, Old Ford",517,51.532513,-0.033085,43.0,Stratford International_diatance,2170.4740095639477,Victoria Park Gunmaker's Gate_distance,404.9353338483015,Canary Wharf Pier_diatance,3051.85630919428,17285.0
"Antill Road, Mile End",518,51.528224,-0.037471,54.0,Stratford International_diatance,2712.406811914478,Mile End Park Art Pavilion_diatance,96.07061661639639,Canary Wharf Pier_diatance,2630.1913658112912,14560.0
"Teviot Street, Poplar",519,51.518811,-0.011662,33.0,Stratford_diatance,2604.0518030870207,Mile End Park Pavilion_diatance,1259.1269536444872,Canary Wharf Pier_diatance,1921.367719685592,17858.0
"Bancroft Road, Bethnal Green",520,51.526041,-0.047218,69.0,Liverpool Street_diatance,2541.8234274707083,Mile End Park Thoydon Road_diatance,692.2225809957508,Nelson Dock Pier_diatance,2624.805802539984,13991.0
"Driffield Road, Old Ford",521,51.534137,-0.037366,122.0,Stratford International_diatance,2310.052279597125,Victoria Park Gunmaker's Gate_distance,301.3158176901109,Canary Wharf Pier_diatance,3272.3360304348184,3987.0
"Clinton Road, Mile End",522,51.525941,-0.036017,94.0,Stratford International_diatance,2822.66737960791,Mile End Park Art Pavilion_diatance,178.97681929550635,Canary Wharf Pier_diatance,2360.375399397441,9907.0
"Langdon Park, Poplar",523,51.51549,-0.013475,73.0,Stratford_diatance,2991.8375718395505,Mile End Park Pavilion_diatance,1105.2737101357739,Canary Wharf Pier_diatance,1558.524223682324,14166.0
"Lancaster Gate , Bayswater",524,51.511654,-0.179668,114.0,Paddington_diatance,635.1380539557553,Kensington Gardens Lancaster Gate_diatance,98.95108796484588,Cadogan Pier_diatance,3334.256314362472,22317.0
"Blythe Road, Olympia",525,51.496927,-0.21350087,0.0,Paddington_diatance,3383.5559671185497,Holland Park Abbotsbury Gate_diatance,705.5462352414661,Putney Pier_diatance,3292.447784985171,10207.0
"Lancaster Drive, Blackwall",526,51.503143,-0.008428,43.0,Stratford_diatance,4299.803633619191,Mile End Park Pavilion_diatance,2058.9072639125516,Canary Wharf Pier_diatance,1426.004582182804,5380.0
"Hansard Mews, Holland Park",527,51.503802,-0.215808,29.0,Paddington_diatance,3071.9092516854153,Holland Park Abbotsbury Gate_diatance,798.1927371429381,Putney Pier_diatance,4054.362369802938,15197.0
"Clarges Street, Mayfair",528,51.507326,-0.145827,1.0,Victoria_diatance,1194.7933627446905,Green Park Devonshire Gates_diatance,203.6262377657501,Westminster Pier_diatance,1688.567923524403,4530.0
"Manresa Road, Chelsea",529,51.486892,-0.170983,31.0,Victoria_diatance,2109.8008693097654,Battersea Park Albert Gate_diatance,905.8189862049514,Cadogan Pier_diatance,552.9181665366043,10752.0
"Newby Place, Poplar",530,51.508896,-0.012413,71.0,Stratford_diatance,3697.108752112744,Mile End Park Pavilion_diatance,1433.591922286128,Canary Wharf Pier_diatance,1204.0220900008635,19141.0
"Twig Folly Bridge, Mile End",531,51.530326,-0.042744,76.0,Stratford International_diatance,2852.090088898149,Victoria Park Cricketer's Gate_distance,240.40590764695528,Canary Wharf Pier_diatance,2956.701702319819,30000.0
"Jubilee Plaza, Canary Wharf",532,51.50357,-0.020068,178.0,Fenchurch Street_diatance,4123.157420300256,Mile End Park Pavilion_diatance,1553.5407633231637,Canary Wharf Pier_diatance,628.5689581853729,5272.0
"Wellington Row, Bethnal Green",533,51.528222,-0.069743,64.0,Liverpool Street_diatance,1369.6933222259277,Victoria Park Bonner Gate_diatance,1564.9059254806682,Tower Millennium Pier_diatance,2414.0066494279386,14358.0
"Goldsmith's Row, Haggerston",534,51.531864,-0.066035,83.0,Liverpool Street_diatance,1847.4023553230304,Victoria Park St Agnes Gate_diatance,1140.4738906579,Tower Millennium Pier_diatance,2875.5514775363454,12539.0
"Gloucester Avenue, Camden Town",535,51.537349,-0.147154,56.0,Euston_diatance,1300.3967047407518,The Regent's Park St. Mark's Gate_distance,364.1701435721868,Embankment Pier_diatance,3820.462029162681,11724.0
"Queensbridge Road, Haggerston",536,51.53385,-0.06992,28.0,Liverpool Street_diatance,1897.417816736184,Victoria Park St Agnes Gate_diatance,1321.734065264231,Tower Millennium Pier_diatance,3019.8245004810974,12539.0
"Old Montague Street, Whitechapel",537,51.51793,-0.067937,43.0,Liverpool Street_diatance,968.2158188296685,Victoria Park Bonner Gate_diatance,2196.0787514745684,Tower Bridge Quay_diatance,1384.580615475825,27374.0
"Naval Row, Blackwall",538,51.508981,-0.00699,80.0,Stratford_diatance,3645.29956769729,Mile End Park Pavilion_diatance,1750.0781363369967,Canary Wharf Pier_diatance,1564.570370387066,14392.0
"Hoxton Station, Hoxton",539,51.531091,-0.075901,9.0,Liverpool Street_diatance,1460.2749181299928,Victoria Park St Agnes Gate_diatance,1804.2894887443094,Tower Millennium Pier_diatance,2656.6296018569224,15473.0
"Albany Street, The Regent's Park",540,51.528302,-0.144466,116.0,Euston_diatance,690.8386823370257,The Regent's Park Chester Gate_distance,123.58161889448341,Embankment Pier_diatance,2860.751989791821,4780.0
"Green Park Station, Mayfair",541,51.506613,-0.142844,158.0,Victoria_diatance,1121.5964334880073,Green Park Devonshire Gates_diatance,165.25727302829722,Westminster Pier_diatance,1467.4281917473838,1810.0
"Salmon Lane, Limehouse",542,51.514115,-0.033828,91.0,Fenchurch Street_diatance,3092.282870947843,Mile End Park Pavilion_diatance,389.61328565426817,Canary Wharf Pier_diatance,1051.5265247900973,20615.0
"Lansdowne Walk, Ladbroke Grove",543,51.509591,-0.204666,9.0,Paddington_diatance,2094.991504171611,Holland Park Duchess of Bedford_diatance,839.670914896101,Cadogan Pier_diatance,3985.1027790945827,8528.0
"Percival Street, Finsbury",544,51.526153,-0.102208,28.0,Kings Cross_diatance,1615.9745224419598,Lincoln's Inn Fields South_distance,1516.858207534896,Blackfriars Pier_diatance,1729.4491790183802,20244.0
"Arlington Road, Camden Town",545,51.539957,-0.145246,37.0,Euston_diatance,1455.7731331681023,The Regent's Park St. Mark's Gate_distance,616.7507617423198,Embankment Pier_diatance,4022.9879215431083,12410.0
"New Fetter Lane, Holborn",546,51.517428,-0.107987,14.0,Blackfriars_diatance,734.2001943122684,Lincoln's Inn Fields South_distance,601.1209263621436,Blackfriars Pier_diatance,900.3824965571744,2733.0
"East India DLR, Blackwall",547,51.509474,-0.002275,199.0,Stratford_diatance,3584.7235426258844,Mile End Park Pavilion_diatance,2023.6482949943459,Canary Wharf Pier_diatance,1893.9320370518183,14392.0
"Westminster Bridge Road, Elephant & Castle",548,51.498386,-0.107913,11.0,Waterloo_diatance,639.2854425145667,Geraldine Mary Harmsworth Park North_diatance,143.68268337731055,London Eye - Waterloo Pier_diatance,1034.9436647431044,15530.0
"Gaywood  Street, Elephant & Castle",549,51.49605,-0.104193,33.0,Waterloo East_diatance,984.0858481468604,Geraldine Mary Harmsworth Park East_diatance,128.38750420065776,London Eye - Waterloo Pier_diatance,1394.399285846623,12715.0
"Harford Street, Mile End",550,51.521564,-0.039264,41.0,Fenchurch Street_diatance,2928.024839439749,Mile End Park Solebay Street_diatance,250.41613195048663,Canary Wharf Pier_diatance,1959.3993345346153,26250.0
"Import Dock, Canary Wharf",551,51.505772,-0.016460175,46.0,Stratford_diatance,4091.388563558249,Mile End Park Pavilion_diatance,1471.8059912056226,Canary Wharf Pier_diatance,853.9749702882917,4318.0
"Watney Street, Shadwell",552,51.511542,-0.056667,30.0,Fenchurch Street_diatance,1497.1527443565976,Mile End Park Football Pitch_diatance,1702.9307092842357,Tower Bridge Quay_diatance,1320.363241729626,47510.0
"Regent's Row , Haggerston",553,51.535678,-0.062546,125.0,Liverpool Street_diatance,2332.6273746497445,Victoria Park St Agnes Gate_diatance,784.7666131900758,Tower Millennium Pier_diatance,3354.950276623477,11312.0
"Aberfeldy Street, Poplar",554,51.513548,-0.005659,68.0,Stratford_diatance,3133.291707454541,Mile End Park Pavilion_diatance,1670.4763559699024,Canary Wharf Pier_diatance,1848.9898683035542,11123.0
"Heron Quays DLR, Canary Wharf",556,51.502661,-0.021596,38.0,Fenchurch Street_diatance,4042.986931088219,Mile End Park Pavilion_diatance,1607.4769571019203,Canary Wharf Pier_diatance,570.7969369213272,35150.0
"King Edward Street, St Pauls",557,51.51601,-0.0985,4.0,Blackfriars_diatance,580.8880520755405,Lincoln's Inn Fields South_distance,1224.6329744113648,Blackfriars Pier_diatance,622.7832011307688,1021.0
"Page Street, Westminster",558,51.493978,-0.127554,55.0,Vauxhall_diatance,954.279628571905,St. James's Park Storey's Gate_distance,843.3199649431333,Millbank Millennium Pier_diatance,314.6657824685432,38122.0
"Abbotsbury Road, Holland Park",559,51.501391,-0.205991,33.0,Paddington_diatance,2665.4243933014923,Holland Park Abbotsbury Gate_diatance,83.0680309507414,Cadogan Pier_diatance,3432.6309460839534,5099.0
"Ladbroke Grove Central, Ladbroke Grove",560,51.511624,-0.205921,24.0,Paddington_diatance,2098.4964403186873,Holland Park Duchess of Bedford_diatance,1081.6707619378567,Cadogan Pier_diatance,4212.503714293847,8528.0
"Rectory Square, Stepney",561,51.518369,-0.043371,30.0,Fenchurch Street_diatance,2538.1970318477097,Mile End Park Football Pitch_diatance,599.8414317587359,Nelson Dock Pier_diatance,1740.7271987428414,20529.0
"Bury Place, Holborn",562,51.51746,-0.12335,12.0,Charing Cross_diatance,1107.6365865030907,Lincoln's Inn Fields West_distance,409.8895430324895,Embankment Pier_diatance,1173.9123211904275,14982.0
"Preston's Road, Cubitt Town",563,51.499286,-0.009152,53.0,Stratford_diatance,4731.283278251677,Mile End Park Pavilion_diatance,2352.239685903291,Canary Wharf Pier_diatance,1508.3509118909387,16980.0
"Somerset House, Strand",564,51.509943,-0.117619,58.0,Charing Cross_diatance,466.56251782988187,Lincoln's Inn Fields South_distance,641.7179957876712,Festival Pier_diatance,327.3554473803697,2977.0
"Selby Street, Whitechapel",565,51.521905,-0.063386,22.0,Liverpool Street_diatance,1335.7622842961089,Victoria Park Bonner Gate_diatance,1653.5667559315882,Tower Bridge Quay_diatance,1905.3045198514121,17802.0
"Westfield Ariel Way, White City",566,51.509158,-0.224103,120.0,Paddington_diatance,3383.74428842885,Holland Park Abbotsbury Gate_diatance,1598.414822036905,Putney Pier_diatance,4688.650726550861,4871.0
"Bishop's Bridge Road West, Bayswater",568,51.51616,-0.18697,83.0,Paddington_diatance,704.5916695655309,Kensington Gardens Black Lion Gate_diatance,675.640832546247,Cadogan Pier_diatance,3970.6074399497274,27046.0
