name,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_min_rail_distance,beta_min_park_distance,beta_min_pier_distance,beta_population_density,se_Intercept,se_min_rail_distance,se_min_park_distance,se_min_pier_distance,se_population_density,t_Intercept,t_min_rail_distance,t_min_park_distance,t_min_pier_distance,t_population_density,p_Intercept,p_min_rail_distance,p_min_park_distance,p_min_pier_distance,p_population_density,sumW
"Exhibition Road, Knightsbridge",-0.174554,51.499917,0.685520892,0.511570137,0.398091949,0.287428944,0.450129822,0.121180196,0.000172353,0,-1.038867111,0,1.303681416,0,0.454200993,0.333958705,0.523489454,0.480696737,0.141491984,0,-3.110765181,0,2.71206629,0,0.085279911,0.001933279,0.854377707,0.006832254,0.521623547,22.55518013
"St. John's Park, Cubitt Town",-0.009506,51.496454,-0.294502687,-0.00821279,0.032383928,-0.326886615,0.175172018,0.351989755,0.00119093,0,0,0,0,0,0.377009124,0.229428901,0.16060104,0.381880016,0.249512807,0,0,0,0,0,0.823531115,0.608016385,0.911530713,0.117762763,0.527088042,27.37967932
"St Martins Close, Camden Town",-0.138535,51.538792,-0.391534725,-0.521300809,-0.077100217,-0.314434508,0.53266125,0.104782794,0.000171878,0,0,0,0,0,0.737545497,0.593758116,0.236091693,0.362393495,0.136464278,0,0,0,0,0,0.722218001,0.853623408,0.604852378,0.645449076,0.532024169,22.01325773
"Jubilee Crescent, Cubitt Town",-0.007542,51.493381,-0.226580261,0.073735236,-0.118367952,-0.108212309,0.174811369,0.162400109,3.60E-05,0,0,0,0,0,0.351195004,0.211721725,0.155196574,0.385149445,0.250180165,0,0,0,0,0,0.846446008,0.608190678,0.869196531,0.122649953,0.536982158,26.07211749
"Mallory Street, Marylebone",-0.166304359,51.52505151,-0.333315503,-0.487359485,0.037901827,-0.37121733,0.263722832,0.187142697,0.000518951,0,0,0,0,0,0.678815013,0.377999514,0.442907361,0.251199596,0.158011914,0,0,0,0,0,0.853039526,0.500969059,0.354919502,0.803626451,0.537636268,27.24413676
"Hollybush Gardens, Bethnal Green",-0.057133,51.527607,-0.333315503,-0.418293999,0.033555096,-0.366870598,0.264461495,0.08224754,0.000174752,0,0,0,0,0,0.324725261,0.785661139,0.584330099,0.313561751,0.13456138,0,0,0,0,0,0.998363737,0.589075126,0.412877597,0.742393031,0.538289568,23.32236216
"Wormwood Street, Liverpool Street",-0.082422399,51.51615461,-0.081032205,0.167971711,-0.203868834,0.12283663,0.300684271,0.075300069,1.77E-05,0,0,0,0,0,0.51737954,0.742212236,0.317943213,0.405943008,0.143541977,0,0,0,0,0,0.435612373,0.626354796,0.366453114,0.389929308,0.53899347,26.578851
"Albert Bridge Road, Battersea Park",-0.163347594,51.47439218,0.481753613,0.355372356,0.254559275,0.227194338,0.406985614,0.179004539,0.000182265,0,0,0,0,0,0.334058525,0.257164964,0.251121062,0.359197017,0.125400057,0,0,0,0,0,0.348959878,0.773754542,0.099576247,0.688986303,0.539811226,23.56441191
"Paddington Street, Marylebone",-0.154701411,51.52058381,-0.245986669,-0.413355843,-0.147374379,-0.09861229,0.310682895,0.074170574,1.12E-05,0,0,-0.949929205,0,0,0.392976233,0.604369912,0.460074548,0.44856744,0.143059143,0,0,-2.064728878,0,0,0.166369183,0.063486769,0.039275315,0.166509795,0.548697395,25.5327577
"Devonshire Square, Liverpool Street",-0.079684557,51.51646835,-0.459457151,-0.195638428,-0.093000256,-0.366456895,0.300712531,0.076232896,0.00015951,0,0,0,0,0,0.471308291,0.661563897,0.340946184,0.37093091,0.137939557,0,0,0,0,0,0.50360452,0.509028577,0.383117467,0.394843023,0.549840572,26.55043959
"South Quay East, Canary Wharf",-0.016251,51.50196,-0.081032205,0.034333468,0.099169951,-0.180202155,0.178036803,0.064470207,3.18E-05,0,0,0,0,0,0.358244456,0.221684133,0.152990459,0.365428266,0.237333761,0,0,0,0,0,0.892397138,0.635086443,0.934176096,0.105727255,0.550316764,29.18308093
"Clapham Road, Lingham Street, Stockwell",-0.123670736,51.47143307,-0.35272191,-0.248714674,-0.123155851,-0.229566059,0.184473877,0.066927745,5.39E-05,0,0,0,0,0,0.342364045,0.410916862,0.274422998,0.586136809,0.172646952,0,0,0,0,0,0.720774224,0.594493798,0.892757596,0.71761591,0.550495695,22.63984233
"Westbridge Road, Battersea",-0.170329317,51.47768469,-0.255689872,-0.287630477,0.053053359,-0.308743232,0.399026743,0.139917437,0.000239724,0,0,0,0,0,0.433784852,0.239318261,0.247492678,0.47479967,0.113522309,0,0,0,0,0,0.615145469,0.662879935,0.149466715,0.91120866,0.551912815,21.73110613
"Kensington Town Hall, Kensington",-0.194392952,51.50194596,-0.245986669,-0.398773228,0.090809833,-0.336796502,0.400038657,0.05273103,8.86E-05,0,-0.794239785,0,0,0,0.539490028,0.301689816,0.368157102,0.227818624,0.130003375,0,-2.632637044,0,0,0,0.315829197,0.00863839,0.360246358,0.149726278,0.554372964,23.53649741
"Clarkson Street, Bethnal Green",-0.059091,51.528692,-0.362425114,-0.444548508,0.052594901,-0.415020014,0.25584276,0.099498778,0.000281004,0,0,0,0,0,0.306939144,0.749318872,0.514480808,0.398328297,0.140935866,0,0,0,0,0,0.959552041,0.570037173,0.374123352,0.741601675,0.5549692,22.24829397
"Upper Bank Street, Canary Wharf",-0.017676,51.503083,1.452073989,1.593632813,0.373782986,1.078291003,0.179002337,0.184240627,0.004280148,0,0,0,0,0,0.363251587,0.224338933,0.153619886,0.364667368,0.236036184,0,0,0,0,0,0.912219944,0.64566521,0.952053727,0.103969993,0.558400958,28.82191341
"Ferndale Road, Brixton",-0.11578197,51.464019,0.045109444,0.269847687,0.014772469,0.030336975,0.219372094,0.179614996,3.27E-06,0,0,0,0,0,0.28071587,0.406792406,0.248513588,0.538933363,0.178390751,0,0,0,0,0,0.805961527,0.650003498,0.924757186,0.89247603,0.558499954,19.75946292
"Globe Town Market, Bethnal Green",-0.047548,51.528869,-0.071329001,-0.24653872,0.129568413,-0.200897414,0.212791357,0.086084074,5.53E-05,0,0,0,0,0,0.338471448,0.602878606,0.491770781,0.298083509,0.166890216,0,0,0,0,0,0.335159042,0.978936881,0.562295664,0.406396214,0.558511014,22.70993519
"Pott Street, Bethnal Green",-0.058005,51.527152,-0.071329001,-0.159663776,-0.034794046,-0.036534955,0.251916822,0.084608073,1.79E-06,0,0,0,0,0,0.326405447,0.789677483,0.590986522,0.311921701,0.132053724,0,0,0,0,0,0.992418428,0.613190114,0.465269221,0.764991648,0.562206446,24.00608496
"Sidney Road, Stockwell",-0.11902256,51.469202,-0.207173854,-0.04487744,-0.085335401,-0.121838452,0.194911264,0.084753238,2.00E-05,0,0,0,0,0,0.317482922,0.413177034,0.261845813,0.566156525,0.174916861,0,0,0,0,0,0.831288938,0.718357876,0.946863257,0.887572253,0.563318104,22.14291811
"Great Tower Street, Monument",-0.082989638,51.51048489,0.03540624,0.273513848,0.256105218,-0.220698978,0.356433207,0.113273435,9.33E-05,0,0,0,0,0,0.853880852,0.69798191,0.241054752,0.453705251,0.142529719,0,0,0,0,0,0.129100965,0.659016692,0.440237693,0.073766632,0.563855522,18.19752033
"Saltoun Road, Brixton",-0.11537509,51.460232,0.569082447,0.827456992,0.109024955,0.460057492,0.227115015,0.310876764,0.001842232,0,0,0,0,0,0.269700444,0.40881472,0.247688987,0.546654136,0.178160852,0,0,0,0,0,0.745088113,0.572199594,0.900765377,0.859743957,0.564016686,17.72673165
"Nesham Street, Wapping",-0.06691,51.507131,-0.19747065,0.123685307,0.115914677,-0.313385327,0.285784185,0.110156136,0.000181662,0,0,0,0,0,0.352361609,0.331832074,0.262790436,0.497107489,0.124325029,0,0,0,0,0,0.397084468,0.779401482,0.791627346,0.335100939,0.565470589,23.80266972
"Braham Street, Aldgate",-0.073537654,51.51423368,-0.110141816,0.265831346,-0.131242363,0.021100547,0.312902335,0.219801469,2.14E-06,0,0,0,0,0,0.455761346,0.460191362,0.450755882,0.370236571,0.142475777,0,0,0,0,0,0.430832006,0.944982829,0.927824163,0.270165677,0.567057422,21.85896637
"Woodstock Street, Mayfair",-0.147301667,51.51410514,-0.27509628,-0.349537067,-0.027119539,-0.247976741,0.11483725,0.128339749,0.000138107,0,0,0,0,0,0.385019999,0.533743922,0.429248586,0.33563997,0.140839372,0,0,0,0,0,0.464363702,0.228396675,0.199226809,0.440383533,0.5678445,24.32922272
"Prince Consort Road, Knightsbridge",-0.176415994,51.49980661,-0.343018706,-0.505393308,0.399965155,-0.742983861,0.467431236,0.107805446,0.000994045,0,-0.979103471,0,0.880706426,0,0.417430243,0.326337741,0.47375565,0.391184092,0.138834239,0,-3.000276551,0,2.251386095,0,0.152834328,0.002782361,0.845175248,0.024635837,0.568968275,24.31629849
"Stebondale Street, Cubitt Town",-0.009205,51.489096,0.229470316,0.618626807,0.121280632,0.108189684,0.174217158,0.147020276,3.14E-05,0,0,0,0,0,0.346518639,0.195361294,0.154034019,0.407343822,0.255567991,0,0,0,0,0,0.884932778,0.60362992,0.800173841,0.136864036,0.570192293,23.35534867
"Marylebone Lane, Marylebone",-0.148105415,51.51475963,0.413831187,0.315431372,-0.045924441,0.459755628,0.131558668,0.117010781,0.000421788,0,0,0,0,0,0.390237948,0.536246683,0.435755615,0.350771464,0.138249583,0,0,0,0,0,0.538308819,0.114630825,0.223060483,0.282644811,0.573627585,24.95482569
"St. Katharine's Way, Tower",-0.070542,51.505697,0.064515852,0.446683514,0.182601239,-0.118085387,0.260038911,0.267818626,9.26E-05,0,0,0,0,0,0.405295481,0.356551942,0.236927044,0.540571679,0.12793299,0,0,0,0,0,0.390526534,0.753740801,0.807821053,0.346241415,0.573645602,23.23630359
"Dock Street, Wapping",-0.068161981,51.50978602,-0.090735409,0.159581294,0.186310988,-0.277046397,0.295342902,0.122678269,0.00016266,0,0,0,0,0,0.342376714,0.343356785,0.311641549,0.421854479,0.123638025,0,0,0,0,0,0.468359886,0.518572361,0.500483448,0.208576669,0.573863977,23.47919675
"Lindfield Street, Poplar",-0.020467,51.513757,0.025703037,-0.034548739,0.182290701,-0.156587665,0.126507427,0.095540772,3.81E-05,0,0,0,0,0,0.471986281,0.302702835,0.20437952,0.343019221,0.215871069,0,0,0,0,0,0.981540039,0.983012038,0.595729009,0.288121168,0.57492726,26.63380889
"Crawford Street, Marylebone",-0.157183945,51.52026,-0.081032205,-0.192798564,-0.151092822,0.070060618,0.321857421,0.120989985,1.02E-05,0,0,-1.095710576,0,0,0.423154579,0.580069339,0.452563095,0.403651386,0.150430239,0,0,-2.421122243,0,0,0.132963152,0.052268806,0.015697596,0.150479996,0.576158042,26.1656877
"Wandsworth Rd, Isley Court, Wandsworth Road",-0.141812513,51.46925984,-0.178064242,-0.185728613,0.116483529,-0.294547772,0.300382693,0.102962316,0.000147603,0,0,0,0,0,0.233024104,0.335225884,0.249177196,0.480164003,0.159372023,0,0,0,0,0,0.447113946,0.183394534,0.907830502,0.416115362,0.576168953,23.32182606
"Twig Folly Bridge, Mile End",-0.042744,51.530326,-0.071329001,-0.310601491,0.176782415,-0.248111416,-0.027985643,0.175097038,0.000210616,0,0,0,0,0,0.374991594,0.490364714,0.415178837,0.307356229,0.17499896,0,0,0,0,0,0.13529722,0.678363739,0.600004049,0.282936565,0.578790661,22.97264552
"Wapping High Street, Wapping",-0.06797,51.504904,0.180954297,0.478900668,0.288561834,-0.107607538,0.26664268,0.197237841,4.71E-05,0,0,0,0,0,0.372447694,0.340007433,0.237064455,0.54908966,0.126502023,0,0,0,0,0,0.419644123,0.926973946,0.901740874,0.380805114,0.579847804,24.02464517
"St John's Crescent, Brixton",-0.11317995,51.466232,-0.265393076,-0.029571298,-0.025037245,-0.240355831,0.212124989,0.166972739,0.000184826,0,0,0,0,0,0.310669882,0.458366651,0.258429154,0.602287898,0.184150742,0,0,0,0,0,0.976920643,0.921152183,0.98764899,0.881154237,0.580635485,19.36138277
"East Ferry Road, Cubitt Town",-0.014409,51.49447,-0.343018706,-0.087474364,0.017422673,-0.360441379,0.175557238,0.075294144,0.000152107,0,0,0,0,0,0.334638382,0.194909136,0.150559025,0.396832502,0.249302713,0,0,0,0,0,0.916665905,0.610444257,0.812642217,0.125279558,0.580819024,26.31301379
"Binfield Road, Stockwell",-0.122831913,51.47250956,0.064515852,0.19963133,-0.063709489,0.128225341,0.169686978,0.060046507,1.49E-05,0,0,0,0,0,0.360856947,0.422580571,0.280015835,0.61249445,0.168456769,0,0,0,0,0,0.741632343,0.657487072,0.917041133,0.757420748,0.582589619,22.84486072
"Saunders Ness Road, Cubitt Town",-0.0090011,51.487129,0.928100986,1.360647078,0.207546073,0.720554913,0.173463754,0.196722729,0.002104667,0,0,0,0,0,0.336008309,0.184583931,0.15122705,0.410134981,0.253734549,0,0,0,0,0,0.91151096,0.609717765,0.767865506,0.141783501,0.582891354,22.36229358
"Prince of Wales Drive, Battersea Park",-0.159169801,51.47515398,0.345908761,0.224383438,0.258323721,0.087585039,0.385119881,0.097699558,1.22E-05,0,0,0,0,0,0.334199661,0.30042604,0.324574553,0.379236868,0.139708353,0,0,0,0,0,0.253537454,0.832150858,0.113654825,0.724859546,0.584387674,21.20146498
"London Fields, Hackney Central",-0.058826101,51.54119,0.355611964,0.198257134,0.122433771,0.233178193,0.260706629,0.258942365,0.000340879,0,0,0,0,0,0.358780421,0.437691077,0.23388618,0.406463801,0.161465358,0,0,0,0,0,0.678960896,0.796004074,0.242918768,0.696828404,0.587011969,20.27433936
"Ada Street, Hackney Central",-0.060291813,51.53571683,-0.100438612,-0.277076348,0.087760634,-0.188199246,0.274241806,0.119919482,7.29E-05,0,0,0,0,0,0.310870297,0.568700285,0.301667613,0.448930583,0.16299075,0,0,0,0,0,0.702873854,0.676085586,0.296898291,0.661000244,0.592456407,23.80437998
"Pennington Street, Wapping",-0.065006,51.508622,-0.294502687,0.023405926,-0.027932253,-0.266570435,0.296061256,0.156480817,0.000207788,0,0,0,0,0,0.313867626,0.319107968,0.276349983,0.4485848,0.121747927,0,0,0,0,0,0.38843092,0.753854066,0.775871386,0.325486401,0.593803299,24.75198007
"Broadley Terrace, Marylebone",-0.165668686,51.52456169,-0.343018706,-0.535752523,-0.129128918,-0.213889788,0.260822331,0.104173162,7.90E-05,0,0,0,0,0,0.676019091,0.387623093,0.454830933,0.250486315,0.16220675,0,0,0,0,0,0.775447259,0.535841625,0.310259294,0.827798832,0.59381624,26.58055455
"Jubilee Plaza, Canary Wharf",-0.020068,51.50357,2.7717097,2.840918115,0.266004666,2.505705034,0.180997579,0.09650301,0.009868994,0,0,0,0,0,0.325876401,0.203116549,0.145400093,0.361875809,0.229748615,0,0,0,0,0,0.990868648,0.673774904,0.919030025,0.101533138,0.594492802,28.42057542
"Howick Place, Westminster",-0.138733562,51.49675303,-0.333315503,-0.418295508,0.080751718,-0.414067221,0.339133206,0.110738705,0.000319233,0,0,0,0.810896564,0,0.701810059,0.566451038,0.403950647,0.376270138,0.135369554,0,0,0,2.155091468,0,0.136744545,0.072613891,0.125623617,0.031456962,0.595761712,24.50744512
"Bow Church Station, Bow",-0.018703,51.528169,-0.04221939,-0.086005174,0.144877219,-0.187096609,0.426362901,0.174162948,0.000118857,2.033693632,-2.646690498,-1.452301447,-1.528685059,0,0.50303155,0.341734134,0.284420268,0.33935498,0.201124139,4.042874913,-7.744881859,-5.106181274,-4.504678433,0,5.80E-05,2.94E-14,4.13E-07,7.65E-06,0.597113332,24.94586117
"South Wharf Road, Paddington",-0.175810943,51.51733558,-0.294502687,-0.484383853,-0.586935047,0.29243236,0.452022515,0.166197401,0.000271815,0,1.275111379,-1.243779824,0,0,0.909961493,0.404360016,0.473988415,0.363447369,0.175742142,0,3.153406198,-2.624072202,0,0,0.626305019,0.001674951,0.008856695,0.70973244,0.59723918,26.88167432
"Driffield Road, Old Ford",-0.037366,51.534137,0.11303187,-0.124646937,0.18228146,-0.06924959,0.178764338,0.098590748,7.74E-06,0,0,-0.718576305,0,0,0.406638501,0.315254824,0.318494203,0.288110742,0.167533965,0,0,-2.256167608,0,0,0.383243898,0.242484901,0.024333486,0.727409379,0.601207241,23.4493438
"Hermitage Court, Wapping",-0.063531,51.504719,-0.323612299,-0.079069722,0.209256176,-0.532868475,0.28545673,0.122108938,0.00059818,0,0,0,0,0,0.341461093,0.324157672,0.255149837,0.543581148,0.126501148,0,0,0,0,0,0.361013772,0.820153352,0.91765332,0.391411181,0.602053239,23.97707578
"Pritchard's Road, Bethnal Green",-0.06142,51.532091,-0.022812982,-0.126621916,0.058415453,-0.081228435,0.255357418,0.089155122,9.43E-06,0,0,0,0,0,0.276870812,0.685426844,0.368986741,0.496501685,0.150700736,0,0,0,0,0,0.764097292,0.646287478,0.380545268,0.691636255,0.602650158,25.27676425
"Islington Green, Angel",-0.102757578,51.53638435,0.656411281,0.887462775,0.12091786,0.53549342,0.466146973,0.225248292,0.001430771,0,0,0,0,0,0.308514569,0.355686,0.314608777,0.384957766,0.150808355,0,0,0,0,0,0.416468714,0.41842799,0.772844612,0.655889413,0.604036498,22.77262464
"Derry Street, Kensington",-0.191462381,51.50136494,-0.158657835,-0.362229384,0.301042527,-0.459700362,0.398699732,0.071010176,0.000231193,0,-0.868182688,0,0,0,0.4935646,0.310740275,0.369673534,0.229243969,0.121674412,0,-2.793917485,0,0,0,0.213771245,0.005333788,0.452398007,0.207321277,0.607664126,25.04459639
"Bishop's Bridge Road West, Bayswater",-0.18697,51.51616,-0.003406575,-0.103880481,-0.139977351,0.136570776,0.379973449,0.354582089,0.000211094,0,0.535811524,-1.91802787,0,0,1.325690684,0.265023153,0.604116069,0.617508247,0.197805596,0,2.021753637,-3.174932714,0,0,0.115756422,0.043539321,0.001556991,0.227851475,0.608584967,23.76537357
"Maida Vale, Maida Vale",-0.18348604,51.529857,0.316799149,0.213793506,-0.128149536,0.444948686,-0.006314266,0.22458985,0.000983269,0,0,0,0,0,1.084549907,0.376355095,0.417538985,0.471067165,0.166413538,0,0,0,0,0,0.424227953,0.268968679,0.930698317,0.424810588,0.608964004,21.50791946
"Southampton Street, Strand",-0.121723604,51.51070161,-0.110141816,-0.184401798,0.159579129,-0.269720945,0.500128662,0.076346128,8.66E-05,0,0,0,0,0,0.607479303,1.184973261,0.406159527,1.283992535,0.136308025,0,0,0,0,0,0.363968704,0.846215058,0.582214768,0.653567376,0.609656265,25.94687342
"Wynne Road, Stockwell",-0.11268674,51.469217,-0.343018706,-0.115614517,-0.06952509,-0.273493616,0.197874625,0.142638165,0.000192987,0,0,0,0,0,0.324604427,0.50402905,0.254438253,0.651559966,0.175240682,0,0,0,0,0,0.983075365,0.951630185,0.95574195,0.809828107,0.609802123,20.32683692
"Mudchute DLR, Cubitt Town",-0.014582,51.490645,-0.226580261,0.100285263,0.104606054,-0.331186315,0.172977015,0.111173522,0.000205229,0,0,0,0,0,0.321095039,0.176201715,0.147305863,0.407752133,0.248961831,0,0,0,0,0,0.951148409,0.611520824,0.747341578,0.138282396,0.610651302,24.22628242
"Simpson Street, Clapham Junction",-0.17070367,51.47084722,-0.022812982,-0.077583302,-0.024471558,0.001658576,0.429809513,0.094604694,4.22E-09,0,0,0,0,0,0.358263642,0.246712398,0.179629423,0.385177258,0.113876169,0,0,0,0,0,0.672190267,0.586043032,0.211363493,0.833604342,0.616216004,25.20399345
"Mostyn Grove, Bow",-0.025492,51.530535,-0.372128318,-0.448013967,-0.197351548,-0.17477677,0.406731734,0.167458593,9.81E-05,1.402852937,-2.628265826,-2.012969372,-1.480646553,0,0.463957676,0.343299636,0.353523574,0.340460832,0.19101361,3.023665756,-7.655894591,-5.694017369,-4.348948287,0,0.002578323,5.62E-14,1.75E-08,1.55E-05,0.616935354,25.99145048
"Liverpool Road (N1 Centre), Angel",-0.106992706,51.53450449,-0.139251427,-0.019224757,-0.155061219,0.015809792,0.454152043,0.105409681,4.38E-07,0,0,0,0,0,0.307169675,0.447638198,0.348010223,0.490515404,0.15255387,0,0,0,0,0,0.561440021,0.418455173,0.961748009,0.520589778,0.617787553,24.79193382
"Leman Street, Aldgate",-0.06954201,51.51236389,0.258579927,0.526125686,0.047788297,0.21079163,0.298766302,0.070539384,4.82E-05,0,0,0,0,0,0.382508463,0.422954825,0.466763555,0.423102098,0.132124574,0,0,0,0,0,0.620031607,0.489107553,0.522821025,0.208911151,0.618827614,21.86749072
"Clapham Common Station, Clapham Common",-0.13922146,51.461388,0.831068949,0.965151535,0.055673207,0.775395741,0.286037022,0.182546259,0.002183831,0,0,0,0,0,0.235367474,0.311996996,0.239319861,0.526484877,0.155845602,0,0,0,0,0,0.606293164,0.210785501,0.924574394,0.649668651,0.622568241,21.35072801
"Cleveland Gardens, Bayswater",-0.183118788,51.515607,-0.187767446,-0.383529808,0.119620329,-0.307387775,0.410131027,0.068509154,9.92E-05,0,0.646839546,-1.63035081,0,0,1.086626206,0.286809312,0.53871261,0.502746469,0.204317207,0,2.255294788,-3.026383233,0,0,0.597723735,0.024388436,0.002555528,0.976836858,0.624002559,23.71136816
"Lightermans Road, Millwall",-0.020157,51.499041,0.423534391,0.572458071,0.123939484,0.299594906,0.177374767,0.04716347,6.20E-05,0,0,0,0,0,0.298596489,0.17918735,0.140762237,0.382700919,0.236090576,0,0,0,0,0,0.957946224,0.641820403,0.79813093,0.11125189,0.624666531,27.65535431
"Heron Quays DLR, Canary Wharf",-0.021596,51.502661,-0.284799484,-0.195859517,0.334123406,-0.61892289,0.180393557,0.08216669,0.000496783,0,0,0,0,0,0.306811156,0.189927718,0.141670397,0.370426446,0.230274854,0,0,0,0,0,0.925138307,0.674388206,0.872397852,0.101273915,0.627223003,27.59909494
"Charlotte Terrace, Angel",-0.112721065,51.53639219,-0.343018706,-0.174331825,-0.114692868,-0.228325838,0.410014419,0.140449637,0.000131769,0,0,0,0,0,0.295135507,0.438129093,0.37197787,0.485720009,0.156113162,0,0,0,0,0,0.531165538,0.528445314,0.978148902,0.614373918,0.627675165,24.13475452
"Bethnal Green Garden, Bethnal Green",-0.055312,51.52568,-0.051922593,-0.139543205,-0.109012467,0.057089873,0.257948949,0.074998841,3.80E-06,0,0,0,0,0,0.486364935,1.149202402,0.955767094,0.350501286,0.137770709,0,0,0,0,0,0.895434391,0.827135542,0.719783022,0.772708805,0.631123997,22.55819112
"Millharbour, Millwall",-0.019355,51.496137,-0.255689872,-0.056260375,0.085207008,-0.34089688,0.17474733,0.069017674,0.000123041,0,0,0,0,0,0.303266674,0.174793641,0.142584635,0.395345892,0.241661569,0,0,0,0,0,0.987634152,0.622690487,0.764306704,0.122514753,0.631184136,26.57458399
"Cloudesley Road, Angel",-0.109025404,51.53440868,-0.090735409,0.046004722,-0.14673662,0.056001212,0.439391191,0.075614226,3.69E-06,0,0,0,0,0,0.313847055,0.487377821,0.402696333,0.561728312,0.154571595,0,0,0,0,0,0.590610985,0.450615373,0.905990984,0.530703452,0.631722501,24.41235872
"Chapel Place, Marylebone",-0.147203711,51.51530805,-0.19747065,-0.28869551,-0.100809476,-0.096661174,0.107685198,0.160449271,2.83E-05,0,0,0,0,0,0.387049633,0.528839375,0.438541073,0.354521391,0.135757999,0,0,0,0,0,0.639441502,0.206464068,0.357229544,0.47102423,0.636057184,24.72343726
"Eastbourne Mews, Paddington",-0.179135079,51.51641749,-0.294502687,-0.49320491,-0.299833862,0.005331174,0.43421994,0.136783519,6.94E-08,0,1.108015792,-1.282422204,0,0,1.083659354,0.373443274,0.515680429,0.464681813,0.201150518,0,2.967025703,-2.486854516,0,0,0.549798641,0.003097917,0.013093759,0.447721111,0.636185786,24.3676429
"Regent's Row , Haggerston",-0.062546,51.535678,0.277986334,0.250413554,0.280397856,-0.002411521,0.261795305,0.433075042,1.04E-07,0,0,0,0,0,0.322228371,0.670079358,0.317350104,0.551544362,0.161716269,0,0,0,0,0,0.75087236,0.786345629,0.42192561,0.777508534,0.638263696,24.31122416
"Kings Gate House, Westminster",-0.137598896,51.49769846,-0.362425114,-0.48163583,0.327147364,-0.689572477,0.363622031,0.093191158,0.00071652,0,0,0,0,0,0.653974665,0.539627823,0.397847205,0.355437024,0.13459678,0,0,0,0,0,0.569331932,0.226013131,0.0511582,0.223575415,0.64213559,23.63360131
"Furze Green, Bow",-0.021345,51.519265,-0.013109778,-0.126710173,-0.075407696,0.062297918,-0.154718217,0.061163449,3.58E-06,0,0,0,0,0,0.469917103,0.312602577,0.210795487,0.30902098,0.209753092,0,0,0,0,0,0.768179381,0.644315851,0.663295716,0.855392765,0.643567489,27.09712869
"Fisherman's Walk West, Canary Wharf",-0.02296,51.50623,0.695224096,0.710342741,0.40794749,0.287276606,0.183350253,0.166734049,0.000263502,0,0,0,0,0,0.344718881,0.215948569,0.155084859,0.366386785,0.227311082,0,0,0,0,0,0.89330428,0.750714116,0.960023155,0.105363285,0.643740278,25.90866275
"Finsbury Circus, Liverpool Street",-0.086685542,51.51707521,-0.255689872,-0.034861443,-0.350144344,0.094454472,0.19250246,0.12930942,2.02E-05,0,0,0,0,0,0.44798859,0.727724368,0.308632705,0.463303131,0.14587481,0,0,0,0,0,0.41304973,0.719971553,0.496128544,0.597619199,0.646383716,27.4323187
"Lansdowne Drive, Hackney Central",-0.062806212,51.539834,-0.527379578,-0.64477667,0.070471145,-0.597850723,0.272641129,0.143524509,0.000929838,0,0,0,0,0,0.358682104,0.574989497,0.266506439,0.498678891,0.164619607,0,0,0,0,0,0.776361079,0.863319775,0.394501111,0.811707327,0.651282908,21.58014047
"Wells Street, Fitzrovia",-0.138072691,51.51734403,-0.148954631,-0.188893753,-0.110591611,-0.03836302,0.36025328,0.134032492,3.50E-06,0,0,0,0,0,0.351014578,0.460448611,0.477976516,0.337760516,0.130383652,0,0,0,0,0,0.815706029,0.829031177,0.874196634,0.469292653,0.652692084,22.39301263
"Cantrell Road, Bow",-0.022694,51.521564,0.074219055,-0.019587594,0.010057735,0.06416132,0.12506497,0.095405366,6.38E-06,0,0,0,0,0,0.474668993,0.325627134,0.225258705,0.311777493,0.212674849,0,0,0,0,0,0.982112073,0.988731738,0.988922806,0.951567768,0.654905491,26.83754621
"Denyer Street, Knightsbridge",-0.165101392,51.49358391,-0.158657835,-0.102069718,-0.29168058,0.133022745,0.253213928,0.144058627,4.63E-05,0,0,-0.85083378,0,0,0.401361459,0.225432175,0.429113198,0.433578076,0.123696876,0,0,-1.98277234,0,0,0.622819039,0.341720564,0.047739717,0.624940406,0.657691301,25.95076458
"Holland Park, Kensington",-0.200742,51.502319,-0.168361039,-0.455176793,-0.017234963,-0.151126075,0.371959006,0.204640162,9.82E-05,0,0,0,0,0,0.622251161,0.272108148,0.388453396,0.255438305,0.154738387,0,0,0,0,0,0.719558739,0.165179284,0.774307889,0.586049763,0.660029349,20.89926876
"Torrens Street, Angel",-0.105480698,51.53219984,-0.420644336,-0.320976273,-0.180889899,-0.239754438,0.448662816,0.064795479,5.66E-05,0,0,0,0,0,0.305180328,0.444964405,0.352294616,0.534767951,0.152022624,0,0,0,0,0,0.508777984,0.491265911,0.888953657,0.733432819,0.661712401,25.84621713
"Graham Street, Angel",-0.099981142,51.53266186,0.1906575,0.318858055,-0.08554862,0.276206121,0.443470451,0.131835122,0.000177427,0,0,0,0,0,0.31602946,0.407634571,0.336145065,0.442979913,0.157401001,0,0,0,0,0,0.434783443,0.478803015,0.716782076,0.887610809,0.665003912,24.59386715
"Spindrift Avenue, Millwall",-0.018716,51.49109,-0.129548224,0.187820441,0.241873502,-0.371421726,0.172798448,0.103705813,0.000236789,0,0,0,0,0,0.289653856,0.14993922,0.137672433,0.401203419,0.233470454,0,0,0,0,0,0.90632913,0.665564267,0.662527751,0.141062808,0.669255274,24.72106772
