name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_estimate,min_park_distance_estimate,min_pier_distance_estimate,population_density_estimate,localR2
"George Place Mews, Marylebone",403,51.51689296,-0.158249929,29.0,Marylebone_diatance,764.0,Hyde Park Marble Arch_diatance,531.0,Embankment Pier_diatance,2782.0,13849.0,-0.612475658865763,0.11574456535840079,-1.1145530629858862,0.010572074590467053,-0.2197240191242012,0.17644957255097313
"Palace Gate, Kensington Gardens",404,51.50204238,-0.184400221,283.0,Paddington_diatance,1753.0,Kensington Gardens Palace Gate_diatance,20.0,Cadogan Pier_diatance,2474.0,7318.0,-0.03010236292990867,-0.08800585687856655,-0.3956510387267935,-0.029202000314570216,-0.27425055524908193,0.19055410300503495
"Gloucester Road Station, South Kensington",405,51.49418566,-0.18267094,79.0,Paddington_diatance,2579.0,Kensington Gardens Queen Gate_diatance,846.0,Cadogan Pier_diatance,1693.0,11055.0,-0.00267523847768134,-0.09400775606283636,-0.3306314155610097,0.0049700099505586995,-0.2864839685530088,0.19248988626701133
"Sun Street, Liverpool Street",408,51.520009,-0.083935724,0.0,Liverpool Street_diatance,219.0,Lincoln's Inn Fields South_distance,2284.0,London Bridge City Pier_diatance,1455.0,6784.0,-0.14378032639497973,0.15595442765998382,0.07665667373465088,-0.13551595919782364,0.005508156821930346,0.08643860104270897
"Strata, Elephant & Castle",409,51.493146,-0.099828,91.0,Waterloo East_diatance,1410.0,Geraldine Mary Harmsworth Park East_diatance,537.0,Millbank Millennium Pier_diatance,1728.0,46000.0,-0.23881213003728421,0.10172630500476351,0.058122830831496455,-0.28871809906452184,0.020687242074072274,0.10917720184820034
"Edgware Road Station, Marylebone",410,51.519968,-0.169774,46.0,Marylebone_diatance,584.0,Hyde Park Victoria Gate_diatance,917.0,Embankment Pier_diatance,3650.0,19375.0,-0.5533227673348488,0.09870046856670495,-1.0216528862586804,0.029576001326259486,-0.23809561790933192,0.18069833513718228
"Rotherhithe Roundabout, Rotherhithe",411,51.499169,-0.055846029,65.0,Fenchurch Street_diatance,2065.0,Mile End Park Football Pitch_diatance,2596.0,Tower Bridge Quay_diatance,1438.0,13318.0,-0.06807854743462759,0.08760439507211207,0.017874548124373748,-0.06755263224053215,-0.034760771378265214,0.005405445945142379
"Cleaver Street, Kennington",412,51.488105,-0.110121,12.0,Vauxhall_diatance,918.0,Geraldine Mary Harmsworth Park West_diatance,831.0,Millbank Millennium Pier_diatance,1089.0,17983.0,-0.19373090913148264,0.09110367851236896,0.0331576353314577,-0.2361302061428666,-0.020711957618502152,0.10444995962676192
"Chelsea Bridge, Pimlico",419,51.485821,-0.149004,42.0,Victoria_diatance,1233.0,Battersea Park Sopwith Way_diatance,490.0,Battersea Power Station Pier_diatance,299.0,22133.0,-0.01679720912054915,-0.06147995478411146,-0.5790164812568341,0.311593626114974,-0.10574404107246418,0.15632066110966122
"Southwark Station 1, Southwark",420,51.504043,-0.105312,29.0,Waterloo East_diatance,331.0,Geraldine Mary Harmsworth Park North_diatance,798.0,Bankside Pier_diatance,790.0,11382.0,-0.27826738260154504,-0.0012778614639269259,0.03876097183186923,-0.2317115296178698,0.024678967711546346,0.14005600999545406
"Southwark Station 2, Southwark",421,51.504044,-0.104778,33.0,Waterloo East_diatance,368.0,Geraldine Mary Harmsworth Park North_diatance,809.0,Bankside Pier_diatance,762.0,11382.0,-0.2760437749780261,0.004284769284510015,0.04166398012965036,-0.23437231979441236,0.02610904688794473,0.1385314511258258
"Eaton Square (South), Belgravia",423,51.49456127,-0.15393398,28.0,Victoria_diatance,672.0,Hyde Park White Horse Gate_diatance,907.0,Battersea Power Station Pier_diatance,1306.0,10254.0,-0.3898282762066129,0.01257305748861984,-0.9445359009396807,0.09326691288343303,-0.16528115536808333,0.16230147523560193
"Ebury Bridge, Pimlico",424,51.490491,-0.149186,49.0,Victoria_diatance,744.0,Battersea Park Sopwith Way_diatance,1009.0,Battersea Power Station Pier_diatance,764.0,13181.0,-0.163830347670357,-0.039180561746139014,-0.705211872164349,0.21460564811073013,-0.12330038555720242,0.15685402962787748
"Vincent Street, Pimlico",426,51.493072,-0.129925,33.0,Vauxhall_diatance,934.0,St. James's Park Queen Anne's Gate_distance,914.0,Millbank Millennium Pier_diatance,390.0,40866.0,-0.040929272366274715,-0.06612270660113324,-0.20513052703325274,0.11660479511260984,-0.08623145706209448,0.14064956897316477
"Cheapside, Bank",427,51.51397065,-0.09294031,33.0,Cannon Street_diatance,447.0,Lincoln's Inn Fields South_distance,1619.0,Bankside Pier_diatance,637.0,1021.0,-0.2027548580278557,0.08483934120921334,0.0810584324547586,-0.1797864822079428,0.03042071970487425,0.1004066467379037
"Exhibition Road, Knightsbridge",428,51.499917,-0.174554,125.0,Paddington_diatance,1918.0,Hyde Park Alexandra Gate_diatance,218.0,Cadogan Pier_diatance,1982.0,4109.0,-0.21697912520747203,-0.033688702628219484,-0.6662850091819528,-0.00017279676457391434,-0.2986211731434561,0.18286834636783547
"South Parade, Chelsea",430,51.48902,-0.17524,21.0,Victoria_diatance,2270.0,Battersea Park Albert Gate_diatance,1258.0,Cadogan Pier_diatance,922.0,10752.0,-0.023462850351683454,-0.06812304324166438,-0.37306613006352246,0.07132107122863567,-0.3102627093234818,0.18694475793486098
"Crinan Street, King's Cross",431,51.534474,-0.122203,15.0,Kings Cross_diatance,243.0,The Regent's Park Chester Gate_distance,1808.0,Blackfriars Pier_diatance,3033.0,18269.0,-0.15560510175128248,0.0159961958105519,-0.026768010224204452,0.010127028223448948,-0.05437100362393919,0.10435781475631467
"Exhibition Road Museums 1, South Kensington",432,51.496468,-0.17379696,40.0,Victoria_diatance,2007.0,Hyde Park Alexandra Gate_diatance,604.0,Cadogan Pier_diatance,1601.0,8106.0,-0.16845025905922797,-0.04330291297365451,-0.600380728977666,0.01917482688784342,-0.3092513391101937,0.18303801379499818
"Wren Street, Holborn",433,51.524564,-0.116279,27.0,Kings Cross_diatance,998.0,Lincoln's Inn Fields West_distance,966.0,Blackfriars Pier_diatance,1879.0,23525.0,-0.217239384138564,-0.04827698621740502,0.02188504431215139,-0.07706714818566546,-0.022102345712240956,0.11503033205926114
"Kennington Station, Kennington",435,51.488852,-0.105593,38.0,Vauxhall_diatance,1242.0,Geraldine Mary Harmsworth Park East_diatance,799.0,Millbank Millennium Pier_diatance,1362.0,19750.0,-0.21074118274523546,0.10174419130406664,0.045577124554622477,-0.26154985847652795,-0.004098634595513175,0.10488187179832947
"Red Lion Street, Holborn",436,51.51824,-0.11655,21.0,Blackfriars_diatance,1193.0,Lincoln's Inn Fields West_distance,274.0,Festival Pier_diatance,1253.0,5611.0,-0.2571078397549088,-0.09117029561840363,0.026825638229127004,-0.1190454409675662,-0.01685336122695125,0.13549491624113305
"Vauxhall Walk, Vauxhall",437,51.488124,-0.120903,34.0,Vauxhall_diatance,283.0,Geraldine Mary Harmsworth Park West_diatance,1086.0,St. George Wharf_diatance,484.0,11597.0,-0.08847710040458273,0.00841244206169197,-0.047169445052260645,-0.04898567439940981,-0.062322840390847366,0.1235370500014681
"Killick Street, King's Cross",439,51.5338,-0.118677,12.0,Kings Cross_diatance,356.0,Lincoln's Inn Fields West_distance,1987.0,Blackfriars Pier_diatance,2855.0,12099.0,-0.16413884464568004,0.013711885827205056,-0.005938925837845019,-0.009271984095353677,-0.04130971662174096,0.08574030653144163
"Kennington Oval, Oval",440,51.483145,-0.113134,41.0,Vauxhall_diatance,742.0,Geraldine Mary Harmsworth Park West_diatance,1392.0,St. George Wharf_diatance,1040.0,13236.0,-0.13646778068399867,0.09515667917538821,0.016699082487587984,-0.18042933427396626,-0.037493698931502686,0.10129101372389843
"Sail Street, Vauxhall",441,51.495656,-0.114605,28.0,Waterloo_diatance,833.0,Geraldine Mary Harmsworth Park West_diatance,267.0,Millbank Millennium Pier_diatance,821.0,17675.0,-0.2552327858976939,0.0006677197760451411,0.005968460210457828,-0.2190001949033469,-0.024839185456196625,0.12245473322798403
"Walmer Road, Avondale",442,51.510101,-0.211358,15.0,Paddington_diatance,2508.0,Holland Park Abbotsbury Gate_diatance,1119.0,Cadogan Pier_diatance,4347.0,13760.0,0.05618546234763012,-0.06366794700463217,-0.17689613975190518,-0.05334096906402826,-0.19209217457866007,0.17164384081767448
"Philpot Street, Whitechapel",443,51.515256,-0.058641,26.0,Fenchurch Street_diatance,1426.0,Mile End Park Football Pitch_diatance,1694.0,Tower Bridge Quay_diatance,1458.0,24194.0,-0.058973801584509065,0.09133423435751825,0.013479444596485708,-0.02251983259157586,-0.03785186425135941,0.040807677556396034
"Bethnal Green Garden, Bethnal Green",444,51.52568,-0.055312,49.0,Liverpool Street_diatance,2005.0,Victoria Park Bonner Gate_diatance,1000.0,Tower Bridge Quay_diatance,2528.0,31093.0,0.015267922239780771,-0.020843556422492426,-0.0728194748491403,0.08316867468451154,-0.05439035871438509,0.09387505274806704
"Cheshire Street, Bethnal Green",445,51.52388,-0.065076,31.0,Liverpool Street_diatance,1309.0,Victoria Park Bonner Gate_diatance,1566.0,Tower Bridge Quay_diatance,2075.0,14523.0,-0.09308014406292271,0.1457151458939898,0.04539200012003576,-0.05255151937035484,-0.02702267405833999,0.019742148390595918
"York Hall, Bethnal Green",446,51.528936,-0.055894,28.0,Liverpool Street_diatance,2141.0,Victoria Park Bonner Gate_diatance,720.0,Tower Bridge Quay_diatance,2830.0,18194.0,0.017960494773747608,-0.04470754166832232,-0.0888281481502759,0.09514394270392808,-0.051253446561165414,0.09693551574248081
"Jubilee Crescent, Cubitt Town",447,51.493381,-0.007542,31.0,Fenchurch Street_diatance,5292.0,Mile End Park Pavilion_diatance,2961.0,Greenwich Pier_diatance,1044.0,22503.0,0.23587797129681137,-0.02121198550188943,-0.059403221084433695,0.2571535839939927,-0.1496923449702825,0.10113395132694962
"Fisherman's Walk West, Canary Wharf",448,51.50623,-0.02296,126.0,Fenchurch Street_diatance,3873.0,Mile End Park Pavilion_diatance,1203.0,Canary Wharf Pier_diatance,418.0,4318.0,0.19645481726589503,-0.021963463415503124,-0.07212619396487459,0.22833720295663085,-0.13615592746176475,0.10320111020399118
"Shadwell Station, Shadwell",449,51.511088,-0.057159,34.0,Fenchurch Street_diatance,1463.0,Mile End Park Football Pitch_diatance,1756.0,Tower Bridge Quay_diatance,1267.0,16614.0,-0.05372958325797628,0.08543601522925368,0.01030627013029373,-0.02640987666912867,-0.039712544703401,0.03932329532261583
"Jubilee Street, Stepney",450,51.515975,-0.053177,17.0,Fenchurch Street_diatance,1811.0,Mile End Park Football Pitch_diatance,1308.0,Tower Bridge Quay_diatance,1794.0,22207.0,0.012377904470087303,0.022991876141984197,-0.04058454112137619,0.060664029289717494,-0.06087521816555924,0.08629064384192887
"Hermitage Court, Wapping",451,51.504719,-0.063531,21.0,Fenchurch Street_diatance,1264.0,Mile End Park Football Pitch_diatance,2512.0,Tower Bridge Quay_diatance,705.0,13767.0,-0.0964583463775826,0.13397542665719753,0.05204612846002261,-0.09157382378224041,-0.017935767444281686,0.04259538179396235
"St. Katharine's Way, Tower",452,51.505697,-0.070542,61.0,Fenchurch Street_diatance,831.0,Geraldine Mary Harmsworth Park East_diatance,2682.0,Tower Bridge Quay_diatance,208.0,7364.0,-0.11675277397743589,0.16680936437997768,0.07059394247618797,-0.13510534374555302,-0.0015649567242255386,0.07400413685174302
"Garnet Street, Shadwell",453,51.508447,-0.055167,31.0,Fenchurch Street_diatance,1634.0,Mile End Park Football Pitch_diatance,1801.0,Tower Bridge Quay_diatance,1299.0,17201.0,-0.03732916093329776,0.07079919172789785,-0.0006758274407495323,-0.013084380844545928,-0.04565619264330993,0.050219066284020716
"Napier Avenue, Millwall",454,51.487679,-0.021582,54.0,Fenchurch Street_diatance,4730.0,Mile End Park Pavilion_diatance,3226.0,Masthouse Terrace Pier_diatance,62.0,31597.0,0.18811165537486932,-0.0017227413073360128,-0.045391802869699974,0.21262690660884945,-0.13182476389321995,0.09734516959260119
"East Ferry Road, Cubitt Town",455,51.49447,-0.014409,19.0,Fenchurch Street_diatance,4806.0,Mile End Park Pavilion_diatance,2637.0,Masthouse Terrace Pier_diatance,958.0,15821.0,0.21866713024906778,-0.016588361313030306,-0.058145135797855546,0.24247117741749125,-0.1437043466380434,0.10078626997978818
"Parkway, Camden Town",456,51.538071,-0.144664,25.0,Euston_diatance,1257.0,The Regent's Park St. Mark's Gate_distance,552.0,Embankment Pier_diatance,3816.0,12410.0,-0.15992464447714866,0.08072855616126813,-0.28009871063830055,0.059930396274374714,-0.16273496095389778,0.1798497493418254
"Castlehaven Road, Camden Town",457,51.542138,-0.145393,108.0,Euston_diatance,1673.0,The Regent's Park St. Mark's Gate_distance,784.0,Embankment Pier_diatance,4249.0,10028.0,-0.13874966909522982,0.09942744756649334,-0.26023954045573444,0.05800366145577183,-0.15825532178376087,0.18073487412209757
"Wapping Lane, Wapping",458,51.504749,-0.057544,55.0,Fenchurch Street_diatance,1616.0,Mile End Park Football Pitch_diatance,2195.0,Tower Bridge Quay_diatance,1114.0,20699.0,-0.07225717802540431,0.09875395247609253,0.02406286163357327,-0.06229889132164687,-0.03283079413199923,0.009623811071473922
"Gunmakers Lane, Old Ford",459,51.535179,-0.03338,89.0,Stratford International_diatance,2014.0,Victoria Park Gunmaker's Gate_distance,119.0,Canary Wharf Pier_diatance,3349.0,21816.0,0.18110357715106867,-0.08082893544536271,-0.1393855188195061,0.21303547050793367,-0.12353075604177635,0.10942550797233908
"Burdett Road, Mile End",460,51.516196,-0.029138,40.0,Stratford_diatance,3338.0,Mile End Park Pavilion_diatance,20.0,Canary Wharf Pier_diatance,1223.0,16999.0,0.18091279571674046,-0.033167592029942364,-0.088890272557507,0.21686018075517666,-0.12971220375580025,0.10542451903592626
"Aston Street, Stepney",461,51.516,-0.038775,71.0,Fenchurch Street_diatance,2783.0,Mile End Park Football Pitch_diatance,392.0,Nelson Dock Pier_diatance,1369.0,20409.0,0.1343285441863736,-0.02336854795325402,-0.08256583171538484,0.1771721342348921,-0.1104926353604333,0.10431013016156539
"Bonny Street, Camden Town",462,51.541603,-0.138853,53.0,St Pancras_diatance,1437.0,The Regent's Park St. Mark's Gate_distance,1085.0,Embankment Pier_diatance,4036.0,16596.0,-0.12768289897431562,0.07881579879482338,-0.1750746860461647,0.06287732614755126,-0.13334853459355148,0.1732997254759615
"Thurtle Road, Haggerston",463,51.534776,-0.071881,16.0,Liverpool Street_diatance,1938.0,Victoria Park St Agnes Gate_diatance,1438.0,Tower Millennium Pier_diatance,3097.0,22367.0,-0.10570230357836072,0.15196430648638812,0.04511155724438479,-0.04494359478549551,-0.02425777607718667,0.05298101027681524
"St. Mary & St. Michael Church, Stepney",464,51.51417,-0.052099,8.0,Fenchurch Street_diatance,1839.0,Mile End Park Football Pitch_diatance,1294.0,Tower Bridge Quay_diatance,1740.0,28828.0,0.020008586310984344,0.023066454790602618,-0.04062860844786102,0.06620755936575959,-0.06447420949917237,0.08749164279740791
"Pitfield Street North,Hoxton",465,51.53558,-0.08249,33.0,Liverpool Street_diatance,1900.0,Victoria Park St Agnes Gate_diatance,2162.0,Blackfriars Pier_diatance,3055.0,30630.0,-0.1269131720925661,0.17495290969993818,0.06795139432847973,-0.07928261909493278,-0.016303188015377362,0.09393944341733723
"Whiston Road, Haggerston",466,51.534464,-0.076341,13.0,Liverpool Street_diatance,1816.0,Victoria Park St Agnes Gate_diatance,1748.0,Tower Millennium Pier_diatance,3029.0,17077.0,-0.11274113896706292,0.1745609537079001,0.05726816398559055,-0.06831677512198359,-0.020806395625181984,0.09119244504851953
"Southern Grove, Bow",467,51.523538,-0.030556,15.0,Stratford_diatance,2744.0,Mile End Park Solebay Street_diatance,405.0,Canary Wharf Pier_diatance,2043.0,10078.0,0.180924820064378,-0.04777974811048592,-0.10541180793649026,0.21748467033029178,-0.1283881011947363,0.10714703525673325
"Cantrell Road, Bow",468,51.521564,-0.022694,62.0,Stratford_diatance,2596.0,Mile End Park Stadium_diatance,624.0,Canary Wharf Pier_diatance,1868.0,15771.0,0.20666373221901183,-0.04640394531160157,-0.10093879456088359,0.236617843805208,-0.13946701141005274,0.10632403649168849
"Lindfield Street, Poplar",469,51.513757,-0.020467,57.0,Stratford_diatance,3317.0,Mile End Park Pavilion_diatance,679.0,Canary Wharf Pier_diatance,1111.0,24063.0,0.20861600828917548,-0.03460352776121007,-0.086047899064973,0.23921978019296075,-0.1407551035974199,0.10491806118615167
"Mostyn Grove, Bow",470,51.530535,-0.025492,16.0,Stratford_diatance,1953.0,Mile End Park Art Pavilion_diatance,850.0,Canary Wharf Pier_diatance,2826.0,31188.0,0.20377829328480118,-0.06406120556322652,-0.1214522866019485,0.2319911728085975,-0.13648272009012843,0.10787700035275395
"Hewison Street, Old Ford",471,51.533283,-0.028155,38.0,Stratford International_diatance,1858.0,Victoria Park Gunmaker's Gate_distance,527.0,Canary Wharf Pier_diatance,3123.0,27799.0,0.19764611368980983,-0.0716641518521363,-0.12995863803417876,0.22605882553371165,-0.13270026010574387,0.10852503262694357
"Malmesbury Road, Bow",472,51.529452,-0.027616,10.0,Stratford_diatance,2143.0,Mile End Park Art Pavilion_diatance,669.0,Canary Wharf Pier_diatance,2698.0,15873.0,0.19678636457992102,-0.06222847816447936,-0.11992718698324119,0.22676690923430232,-0.13365347251432225,0.10790546152655002
"Millharbour, Millwall",473,51.496137,-0.019355,28.0,Fenchurch Street_diatance,4419.0,Mile End Park Pavilion_diatance,2345.0,Greenland Pier_diatance,869.0,8154.0,0.2034760230302663,-0.01334180285279293,-0.058111354980382085,0.23019142764302608,-0.13830189294497267,0.10068695187149374
"Gascoyne Road, Victoria Park",474,51.541515,-0.038557746,108.0,Stratford International_diatance,2097.0,Victoria Park Queen's Gate_distance,40.0,Canary Wharf Pier_diatance,4095.0,14145.0,0.16342934545157173,-0.109972426147144,-0.16500866117563492,0.20233989621334017,-0.10913997316675576,0.11134068060148798
"Lightermans Road, Millwall",475,51.499041,-0.020157,98.0,Fenchurch Street_diatance,4252.0,Mile End Park Pavilion_diatance,2020.0,Canary Wharf Pier_diatance,908.0,23256.0,0.2019619010124143,-0.01564034782266171,-0.061945948864904274,0.23061373792971243,-0.13791085311168405,0.10148809012113745
"Stebondale Street, Cubitt Town",476,51.489096,-0.009205,78.0,Fenchurch Street_diatance,5388.0,Mile End Park Pavilion_diatance,3330.0,Greenwich Pier_diatance,560.0,5590.0,0.23054024132827247,-0.016283301001955665,-0.053525759431568676,0.25129895055544027,-0.147353802038036,0.10003227016998445
"Spindrift Avenue, Millwall",477,51.49109,-0.018716,41.0,Fenchurch Street_diatance,4702.0,Mile End Park Pavilion_diatance,2897.0,Masthouse Terrace Pier_diatance,480.0,16887.0,0.2022653830998792,-0.008690626094187968,-0.051505767018843004,0.22720305630835144,-0.13738290621409552,0.09924567762214176
"Stepney Green Station, Stepney",478,51.521889,-0.04667,84.0,Liverpool Street_diatance,2467.0,Mile End Park Solebay Street_diatance,725.0,Nelson Dock Pier_diatance,2193.0,22245.0,0.08990783121737222,-0.030894544963292477,-0.08954363785216568,0.14300370738245818,-0.08872983085791897,0.10420746857847779
"Pott Street, Bethnal Green",479,51.527152,-0.058005,47.0,Liverpool Street_diatance,1913.0,Victoria Park Bonner Gate_diatance,965.0,Tower Bridge Quay_diatance,2588.0,10504.0,-0.0138604076892352,-0.003666464268297937,-0.055462347199890585,0.06257158111350622,-0.04403088537811283,0.08504914300827826
"Flamborough Street, Limehouse",480,51.5128711,-0.0389866,62.0,Fenchurch Street_diatance,2725.0,Mile End Park Football Pitch_diatance,687.0,Nelson Dock Pier_diatance,1059.0,16814.0,0.12825090403568015,-0.014895759833208974,-0.07396844927967655,0.17122280324461958,-0.10862377188404668,0.10293762171420234
"Saunders Ness Road, Cubitt Town",481,51.487129,-0.0090011,150.0,Fenchurch Street_diatance,5504.0,Mile End Park Pavilion_diatance,3535.0,Greenwich Pier_diatance,342.0,13687.0,0.22949260745703637,-0.01460551553784866,-0.05132556355806495,0.25065055793120766,-0.1466985581961411,0.09966478685748409
"Exhibition Road Museums 2, South Kensington",482,51.495947,-0.17368958,34.0,Victoria_diatance,2001.0,Hyde Park Alexandra Gate_diatance,662.0,Cadogan Pier_diatance,1544.0,8106.0,-0.1588797847261352,-0.04448343044331961,-0.5859558538495786,0.022843803819377874,-0.3099802953537485,0.18304360226092944
"Albert Gardens, Stepney",483,51.51328,-0.047784,50.0,Fenchurch Street_diatance,2122.0,Mile End Park Football Pitch_diatance,1072.0,Nelson Dock Pier_diatance,1480.0,24248.0,0.06225014848328804,0.005293047139563292,-0.056621894558025646,0.10861936783266324,-0.08140094558179937,0.0963856835197353
"Bromley High Street, Bow",484,51.528828,-0.013258,33.0,Stratford_diatance,1577.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1052.0,Canary Wharf Pier_diatance,2838.0,16477.0,0.23480793032473357,-0.06038830108500127,-0.11331279644142744,0.25350233945923767,-0.14988146910972286,0.10645138904773897
"Old Ford Road, Bethnal Green",485,51.531127,-0.048017,55.0,Liverpool Street_diatance,2732.0,Victoria Park Cricketer's Gate_distance,288.0,Nelson Dock Pier_diatance,3169.0,13675.0,0.09756486266419911,-0.07796070903746169,-0.12889010836124298,0.15435119316006427,-0.08331397881772937,0.10829322622659443
"Granby Street, Shoreditch",486,51.525645,-0.069543,52.0,Liverpool Street_diatance,1167.0,Victoria Park Bonner Gate_diatance,1686.0,Tower Millennium Pier_diatance,2143.0,19435.0,-0.10268396090348418,0.15540259076806545,0.0510666666482909,-0.06554151367674721,-0.019414497839911733,0.0582759096245909
"Canton Street, Poplar",487,51.511811,-0.025626,17.0,Fenchurch Street_diatance,3645.0,Mile End Park Pavilion_diatance,561.0,Canary Wharf Pier_diatance,767.0,21913.0,0.1916925153100347,-0.02839765321810396,-0.08137218120186954,0.22406349019984412,-0.1343679366181754,0.10435953480405097
"Reardon Street, Wapping",488,51.506946,-0.058681,41.0,Fenchurch Street_diatance,1445.0,Mile End Park Football Pitch_diatance,2095.0,Tower Bridge Quay_diatance,1032.0,19496.0,-0.07756036541846469,0.10835275556524684,0.03027460950912289,-0.06469380968188776,-0.030839984774402012,0.00926504781109899
"Pennington Street, Wapping",490,51.508622,-0.065006,24.0,Fenchurch Street_diatance,970.0,Mile End Park Football Pitch_diatance,2365.0,Tower Bridge Quay_diatance,659.0,11416.0,-0.099304748224358,0.14930278151233412,0.05771146973281245,-0.09401126049332272,-0.017051813822602974,0.049963225903199175
"Queen Mary's, Mile End",491,51.522507,-0.041378,56.0,Fenchurch Street_diatance,2838.0,Mile End Park Solebay Street_diatance,353.0,Nelson Dock Pier_diatance,2111.0,19362.0,0.127482688544619,-0.03976564458810083,-0.09895888267431639,0.17485331579966365,-0.10513677223373638,0.10646042062790914
"Maplin Street, Mile End",492,51.525501,-0.032267204,48.0,Stratford_diatance,2674.0,Mile End Park Art Pavilion_diatance,381.0,Canary Wharf Pier_diatance,2270.0,18473.0,0.17613427077679733,-0.05232905815433017,-0.11060344168400493,0.21320420608889867,-0.1257261872296407,0.10761365829741164
"South Quay East, Canary Wharf",494,51.50196,-0.016251,46.0,Fenchurch Street_diatance,4421.0,Mile End Park Pavilion_diatance,1834.0,Canary Wharf Pier_diatance,938.0,5272.0,0.21542624636870872,-0.02246913753535908,-0.06796766651973807,0.24318709176827097,-0.14302611181410171,0.10256174369765413
"Bow Church Station, Bow",495,51.528169,-0.018703,50.0,Stratford_diatance,1828.0,Queen Elizabeth Olympic Park Thornton Bridge_diatance,1222.0,Canary Wharf Pier_diatance,2647.0,24380.0,0.2219791169574939,-0.05924128123035318,-0.11390985581836534,0.24480786358233567,-0.1447724465180825,0.10685941573895252
"Devons Road, Bow",496,51.52512,-0.015578,36.0,Stratford_diatance,2018.0,Mile End Park Stadium_diatance,1239.0,Canary Wharf Pier_diatance,2396.0,16477.0,0.22755397042312311,-0.054113307123793565,-0.10692265244230915,0.25039151296047585,-0.14741112238942758,0.10628260680414445
"Merchant Street, Bow",497,51.526578,-0.027581,23.0,Stratford_diatance,2357.0,Mile End Park Art Pavilion_diatance,643.0,Canary Wharf Pier_diatance,2379.0,37079.0,0.19462314969237687,-0.05552355355029396,-0.11277413270738414,0.22633848212152186,-0.13352417691983015,0.1074639489238838
"Bow Road Station, Bow",498,51.527058,-0.025296,31.0,Stratford_diatance,2210.0,Mile End Park Art Pavilion_diatance,794.0,Canary Wharf Pier_diatance,2442.0,11029.0,0.20257192819498968,-0.0567774243518791,-0.1134234881931717,0.23174372095228565,-0.136830980777821,0.10733089998938865
"Furze Green, Bow",499,51.519265,-0.021345,53.0,Stratford_diatance,2777.0,Mile End Park Pavilion_diatance,649.0,Canary Wharf Pier_diatance,1646.0,29564.0,0.20898821085916683,-0.04279145309772595,-0.0962328269840957,0.2391313416027843,-0.14061328351639774,0.10590729977963463
"Ansell House, Stepney",500,51.520019,-0.05438,32.0,Liverpool Street_diatance,1912.0,Mile End Park Solebay Street_diatance,1290.0,Tower Bridge Quay_diatance,2048.0,10945.0,0.009834201595334855,0.011252230964900503,-0.04943064921735898,0.06588584179916285,-0.05762049470539012,0.08853487758492803
"Cephas Street, Bethnal Green",501,51.522561,-0.054883,21.0,Liverpool Street_diatance,1923.0,Mile End Park Solebay Street_diatance,1286.0,Tower Bridge Quay_diatance,2251.0,18358.0,0.011707337444778228,-0.0012289100085343476,-0.05836152617337038,0.07456864220151914,-0.05628696690370027,0.0913766058210467
"Bonner Gate, Victoria Park",502,51.53341,-0.049591815,279.0,Liverpool Street_diatance,2783.0,Victoria Park Bonner Gate_diatance,59.0,Nelson Dock Pier_diatance,3445.0,13675.0,0.08890408293502763,-0.09223749171340796,-0.13780553919021307,0.15295534434025423,-0.0760551639501892,0.10893760934259766
"Cleveland Way, Stepney",503,51.520893,-0.051394,49.0,Liverpool Street_diatance,2127.0,Mile End Park Solebay Street_diatance,1067.0,Tower Bridge Quay_diatance,2257.0,16570.0,0.04546234562779774,-0.012427231031167208,-0.07091086216075944,0.1019522406789024,-0.07055654087362921,0.0980338189485004
"St. John's Park, Cubitt Town",504,51.496454,-0.009506,24.0,Fenchurch Street_diatance,5043.0,Mile End Park Pavilion_diatance,2599.0,Masthouse Terrace Pier_diatance,1342.0,15821.0,0.2326191389779022,-0.02261773087771413,-0.06266392846204044,0.25460723294671694,-0.14887640937629434,0.10160217239295621
"Ackroyd Drive, Bow",505,51.520398,-0.026768,45.0,Stratford_diatance,2856.0,Mile End Park Stadium_diatance,315.0,Canary Wharf Pier_diatance,1696.0,23952.0,0.19282730413779223,-0.04271497599799436,-0.09847754134630975,0.22629603003414814,-0.13400075670297013,0.10632022988621342
"Bell Lane, Liverpool Street",506,51.517475,-0.075855,77.0,Liverpool Street_diatance,434.0,Victoria Park Bonner Gate_diatance,2597.0,Tower Millennium Pier_diatance,1154.0,21817.0,-0.1174054683565885,0.17937047237883597,0.0689182067186354,-0.124303306477577,-0.00465181037574469,0.08772677543660308
"Clarkson Street, Bethnal Green",507,51.528692,-0.059091,17.0,Liverpool Street_diatance,1943.0,Victoria Park Bonner Gate_diatance,900.0,Tower Bridge Quay_diatance,2716.0,18194.0,-0.022203174929143428,-0.003950578184117563,-0.05313487675223623,0.06268316214109258,-0.04047841212519887,0.0837440856640006
"Fournier Street, Whitechapel",508,51.519362,-0.074431,36.0,Liverpool Street_diatance,526.0,Victoria Park Bonner Gate_diatance,2381.0,Tower Millennium Pier_diatance,1379.0,13062.0,-0.11373119563785558,0.17771036350156447,0.06620074150196438,-0.11191448346861776,-0.008090663511851792,0.0853286212694235
